SMILES_added,SMILES_got
N-C-C:C-C,CCCC(C)N
C1CCCC1,CCC(C(C)N)C1CCCC1
C-C-C-C-C-C-C-C,CCCCCCC(C)C(CC)(C(C)N)C1CCCC1
N-C-N-C-C,CCCCCCC(CC(C)NCN)C(CC)(C(C)N)C1CCCC1
Oc1ccc(O)cc1,CCCCCCC(CC(C)(NCN)C1=C(O)C=CC(O)=C1)C(CC)(C(C)N)C1CCCC1
N-C-C-C-C-C,CCCCCCC(CC(C)(NCN)C1=C(O)C=CC(O)=C1)C(CC)(C(C)N)C1CCCC1C(CC)CCN
