SMILES_added,SMILES_got
O-C:C:N,CNCCO
O=C-C-O-C,CN(CCO)COCC=O
OC1C(N)CCCC1,CN(CCO)COC(C=O)NC1CCCCC1O
O-C-C-O,CN(COC(C=O)NC1CCCCC1O)CC(O)C(O)CO
Oc1ccc(Cl)cc1,CN(COC(C=O)NC1CCCC(C2=CC(O)=CC=C2Cl)C1O)CC(O)C(O)CO
O-C:C-O-C,CN(COC(C=O)N(COCCO)C1CCCC(C2=CC(O)=CC=C2Cl)C1O)CC(O)C(O)CO
