SMILES_added,SMILES_got
N-C-C-O-C,COCC(C)N
O=C-N-C-C,CCNC(=O)CC(N)COC
C:C-O-C-C,CCNC(=O)CC(N)C(CCOCC)OC
O-C-C-C-O,CCOCCC(OC)C(N)CC(=O)NC(C)OCCCO
C1C=CC=C1,CCOCCC(OC)C(CC(=O)NC(C)OCCCO)NC1C=CC=C1
Cc1cc(O)ccc1,CCOCCC(OC)C(CC(=O)NC(C)OCCCO)NC1(C2=CC=C(O)C=C2C)C=CC=C1
C(-C)(=C),CC=CC1=CC=CC1(NC(CC(=O)NC(C)OCCCO)C(CCOCC)OC)C1=CC=C(O)C=C1C
