SMILES_added,SMILES_got
CC1C(Cl)CCCC1,CC1CCCC(Cl)C1C
C(C)(C)(N),CC1C(Cl)CCCC1CC(C)(C)N
O-C-C-C=O,CC(C)(N)CC1CCCC(Cl)C1CC(O)CC=O
N-C=N-C,CN=C(N)C1CCC(Cl)C(CC(O)CC=O)C1CC(C)(C)N
O=C-C-C-C-O,CN=C(N)C1(C(O)CCC=O)CCC(Cl)C(CC(O)CC=O)C1CC(C)(C)N
C(:C)(:C)(:N),CN=C(N)C1(C(O)CCC=O)CCC(Cl)C(CC(O)CC=O)C1C(CC(C)N)C(C)(C)N
C-C=C-C,CC=CCC1CC(Cl)C(CC(O)CC=O)C(C(CC(C)N)C(C)(C)N)C1(C(N)=NC)C(O)CCC=O
