SMILES_added,SMILES_got
Cl-C:C:C-C,CCCCCCl
C(H)(:C)(:C),[H]C(C)CC(CCl)CCC
O-C:C-C,[H]C(C)CC(CCl)CCCCCCO
N-C-N-C-C,[H]C(C)CC(CCl)CC(CCCCO)C(N)NCC
O=C-C:C-C,[H]C(C)CC(CCl)CC(CCCCO)C(N)NCCC(C=O)CC
O-C-C-O,[H]C(C)CC(CCl)CC(CCCCO)C(N)NCCC(C=O)(CC)OCCO
O-C-C=C,[H]C(C)CC(CCl)CC(CCCCO)C(N)NCCC(C=O)(OCCO)C(C)C=CCO
C(H)(:C),[H]C(C)CC(CCl)CC(CCCCOC([H])C)C(N)NCCC(C=O)(OCCO)C(C)C=CCO
C-C-O-C:C,[H]C(C)CC(CCl)CC(CCCCOC([H])C)C(N)NCCC(C=O)(OCC(O)CCOCC)C(C)C=CCO
