SMILES_added,SMILES_got
C-N-C:C-C,CCCCNC
N(C)(:C),CNCCCCCNC
N-N-C-N,CNCCCCCN(C)NNCN
O-C=C-C,CC=C(O)C(CCCNC)CN(C)NNCN
O=C-C:C-O,CC=C(O)C(CCCNC)(CN(C)NNCN)OCCC=O
C(C)(C)(C)(O),CC=C(O)C(CCCNC)(CN(C)NNC(N)OC(C)(C)C)OCCC=O
O=C-C-C-C-C-O,CC=C(O)C(CCCNC)(CN(C)NNC(N)OC(C)(C)C)OCC(C=O)C(O)CCCC=O
N-C:N:N,CC=C(O)C(CCCN(C)NNCN)(CN(C)NNC(N)OC(C)(C)C)OCC(C=O)C(O)CCCC=O
