SMILES_added,SMILES_got
OC1CCC(O)CC1,COC1CCC(O)CC1
C-O-C-C:C,COCC(C)C1CC(OC)CCC1O
O-C:C:N,COCC(C)C1(NCCO)CC(OC)CCC1O
C-N-C-C-C,CNCC(C)C1CC(OC)CC(NCCO)(C(C)COC)C1O
Cl-C:C-C,COCC(C)C1(NCCO)CC(OC)CC(C(C)CNCC(C)CCl)C1O
C-C-C-C-C-C-C-C,CCCCCCCCCOC1CC(C(C)CNCC(C)CCl)C(O)C(NCCO)(C(C)COC)C1
