SMILES_added,SMILES_got
N-C-C-N-C,CNC(C)CN
O-C-C-C-O,CNC(C)CNC(O)CCO
CC1CCC(N)CC1,CC1CCC(N)CC1N(C)C(C)CNC(O)CCO
C-C-C-C-C-C(C)-C,CCCCCC(C)CC1(N(C)C(C)CNC(O)CCO)CC(N)CCC1C
C=C-C:C,C=C(CC)CC1CCC(N)CC1(CC(C)CCCCC)N(C)C(C)CNC(O)CCO
N-C=N-C,C=C(CC)CC1CC(NC=NC)C(N)CC1(CC(C)CCCCC)N(C)C(C)CNC(O)CCO
C(H)(H)(H),[H]C([H])([H])C1(CC(=C)CC)CC(NC=NC)C(N)CC1(CC(C)CCCCC)N(C)C(C)CNC(O)CCO
