SMILES_added,SMILES_got
C:N:C-C,CCNCC
CC1CC(O)CCC1,CCN(CC)C1C(C)CCCC1O
NC1CCC(Cl)CC1,CCN(CC)C1C(O)CCC(C2(N)CCC(Cl)CC2)C1C
C(C)(C)(C)(H),[H]C(C)(C)CC1CC(N)(C2CCC(O)C(N(CC)CC)C2C)CCC1Cl
C(C)(N),[H]C(C)(C)CC1CC(N)(C2CC(CCN)C(O)C(N(CC)CC)C2C)CCC1Cl
N-C-C-N,[H]C(C)(C)CC1CC(N)(C2CC(CCN)C(O)C(N(CC)CC)C2C)CCC1(Cl)NCCN
C-C=C-C,[H]C(C)(C)CC1CC(NCC=CC)(C2CC(CCN)C(O)C(N(CC)CC)C2C)CCC1(Cl)NCCN
