SMILES_added,SMILES_got
C-C(C)-C(C)-C,CCC(C)C(C)C
C-N-C:C-C,CCC(C)C(C)CC(C)CNC
C:C-C:C,CCC(C)CNCC(C)CC(C)C(C)CC
O=C-C-C,CCC(C)C(C)CC(C)CNCC(C)C(C)CCC=O
C1CC=CC=C1,CCC(C)C(CC1=CCCC=C1)CC(C)CNCC(C)C(C)CCC=O
CC1CC(N)CCC1,CCC(C)C(CC1=CCCC=C1)CC(C)CNC(CC1CCCC(N)C1)C(C)C(C)CCC=O
O-C:C-C-C,CCC(C)C(CC1=CCCC=C1)(CC(C)CNC(CC1CCCC(N)C1)C(C)C(C)CCC=O)C(C)CCO
