SMILES_added,SMILES_got
CC1C(Cl)CCCC1,CC1CCCCC1(C)Cl
O(C)(C),COCCC1(Cl)CCCCC1C
N-C:C:C-C,CCCCNC1CCCC(Cl)(CCOC)C1C
O-C-O-C-C,CCCCNC1CCCC(Cl)(CCOC)C1CC(O)OCC
C=O,CCOC(O)CC1C(NCC(C=O)CC)CCCC1(Cl)CCOC
C:N:C-C,CCNCC(C(O)OCC)C1C(NCC(C=O)CC)CCCC1(Cl)CCOC
C-C=C-C:C,CC=CC(C)N(CC)CC(C(O)OCC)C1C(NCC(C=O)CC)CCCC1(Cl)CCOC
C-C:C-C:C,CC=CC(C)N(CC)CC(C(O)OCC)C1C(NC(CCCCC)C(C=O)CC)CCCC1(Cl)CCOC
