SMILES_added,SMILES_got
C1CCCC1,CC1CCCC1
CC1CC(C)CC1,CC1CCC(C)C1C1(C)CCCC1
C(C)(:C)(:N),CC(N)CCC1CCC(C)C1C1(C)CCCC1
O-C-C-C-C-N,CC(N)CCC1CCC(C)C1C1(C)CCCC1C(CO)CCN
O=C-C-C-O,CC(N)CCC1CCC(C)C1C1(C)CCCC1C(CCN)COC(O)CC=O
N=C-N-C-C,CC(N)CCC1CCC(CCCNC=N)C1C1(C)CCCC1C(CCN)COC(O)CC=O
O-C-C-C-C-C-C-C,CCCC(CCCO)CC(N)CCC1CCC(CCCNC=N)C1C1(C)CCCC1C(CCN)COC(O)CC=O
