SMILES_added,SMILES_got
OC1C(N)CCCC1,CC1CCCC(O)C1N
C(-N)(=N),N=C(N)CC1CCCC(O)C1N
C-C-C-C-C-C(C)-C,CC(C)CCCC(C)C(C(=N)N)C1CCCC(O)C1N
C(C)(:C),CCCC1CC(O)C(N)C(C(C(=N)N)C(C)CCCC(C)C)C1
N-C-C-N-C,CCCC1CC(O)C(N)C(C(C(=N)N)C(C)CCC(C(C)C)C(N)CNC)C1
C(C)(C)(C),CCCC1CC(O)C(N)C(CC(C)C)(C(C(=N)N)C(C)CCC(C(C)C)C(N)CNC)C1
C-C-O-C:C,CCCC1CC(O)C(N)C(CC(C)C)(C(C(=N)N)C(C)CCC(C(C)C)C(CNC)NC(C)OCC)C1
