SMILES_added,SMILES_got
C-C-C-C-C-C-C-C,CCCCCC(C)CC
C1CCCCC1,CCCCCC(CC)CC1CCCCC1
C(-C)(-H)(=C),[H]C(=C)CC1CCCC(CC(CC)CCCCC)C1
C(H)(O),[H]C(=C)CC1CCCC(C(C([H])O)C(CC)CCCCC)C1
O=C-O-C:C,[H]C(=C)CC1CCCC(C(C(CC)CCCCC)C([H])OC(=O)OCC)C1
C-C-C-C-C-C-C-C,[H]C(=C)CC1CCCC(C(C)CCCCCC)(C(C(CC)CCCCC)C([H])OC(=O)OCC)C1
C=C-C-O-C,[H]C(=C)CC1CCCC(C(C)CCCCCC)(C(C(CC)CCCCC)(C([H])OC(=O)OCC)C(C=C)OC)C1
