SMILES_added,SMILES_got
C1CCC=CC1,CC1C=CCCC1
CC1C(Cl)CCCC1,CC1C(Cl)CCCC1C1(C)C=CCCC1
O=C-C-C-C-C-C,CC(CCCC=O)C1CC=CC(C)(C2CCCC(Cl)C2C)C1
C-O-C=C,C=COCCC1(C2CCCC(Cl)C2C)C=CCC(C(C)CCCC=O)C1
Nc1cc(Cl)ccc1,C=COCCC1(C2CC(NC3=CC(Cl)=CC=C3)CC(Cl)C2C)C=CCC(C(C)CCCC=O)C1
