SMILES_added,SMILES_got
Cc1c(N)cccc1,CNC1=C(C)C=CC=C1
NC1CC(Cl)CCC1,CNC1=C(CC2C(N)CCCC2Cl)C=CC=C1
O-N-C-C,CCNOC1=CC(NC)=C(CC2C(N)CCCC2Cl)C=C1
C=C,C=CC1=C(ONCC)C=CC(CC2C(N)CCCC2Cl)=C1NC
N:C-C:C,C=CC1=C(ONCC)C=CC(CC2(NCCC)C(N)CCCC2Cl)=C1NC
Cl-C-C-O,C=CC1=C(ONCC)C=C(C(O)CCl)C(CC2(NCCC)C(N)CCCC2Cl)=C1NC
C-C-C=C-C,C=CC1=C(ONCC)C=C(C(O)CCl)C(CC2(NCCC)C(N)CCCC2(Cl)C(C)C=CC)=C1NC
