SMILES_added,SMILES_got
C-C-C-C-C-C(C)-C,CCCCCCC(C)C
C-C-C(C)-C-C,CCC(C)(CC)C(C)CCCCC(C)C
N:C-C:C,CCCNC(C)(CCCCC(C)C)C(C)(CC)CC
C(C)(H),[H]C(C)CCC(C)(CC)C(C)(CCCCC(C)C)NCCC
N(C)(:C)(:C),[H]C(C)CCC(C)(CC)C(C)(CCCCC(C)C)NCCCCN(C)C
Cc1ccc(N)cc1,[H]C(CCC(C)(CC)C(C)(CCCCC(C)C)NCCCCN(C)C)CNC1=CC=C(C)C=C1
O=C-C-C,[H]C(CCC(C)(CC)C(C)(CCCCC(C)C)NC(CCC=O)CCCN(C)C)CNC1=CC=C(C)C=C1
