SMILES_added,SMILES_got
N-H,[H]NC
O-C:C:C-N,[H]NCOCCCN
N(C)(O),[H]NCOC(CCN)CNO
C=C,[H]NCOC(CCN)CN(O)C=C
OC1CCC(Cl)CC1,[H]NCOC(CCNC1CC(O)CCC1Cl)CN(O)C=C
C-C-C(C)-C-C,[H]NCOC(CCNC1CC(O)(C(C)C(C)CC)CCC1Cl)CN(O)C=C
C:C-O-C-C,[H]NCOC(CCNC1CC(O)(C(C)C(C)CC)CCC1Cl)CN(O)C=CC(C)OCC
Cc1cc(N)ccc1,[H]NCOC(CCNC1CC(O)(C(C)C(C)CC)CCC1Cl)CN(O)C=CC(C)OCCC1=C(C)C=CC=C1N
