add_SMILES,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
C(C)(C)(C)(H),C,[H]C(C)(C)CC,[H]C(C)(C)C(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(C)(C)CCCOC(=O)NCC(=O)O,[H]C(C)(CC)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(C)(C)C(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.13583664883,2.7069501986450004,3.0428140170083333,2.8168651094833335
C=C-C=C,C,C=CC=CC,C=CC=C(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,C=CC(=CC)COC(=O)NCC(=O)O,C=CC(=CC)COC(=O)NC(CCCNC(=N)N)C(=O)O,C=CC(=CC)COC(=O)NC(CCC(=O)O)C(=O)O,2.71720489412,2.631170205482576,2.8379916552666673,2.6500744603583337
O=C-C-N-C,C,CCNCC=O,CC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)NCC=O,CCN(CC=O)COC(=O)NCC(=O)O,N=C(N)NCCCC(NC(=O)OCCCNCC=O)C(=O)O,CCN(CC=O)COC(=O)NC(CCC(=O)O)C(=O)O,2.8805801222,2.2587820290416665,1.99571155975,2.4289269228866672
C(-C)(-N)(=O),C,CNC(C)=O,CC(=O)N(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(=O)NCCOC(=O)NCC(=O)O,CC(=O)N(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(=O)N(C)COC(=O)NC(CCC(=O)O)C(=O)O,2.4964023851666663,2.6318771276,2.2447607071,2.3482406126199997
C:C-C:C,C,CCC(C)C,CCC(C)(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(C)CCOC(=O)NCC(=O)O,CCC(C)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC(C)C(C)COC(=O)NC(CCC(=O)O)C(=O)O,2.9272831309188887,2.7457851081449993,3.0428140170083333,2.8168651094833335
Oc1cc(O)ccc1,C,CC1=C(O)C=C(O)C=C1,CC1=C(O)C(COC(=O)NC(C(=O)O)C2=CC=CC=C2)=C(O)C=C1,CC1=C(OCOC(=O)NCC(=O)O)C=C(O)C=C1,N=C(N)NCCCC(NC(=O)OCCC1=C(O)C=C(O)C=C1)C(=O)O,O=C(O)CCC(NC(=O)OCCC1=C(O)C=C(O)C=C1)C(=O)O,3.278821177031818,2.8709980636783334,2.6045941538651514,2.587431056148485
Cc1ccc(C)cc1,C,CC1=CC(C)=C(C)C=C1,CC1=CC(CCOC(=O)NC(C(=O)O)C2=CC=CC=C2)=C(C)C=C1,CC1=CC(C)=C(C)C=C1COC(=O)NCC(=O)O,CC1=C(C)C=C(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)C=C1,CC1=CC(CCOC(=O)NC(CCC(=O)O)C(=O)O)=C(C)C=C1,3.1049924641199995,2.304855390633333,3.0307882355949998,2.765784119386667
Oc1cc(O)ccc1,C,CC1=CC(O)=CC(O)=C1,CC1=C(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C(O)=CC(O)=C1,CC1=CC(O)=CC(O)=C1COC(=O)NCC(=O)O,CC1=C(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(O)=CC(O)=C1,CC1=C(COC(=O)NC(CCC(=O)O)C(=O)O)C(O)=CC(O)=C1,3.135661586406818,2.5122859684833334,2.578103271925,2.430998731308333
N-C-C:C,C,CCC(C)N,CCC(C)NCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(C)NCOC(=O)NCC(=O)O,CC(N)C(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(N)CCCOC(=O)NC(CCC(=O)O)C(=O)O,3.23656889257,2.3413113213533334,2.675586117191667,2.597602622266667
N-C-C:C,C,CCC(C)N,CCC(C)(N)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(C)NCOC(=O)NCC(=O)O,CCC(N)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(N)CCOC(=O)NC(CCC(=O)O)C(=O)O,2.928668163758889,2.3413113213533334,2.5935041865083335,2.65992988272
