add_SMILES,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
C(N)(N),C,CC(N)N,CC(N)(N)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(N)(N)COC(=O)NCC(=O)O,CC(N)NCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC(N)NCOC(=O)NC(CCC(=O)O)C(=O)O,2.50435096325,2.4162412190249993,2.6698386954333335,2.398371560786667
C-O-C-C=C,C,CC=CCOC,CC=C(COC)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC=C(COC)COC(=O)NCC(=O)O,CC=CCOCCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC=CC(COC(=O)NC(CCC(=O)O)C(=O)O)OC,3.0098000000000003,2.2755706776149998,3.1927087590278567,2.909565540958334
O=C-N-N,C,CNNC=O,CNNC(=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CN(COC(=O)NCC(=O)O)NC=O,N=C(N)NCCCC(NC(=O)OCCNNC=O)C(=O)O,O=CNNCCOC(=O)NC(CCC(=O)O)C(=O)O,2.8189551336000003,2.4391235139750003,2.8819592851833336,2.8422598362250002
C(O)(O),C,COCO,O=C(NC(C(=O)O)C1=CC=CC=C1)OCCOCO,COCOCOC(=O)NCC(=O)O,N=C(N)NCCCC(NC(=O)OCCOCO)C(=O)O,COC(O)COC(=O)NC(CCC(=O)O)C(=O)O,2.5373218002666666,2.259435189995,2.7429327822916667,2.5954166666666674
O-C-C-C-C-C-C-C,C,CCCC(C)CCCO,CCCC(C)(CCCO)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCC(C)(CCCO)COC(=O)NCC(=O)O,CCCC(C)CCCOCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC(CCCO)CC(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.5130654282116667,3.028729475177532,3.096873140245714,2.2729064928583336
O=C-C:C,C,CCCC=O,CCCC(=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(C=O)COC(=O)NCC(=O)O,CC(CC=O)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(C=O)COC(=O)NC(CCC(=O)O)C(=O)O,2.771910390753333,2.4074998453866665,2.5832767523499998,2.32417988272
O=C-C:C,C,CCCC=O,O=CCCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,O=CCCCCOC(=O)NCC(=O)O,CCC(C=O)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(C=O)COC(=O)NC(CCC(=O)O)C(=O)O,2.4398166666666663,2.513266666666667,2.1478297121833334,2.32417988272
O=C-C:C,C,CCCC=O,CCCC(=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,O=CCCCCOC(=O)NCC(=O)O,CC(CC=O)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(C=O)COC(=O)NC(CCC(=O)O)C(=O)O,2.771910390753333,2.513266666666667,2.5832767523499998,2.32417988272
O=C-C:C,C,CCCC=O,CCC(C=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(CC=O)COC(=O)NCC(=O)O,CCC(C=O)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(C=O)COC(=O)NC(CCC(=O)O)C(=O)O,2.8479353793533333,2.5410996420916665,2.1478297121833334,2.32417988272
O=C-C:C,C,CCCC=O,CCCC(=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(C=O)COC(=O)NCC(=O)O,CC(CC=O)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(C=O)COC(=O)NC(CCC(=O)O)C(=O)O,2.771910390753333,2.4074998453866665,2.5832767523499998,2.32417988272
O=C-C:C,C,CCCC=O,O=CCCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,O=CCCCCOC(=O)NCC(=O)O,CCC(C=O)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(C=O)COC(=O)NC(CCC(=O)O)C(=O)O,2.4398166666666663,2.513266666666667,2.1478297121833334,2.32417988272
O=C-C:C,C,CCCC=O,CCCC(=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,O=CCCCCOC(=O)NCC(=O)O,CC(CC=O)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(C=O)COC(=O)NC(CCC(=O)O)C(=O)O,2.771910390753333,2.513266666666667,2.5832767523499998,2.32417988272
O=C-C:C,C,CCCC=O,CCC(C=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(CC=O)COC(=O)NCC(=O)O,CCC(C=O)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(C=O)COC(=O)NC(CCC(=O)O)C(=O)O,2.8479353793533333,2.5410996420916665,2.1478297121833334,2.32417988272
O-C:C:C-O,C,CC(O)CCO,CC(O)C(CO)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(O)C(CO)COC(=O)NCC(=O)O,CC(O)(CCO)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(O)CC(O)COC(=O)NC(CCC(=O)O)C(=O)O,3.4574538049166663,2.351638227453333,2.4201250971333335,2.531403425778333
C1CCNC1,C,CN1CCCC1,CN1CCC(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C1,CN1CCCC1COC(=O)NCC(=O)O,CN1CCCC1COC(=O)NC(CCCNC(=N)N)C(=O)O,O=C(O)CCC(NC(=O)OCCN1CCCC1)C(=O)O,3.01359769077,2.938650570728485,2.783914017008333,2.2532820584472217
