add_SMILES,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
C1C=CC=C1,C,CC1=CCC=C1,CC1=C(COC(=O)NC(C(=O)O)C2=CC=CC=C2)CC=C1,O=C(O)CNC(=O)OCCC1=CCC=C1,CC1=CC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C=C1,O=C(O)CCC(NC(=O)OCCC1=CCC=C1)C(=O)O,2.87670276526,2.619412469877575,3.1556507192378573,2.763293169558333
N-C:C:N,C,CNCCN,CNCC(N)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CNCCNCOC(=O)NCC(=O)O,CNCCNCOC(=O)NC(CCCNC(=N)N)C(=O)O,NCCNCCOC(=O)NC(CCC(=O)O)C(=O)O,2.77037216748,2.5056998453866663,2.8801342986695238,2.923459836225
N-C:C:N,C,CNCCN,CN(CCN)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CN(CCN)COC(=O)NCC(=O)O,CNCC(N)COC(=O)NC(CCCNC(=N)N)C(=O)O,CN(CCN)COC(=O)NC(CCC(=O)O)C(=O)O,3.0548162074000005,2.5489715027,2.394617298958485,2.300976922886667
N-C:C:N,C,CNCCN,CNCCNCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CNC(CN)COC(=O)NCC(=O)O,CNC(CN)COC(=O)NC(CCCNC(=N)N)C(=O)O,CNC(CN)COC(=O)NC(CCC(=O)O)C(=O)O,2.6651708458799996,2.613500857178333,2.7999464474516667,2.6801994489583336
N-C:C:N,C,CNCCN,CNCCNCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CNC(CN)COC(=O)NCC(=O)O,CNCCNCOC(=O)NC(CCCNC(=N)N)C(=O)O,CNCCNCOC(=O)NC(CCC(=O)O)C(=O)O,2.6651708458799996,2.613500857178333,2.8801342986695238,2.3479465493866667
N-C:C:N,C,CNCCN,CNCC(N)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CNCCNCOC(=O)NCC(=O)O,CNCCNCOC(=O)NC(CCCNC(=N)N)C(=O)O,NCCNCCOC(=O)NC(CCC(=O)O)C(=O)O,2.77037216748,2.5056998453866663,2.8801342986695238,2.923459836225
N-C:C:N,C,CNCCN,CN(CCN)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CN(CCN)COC(=O)NCC(=O)O,CNCC(N)COC(=O)NC(CCCNC(=N)N)C(=O)O,CN(CCN)COC(=O)NC(CCC(=O)O)C(=O)O,3.0548162074000005,2.5489715027,2.394617298958485,2.300976922886667
N-C:C:N,C,CNCCN,CNCCNCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CNC(CN)COC(=O)NCC(=O)O,CNC(CN)COC(=O)NC(CCCNC(=N)N)C(=O)O,CNC(CN)COC(=O)NC(CCC(=O)O)C(=O)O,2.6651708458799996,2.613500857178333,2.7999464474516667,2.6801994489583336
N-C:C:N,C,CNCCN,CNCCNCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CNC(CN)COC(=O)NCC(=O)O,CNCCNCOC(=O)NC(CCCNC(=N)N)C(=O)O,CNCCNCOC(=O)NC(CCC(=O)O)C(=O)O,2.6651708458799996,2.613500857178333,2.8801342986695238,2.3479465493866667
O=C-N-C=O,C,CC(=O)NC=O,CC(=O)NC(=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,O=CNC(=O)CCOC(=O)NCC(=O)O,CC(=O)N(C=O)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(=O)NC(=O)COC(=O)NC(CCC(=O)O)C(=O)O,2.839073742708334,2.03856167602,2.6093487313083337,2.5770833333333334
