add_SMILES,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
C-C(C)(C)-C-C,C,CCC(C)(C)CC,CCC(C)(C)CCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(C)(CC)CCOC(=O)NCC(=O)O,CCC(C)(CC)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(C)(C)C(C)COC(=O)NC(CCC(=O)O)C(=O)O,2.6899995285933334,2.8832833574190473,3.101840327925,3.165879197908333
N-C:C:C:N,C,CC(CN)CN,CC(CN)(CN)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(CN)C(N)COC(=O)NCC(=O)O,CC(CN)C(N)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(CN)CNCOC(=O)NC(CCC(=O)O)C(=O)O,2.8015769538633335,2.6432077936916665,2.805220853175,2.680073052278334
C(Cl)(H),C,[H]C(C)Cl,[H]C(Cl)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(Cl)CCOC(=O)NCC(=O)O,[H]C(Cl)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(Cl)CCOC(=O)NC(CCC(=O)O)C(=O)O,2.1924215607866664,2.7003497073866667,2.4477749886,2.433988227453333
C1CC=CC1,C,CC1=CCCC1,CC1=CCCC1COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC1=CC(COC(=O)NCC(=O)O)CC1,CC1=CCCC1COC(=O)NC(CCCNC(=N)N)C(=O)O,CC1=CC(COC(=O)NC(CCC(=O)O)C(=O)O)CC1,3.2269658311000002,2.5000130508450003,3.0908011790761902,2.034127584322222
O-C-C-C-N,C,CNCCCO,O=C(NC(C(=O)O)C1=CC=CC=C1)OCCNCCCO,O=C(O)CNC(=O)OCCNCCCO,CNCCC(O)COC(=O)NC(CCCNC(=N)N)C(=O)O,CNCC(CO)COC(=O)NC(CCC(=O)O)C(=O)O,2.6920839839366666,2.2375882274533336,2.465834297801667,2.449526922886667
O-C=C-C,C,CC=COC,CC=C(COC(=O)NC(C(=O)O)C1=CC=CC=C1)OC,COC=CCCOC(=O)NCC(=O)O,COC=C(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,COC=C(C)COC(=O)NC(CCC(=O)O)C(=O)O,2.876865312458333,2.627511318111667,2.682958049742857,2.3363548941200003
C(C)(C)(H)(O),C,[H]C(C)(O)CC,[H]C(C)(CC)OCOC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(C)(CC)OCOC(=O)NCC(=O)O,[H]C(C)(O)C(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(C)(O)CCCOC(=O)NC(CCC(=O)O)C(=O)O,2.9285067647500003,2.399030793261667,2.3465861171916673,2.8028034257783334
C(C)(:N)(:N),C,CNC(C)N,CNC(N)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CNC(C)(N)COC(=O)NCC(=O)O,CNC(N)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC(N)N(C)COC(=O)NC(CCC(=O)O)C(=O)O,2.5264155133733337,2.8223033484166664,2.5412514440933336,2.2464459747200003
N-C-N-C:C,C,CCNCNC,CNCNC(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCNC(COC(=O)NCC(=O)O)NC,CCN(CNC)COC(=O)NC(CCCNC(=N)N)C(=O)O,CNCNC(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.1915603346866672,2.845332102678333,2.807991441526667,2.457952959225
Cl-C:C:C-C,C,CCCCCCl,CC(CCCCl)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(CCCCl)COC(=O)NCC(=O)O,CCC(CCCl)COC(=O)NC(CCCNC(=N)N)C(=O)O,O=C(O)CCC(NC(=O)OCCCCCCCl)C(=O)O,3.0679082733166667,2.4548616081583337,2.2061312037305556,2.0761483667422227
C(C)(:C),C,CCCC,CCCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCCCOC(=O)NCC(=O)O,CCCCCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(C)COC(=O)NC(CCC(=O)O)C(=O)O,2.9897142524899993,2.3018589361866666,2.9779133871766668,2.29522988272
C-O-C=C,C,C=C(C)OC,COC(C)=CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,C=C(CCOC(=O)NCC(=O)O)OC,C=C(C)OCCOC(=O)NC(CCCNC(=N)N)C(=O)O,C=C(C)OCCOC(=O)NC(CCC(=O)O)C(=O)O,2.6996333333333338,2.3876006415749997,3.143516600975,2.867009836225
C=C-C=C,C,C=CC=CC,C=CC=CCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,C=CC=CCCOC(=O)NCC(=O)O,CC=CC=CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC=CC=CCOC(=O)NC(CCC(=O)O)C(=O)O,2.4892333333333334,2.7092243057450007,2.9769443429095235,2.4611715607866667
N-C-O-C-C,C,CCOC(C)N,CCOC(C)NCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCOC(C)NCOC(=O)NCC(=O)O,CCOC(C)NCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCOC(C)NCOC(=O)NC(CCC(=O)O)C(=O)O,2.7631032194499996,2.39409061262,2.8597676320028573,2.5673656012199997
O-C-C-C-C-C-N,C,CC(O)CCCCN,CC(O)CCCC(N)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(O)CC(CCN)COC(=O)NCC(=O)O,CC(O)CCCCNCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC(O)CCCC(N)COC(=O)NC(CCC(=O)O)C(=O)O,2.8706800538433335,2.5742814382166666,2.285581611026667,2.531237519841667
C(-C)(=C),C,C=C(C)C,C=C(C)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,C=C(C)CCOC(=O)NCC(=O)O,C=C(C)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC(C)=CCOC(=O)NC(CCC(=O)O)C(=O)O,2.9199499999999996,2.7204856370333332,3.1194900980833333,2.2972094612083334
C-H,C,[H]CC,[H]CCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]CCCOC(=O)NCC(=O)O,[H]CCCOC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(C)COC(=O)NC(CCC(=O)O)C(=O)O,2.22117639682,2.1945893903416662,2.6206553621,2.299738227453333
N=C-N-C-C,C,CC(C)NC=N,CC(C)(COC(=O)NC(C(=O)O)C1=CC=CC=C1)NC=N,CC(C)(COC(=O)NCC(=O)O)NC=N,CC(C)NC(=N)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(C)NC(=N)COC(=O)NC(CCC(=O)O)C(=O)O,2.3935437621750006,2.4295870123666665,2.8593526539266665,2.8241042098916664
Cc1ccc(Cl)cc1,C,CC1=CC(C)=C(Cl)C=C1,CC1=C(Cl)C=CC(CCOC(=O)NC(C(=O)O)C2=CC=CC=C2)=C1,CC1=C(Cl)C=CC(CCOC(=O)NCC(=O)O)=C1,CC1=CC(C)=C(Cl)C=C1COC(=O)NC(CCCNC(=N)N)C(=O)O,CC1=CC(C)=C(Cl)C=C1COC(=O)NC(CCC(=O)O)C(=O)O,2.79385,2.7197909090909094,2.93405738104,2.5930857185000002
Cc1ccc(Cl)cc1,C,CC1=CC(C)=C(Cl)C=C1,CC1=C(Cl)C=CC(CCOC(=O)NC(C(=O)O)C2=CC=CC=C2)=C1,CC1=C(COC(=O)NCC(=O)O)C(C)=C(Cl)C=C1,CC1=CC(C)=C(Cl)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)=C1,CC1=CC(CCOC(=O)NC(CCC(=O)O)C(=O)O)=C(Cl)C=C1,2.79385,2.335633333333333,3.0620656660866663,2.724956067548485
Cc1ccc(Cl)cc1,C,CC1=CC(C)=C(Cl)C=C1,CC1=C(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C(C)=C(Cl)C=C1,CC1=C(COC(=O)NCC(=O)O)C(C)=C(Cl)C=C1,CC1=CC(C)=C(Cl)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)=C1,CC1=C(Cl)C=CC(CCOC(=O)NC(CCC(=O)O)C(=O)O)=C1,3.4918453059,2.335633333333333,3.0620656660866663,2.696956067548485
Cc1ccc(Cl)cc1,C,CC1=CC(C)=C(Cl)C=C1,CC1=C(Cl)C=CC(CCOC(=O)NC(C(=O)O)C2=CC=CC=C2)=C1,CC1=CC(C)=C(Cl)C=C1COC(=O)NCC(=O)O,CC1=CC(C)=C(Cl)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)=C1,CC1=CC(C)=C(Cl)C=C1COC(=O)NC(CCC(=O)O)C(=O)O,2.79385,2.4970575757575757,3.0620656660866663,2.5930857185000002
Cc1ccc(Cl)cc1,C,CC1=CC(C)=C(Cl)C=C1,CC1=C(Cl)C=CC(CCOC(=O)NC(C(=O)O)C2=CC=CC=C2)=C1,CC1=C(Cl)C=CC(CCOC(=O)NCC(=O)O)=C1,CC1=CC(C)=C(Cl)C=C1COC(=O)NC(CCCNC(=N)N)C(=O)O,CC1=CC(C)=C(Cl)C=C1COC(=O)NC(CCC(=O)O)C(=O)O,2.79385,2.7197909090909094,2.93405738104,2.5930857185000002
