add_SMILES,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
C-N,C,CNC,CNCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CNCCOC(=O)NCC(=O)O,CNCCOC(=O)NC(CCCNC(=N)N)C(=O)O,CNCCOC(=O)NC(CCC(=O)O)C(=O)O,2.644909969633333,2.46501369242,2.6136161156249997,2.661424460358333
C(H)(N),C,[H]CNC,[H]CNCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]CN(C)COC(=O)NCC(=O)O,[H]CNCCOC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(COC(=O)NC(CCC(=O)O)C(=O)O)NC,2.5660766362999996,2.368075181733334,2.6136161156249997,2.661424460358333
c1cc[nH]c1,C,CN1C=CC=C1,CN1C=CC(COC(=O)NC(C(=O)O)C2=CC=CC=C2)=C1,CN1C=CC(COC(=O)NCC(=O)O)=C1,CN1C=CC(COC(=O)NC(CCCNC(=N)N)C(=O)O)=C1,CN1C=CC=C1COC(=O)NC(CCC(=O)O)C(=O)O,2.3386551336,2.30464716364,2.3067916552666667,2.664754270615152
O=C-N-C-C,C,CC(C)NC=O,CC(C)(COC(=O)NC(C(=O)O)C1=CC=CC=C1)NC=O,CC(CCOC(=O)NCC(=O)O)NC=O,CC(C)NC(=O)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(CCOC(=O)NC(CCC(=O)O)C(=O)O)NC=O,2.5776911270250005,2.596579354478333,3.0161531721249997,2.7565583219333334
O,C,CO,O=C(NC(C(=O)O)C1=CC=CC=C1)OCCO,O=C(O)CNC(=O)OCCO,N=C(N)NCCCC(NC(=O)OCCO)C(=O)O,COCOC(=O)NC(CCC(=O)O)C(=O)O,2.651054836033333,1.5464937942666666,3.065717629916667,1.9392548941199999
Cl-C-C-N-C,C,CN(C)CCCl,CN(CCCl)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CN(CCCl)CCOC(=O)NCC(=O)O,CN(C)C(CCl)COC(=O)NC(CCCNC(=N)N)C(=O)O,CN(CCCl)CCOC(=O)NC(CCC(=O)O)C(=O)O,2.42554138428,2.796863050845,3.0741395698416665,2.68267595185
C-O-C-C:C,C,CCC(C)OC,CCC(CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)OC,CCC(C)(COC(=O)NCC(=O)O)OC,CCC(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)OC,COC(C)C(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.1750065510099996,2.7970520380716666,3.0693898843433334,3.202287138250001
C(-C)(-N)(=N),C,CNC(C)=N,CNC(C)=NCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(=N)NCCOC(=O)NCC(=O)O,CC(=N)N(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(=N)N(C)COC(=O)NC(CCC(=O)O)C(=O)O,2.1171499999999996,2.5717870123666664,2.2447607071,2.38691560122
C:N:C-C,C,CCNCC,CCNC(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCNC(C)COC(=O)NCC(=O)O,CCNCCCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCN(CC)COC(=O)NC(CCC(=O)O)C(=O)O,3.15976961459,2.479303309853333,2.35101494436,2.4516906126199998
O=C-C-O,C,COCC=O,COCC(=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,COCC(=O)COC(=O)NCC(=O)O,N=C(N)NCCCC(NC(=O)OCCOCC=O)C(=O)O,O=CCOCCOC(=O)NC(CCC(=O)O)C(=O)O,2.748888466933333,2.1998969625416667,2.96885096325,3.052148303158334
Cl-C:C:C-C,C,CCCC(C)Cl,CCCC(C)(Cl)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(Cl)CCCCOC(=O)NCC(=O)O,CCCC(C)(Cl)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(COC(=O)NC(CCC(=O)O)C(=O)O)C(C)Cl,3.2770964083555554,2.667757941233333,3.477236654813889,2.3207357185
C(O)(:C),C,CCOC,CCOCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,COC(C)COC(=O)NCC(=O)O,CCOCCOC(=O)NC(CCCNC(=N)N)C(=O)O,COC(C)COC(=O)NC(CCC(=O)O)C(=O)O,2.6861603907533333,2.4139051955333333,2.8437563253499993,2.576210178858333
O-C-C-N,C,CC(O)CN,CC(CN)OCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(O)(CN)COC(=O)NCC(=O)O,CC(O)CNCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC(O)(CN)COC(=O)NC(CCC(=O)O)C(=O)O,2.6787719238200003,2.369083333333333,2.5794781550000003,2.418608321933333
C=C,C,C=CC,C=CCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,C=C(C)COC(=O)NCC(=O)O,C=CCCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC=CCOC(=O)NC(CCC(=O)O)C(=O)O,2.448466666666666,2.2659085150666667,2.658949448958334,2.4649548941200004
C-C-C-C:C,C,CCCCCC,CCCCC(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCCC(C)COC(=O)NCC(=O)O,CCCC(CC)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCCCCCCOC(=O)NC(CCC(=O)O)C(=O)O,2.9733254968800003,2.5222086505000005,2.9302724103583335,2.4931439541322225
C(:N)(:N),C,CC(N)N,CC(N)(N)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(N)(N)COC(=O)NCC(=O)O,CC(N)NCOC(=O)NC(CCCNC(=N)N)C(=O)O,NC(N)CCOC(=O)NC(CCC(=O)O)C(=O)O,2.50435096325,2.4162412190249993,2.6698386954333335,2.5236215607866663
C(-C)(-N)(=C),C,C=C(C)NC,C=C(CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)NC,C=C(C)N(C)COC(=O)NCC(=O)O,C=C(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)NC,C=C(C)NCCOC(=O)NC(CCC(=O)O)C(=O)O,2.5772552571533334,2.574947974333333,3.09005676475,2.6836765028916663
O=C-C-C-C-C-C-C,C,CCCCCC(C)C=O,CCCCCC(C)C(=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(C=O)CCCC(C)COC(=O)NCC(=O)O,CC(C=O)CCCCCCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(CCC(C)C=O)COC(=O)NC(CCC(=O)O)C(=O)O,2.78983156241,3.2714002160607145,2.353780755091667,2.5185974217583333
O-C-C-C-C-C,C,CC(C)CCCO,CC(CCCO)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(CCCO)CCOC(=O)NCC(=O)O,CC(CCCO)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC(C)C(CCO)COC(=O)NC(CCC(=O)O)C(=O)O,3.09790727303,2.6367128618166666,2.3052557436916667,2.502151226675
C(C)(H)(O)(O),C,[H]C(C)(O)OC,[H]C(C)(OC)OCOC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(C)(O)OCCOC(=O)NCC(=O)O,[H]C(C)(O)OCCOC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(O)(CCOC(=O)NC(CCC(=O)O)C(=O)O)OC,2.2449048941200003,2.2890969625416666,2.8164575590401517,2.8419147303449996
N-N-C-N,C,CNNCN,CNNCNCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CN(COC(=O)NCC(=O)O)NCN,CNN(CN)COC(=O)NC(CCCNC(=N)N)C(=O)O,CN(COC(=O)NC(CCC(=O)O)C(=O)O)NCN,2.62248153042,2.487478408095,2.944568803267857,2.5079935895533336
CC1CCC(Cl)CC1,C,CC1CCC(Cl)C(C)C1,CC1CCC(Cl)C(CCOC(=O)NC(C(=O)O)C2=CC=CC=C2)C1,CC1CC(CCOC(=O)NCC(=O)O)CCC1Cl,CC1CCC(Cl)(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)C1,CC1CC(CCOC(=O)NC(CCC(=O)O)C(=O)O)CCC1Cl,3.758284575165,2.7062814992318183,2.6249422964083338,2.5690683814083335
O-C-C-C=C,C,C=C(C)CCO,C=C(C)CCOCOC(=O)NC(C(=O)O)C1=CC=CC=C1,C=C(CCO)CCOC(=O)NCC(=O)O,C=C(C)C(CO)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(=CCOC(=O)NC(CCC(=O)O)C(=O)O)CCO,2.8525416552666667,2.5802666666666667,2.33361745272,2.876029822458334
C(:C)(:N),C,CC(C)N,CC(N)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(C)(N)COC(=O)NCC(=O)O,CC(C)(N)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(C)(N)COC(=O)NC(CCC(=O)O)C(=O)O,2.6915952542466663,2.5582801819250003,2.6664798154222225,2.1845411270250006
O-C-C-C-C-O,C,COCCCCO,COCCCCOCOC(=O)NC(C(=O)O)C1=CC=CC=C1,O=C(O)CNC(=O)OCCOCCCCO,COCCCC(O)COC(=O)NC(CCCNC(=N)N)C(=O)O,COC(CCCO)COC(=O)NC(CCC(=O)O)C(=O)O,2.859832812902857,2.6958051335999995,3.293096192268333,2.8473312251083334
OC1C(O)CCCC1,C,COC1CCCCC1O,COC1C(O)CCCC1COC(=O)NC(C(=O)O)C1=CC=CC=C1,COC1C(O)CCCC1COC(=O)NCC(=O)O,COC1CCCC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C1O,O=C(O)CCC(NC(=O)OCCOC1CCCCC1O)C(=O)O,3.6488004135266663,2.425228803066667,3.3925141928049998,2.8056667196183334
C:N-C:C,C,CCCNC,CNCCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCNCCOC(=O)NCC(=O)O,CNCC(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCCN(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.0897191934700006,2.72462192382,2.7403247748600004,2.260976922886667
O=C-C-C-C-N,C,CNCCCC=O,CNC(CCC=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CNC(CCC=O)COC(=O)NCC(=O)O,CN(CCCC=O)COC(=O)NC(CCCNC(=N)N)C(=O)O,O=CCCCNCCOC(=O)NC(CCC(=O)O)C(=O)O,3.188933261916666,2.799529593958333,2.4083000414433338,2.953384824825
C(-C)(=C),C,C=C(C)C,C=C(C)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,C=C(C)CCOC(=O)NCC(=O)O,C=C(C)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,C=C(C)CCOC(=O)NC(CCC(=O)O)C(=O)O,2.9199499999999996,2.7204856370333332,3.1194900980833333,2.6593333333333335
Cc1cc(Cl)ccc1,C,CC1=C(C)C(Cl)=CC=C1,CC1=C(CCOC(=O)NC(C(=O)O)C2=CC=CC=C2)C(Cl)=CC=C1,CC1=C(C)C(COC(=O)NCC(=O)O)=CC=C1Cl,CC1=C(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)C=CC=C1Cl,CC1=C(CCOC(=O)NC(CCC(=O)O)C(=O)O)C(Cl)=CC=C1,3.1094423615416664,2.465583333333334,3.11324782622,2.6662325704401515
O=C-C-C,C,CCC(C)=O,CCC(=O)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(=O)CCOC(=O)NCC(=O)O,CC(=O)CCCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC(=O)CCCOC(=O)NC(CCC(=O)O)C(=O)O,2.6204552571533335,2.294491906486667,2.6802516578333333,2.696848063678333
N-C-C=C,C,C=C(C)CN,CC(=CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)CN,CC(=CCOC(=O)NCC(=O)O)CN,CC(=CCOC(=O)NC(CCCNC(=N)N)C(=O)O)CN,CC(=CCOC(=O)NC(CCC(=O)O)C(=O)O)CN,2.8183249885999997,2.5429215026999996,3.211427723841667,2.5361732388533333
Cc1cc(N)ccc1,C,CC1=CC(N)=C(C)C=C1,CC1=CC(N)=C(CCOC(=O)NC(C(=O)O)C2=CC=CC=C2)C=C1,CC1=CC(N)=C(CCOC(=O)NCC(=O)O)C=C1,CC1=CC(N)=C(C)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)=C1,CC1=CC(N)=C(C)C(COC(=O)NC(CCC(=O)O)C(=O)O)=C1,3.2127771531018183,2.7747002456000005,3.143634119386667,2.6194047988568183
C(C)(C)(C)(O),C,CCC(C)(C)O,CCC(C)(O)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(C)(O)CCOC(=O)NCC(=O)O,CCC(C)(O)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(C)(O)CCOC(=O)NC(CCC(=O)O)C(=O)O,3.500584170051667,2.4621357185,2.568587519841667,3.18528713825
C-C-C-C-C-C-C-C,C,CCCCCC(C)CC,CCCCCC(C)(CC)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCCCC(C)(CC)COC(=O)NCC(=O)O,CCCCCC(C)(CC)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCCCCC(C)C(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.6320390463259526,3.1219886803290473,3.7081877644516665,2.899812531241667
Cc1ccc(O)cc1,C,CCC1=CC=C(O)C=C1,CCC1=CC=C(O)C=C1COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC1=C(COC(=O)NCC(=O)O)C=C(O)C=C1,CCC1=CC=C(O)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)=C1,CCC1=CC(COC(=O)NC(CCC(=O)O)C(=O)O)=C(O)C=C1,3.0029487774068184,2.3827833333333333,2.8315989075249997,2.3917810561484854
O-C-C-N,C,CNCCO,CNCC(O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CNC(CO)COC(=O)NCC(=O)O,N=C(N)NCCCC(NC(=O)OCCNCCO)C(=O)O,CNCCOCOC(=O)NC(CCC(=O)O)C(=O)O,2.774977162366666,2.6319076390783334,2.65566928775,2.495771560786667
C(-C)(-H)(=C),C,[H]C(C)=CC,[H]C(C)=CCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(C)=CCCOC(=O)NCC(=O)O,[H]C(=CC)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(=CC)CCOC(=O)NC(CCC(=O)O)C(=O)O,2.5333499999999995,2.4624950093533333,3.00936659525,2.8150265028916666
Cl-C-C-C-C,C,CCCCCCl,O=C(NC(C(=O)O)C1=CC=CC=C1)OCCCCCCCl,CCCCC(Cl)COC(=O)NCC(=O)O,CCC(CCCl)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(CCCl)COC(=O)NC(CCC(=O)O)C(=O)O,3.0692635304700002,2.7090258140500003,2.2061312037305556,2.164638888888889
N(-C)(=O),C,CCN=O,CC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)N=O,CC(COC(=O)NCC(=O)O)N=O,N=C(N)NCCCC(NC(=O)OCCCN=O)C(=O)O,CC(COC(=O)NC(CCC(=O)O)C(=O)O)N=O,2.757754836033333,1.794723448566667,2.5256249885999997,2.3608813970116667
C-C-C=C-C,CCCCCC(C)CC,CC=CC(C)C(C)C(C)CCCCC,CC=CC(C)C(C)C(CCCCC)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCCCC(C)C(C)C(C)C=CCCOC(=O)NCC(=O)O,CC=CC(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)C(C)CCCCC,CC=CC(C)C(C)C(C)CCC(CC)COC(=O)NC(CCC(=O)O)C(=O)O,3.9340936782517857,2.8193243731449993,4.216680851655889,2.9289661949942856
O-C-C-N-C,CCCCCC(C)CC,CCCC(CNCCO)CC(C)CC,CCCC(CNCCO)CC(C)C(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCC(CNCCO)C(COC(=O)NCC(=O)O)C(C)CC,CCCC(CNCC(O)COC(=O)NC(CCCNC(=N)N)C(=O)O)CC(C)CC,CCCC(CNCCO)CC(C)C(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.743464854400952,4.088633734509047,2.6105796905083336,3.0380647572533332
Clc1cc(Cl)ccc1,CCCCCC(C)CC,CCCCCC(CC)CC1=CC(Cl)=CC(Cl)=C1,CCCCC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(CC)CC1=CC(Cl)=CC(Cl)=C1,CCCCCC(CC)CC1=C(COC(=O)NCC(=O)O)C(Cl)=CC(Cl)=C1,CCCCCC(CC)(COC(=O)NC(CCCNC(=N)N)C(=O)O)CC1=CC(Cl)=CC(Cl)=C1,CCC(CCCC(C)COC(=O)NC(CCC(=O)O)C(=O)O)CC1=CC(Cl)=CC(Cl)=C1,3.3851045892361262,3.934444790208334,3.6276633261535722,3.0339836462450003
N(C)(H),CCCCCC(C)CC,[H]N(C)C(C)CCCC(C)CC,[H]N(C)C(C)CCC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)CC,[H]N(C)C(C)CCCC(CC)CCOC(=O)NCC(=O)O,[H]N(C)C(C)CCCC(C)(CC)COC(=O)NC(CCCNC(=N)N)C(=O)O,[H]N(C)C(C)C(CCC(C)CC)COC(=O)NC(CCC(=O)O)C(=O)O,3.553001512791666,3.1574466134807144,3.4152519944307143,3.366298284
C(C)(C)(N),CCCCCC(C)CC,CCCCCC(C)(CC)NC(C)C,CCCCC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)(CC)NC(C)C,CCCCCC(C)(NC(C)C)C(C)COC(=O)NCC(=O)O,CCCC(COC(=O)NC(CCCNC(=N)N)C(=O)O)CC(C)(CC)NC(C)C,CCCCCC(C)(CCCOC(=O)NC(CCC(=O)O)C(=O)O)NC(C)C,4.128234466079285,3.353533837486667,3.847617773806667,3.0372083745549996
N-C-C-O-C,CCCCCC(C)CC,CCCCCC(CC)CNCCOC,CCCCCC(CC)C(COC(=O)NC(C(=O)O)C1=CC=CC=C1)NCCOC,CCCCCC(CC)C(COC(=O)NCC(=O)O)NCCOC,CCCCCC(CC)(CNCCOC)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCCCCC(CC)(CNCCOC)COC(=O)NC(CCC(=O)O)C(=O)O,3.9703606852824356,3.235686729024047,3.754242947875769,3.6983424552757698
N-C-C-O-C,CCCCCC(C)CC,CCC(C)CCC(CC)C(N)COC,CCC(C)CCC(CC)C(COC)NCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(C)CCC(CC)(COC(=O)NCC(=O)O)C(N)COC,CCC(C)CCC(CC)(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(N)COC,CCC(C)C(COC(=O)NC(CCC(=O)O)C(=O)O)CC(CC)C(N)COC,4.053545798499999,3.870883289210714,3.5562512309199996,3.72176485974
Cc1ccc(N)cc1,CCCCCC(C)CC,CCCCCC(C)(CC)C1=CC(C)=CC=C1N,CCC(C)(CCCC(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1)C1=CC(C)=CC=C1N,CCC(C)(CCCCCCOC(=O)NCC(=O)O)C1=CC(C)=CC=C1N,CCCC(COC(=O)NC(CCCNC(=N)N)C(=O)O)CC(C)(CC)C1=CC(C)=CC=C1N,CCCC(COC(=O)NC(CCC(=O)O)C(=O)O)CC(C)(CC)C1=CC(C)=CC=C1N,3.74444231380512,2.248142948364286,3.476207454807013,3.2526234659333335
O=C-C-C=O,CCCCCC(C)CC,CCCCCC(C)(CC)C(C=O)C=O,CCCCCC(C)(C(C=O)C=O)C(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCCCC(CC)(CCOC(=O)NCC(=O)O)C(C=O)C=O,CCCCCC(CC)(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)C(C=O)C=O,CCCCCC(C)(CC)C(C=O)(C=O)COC(=O)NC(CCC(=O)O)C(=O)O,3.533527525322435,2.7213934853799997,3.2372882397599994,3.1522748129599996
Cl-C:C-O,CCCCCC(C)CC,CCCCC(C(C)CC)C(Cl)CO,CCCCC(C(C)CC)C(Cl)COCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCCC(C(C)CCCOC(=O)NCC(=O)O)C(Cl)CO,CCC(C)C(CCCCCOC(=O)NC(CCCNC(=N)N)C(=O)O)C(Cl)CO,CCCCC(C(Cl)CO)C(C)(CC)COC(=O)NC(CCC(=O)O)C(=O)O,3.7938997115275557,2.3440994806790476,2.023145442591667,2.9802997995099996
Cc1cc(O)ccc1,CCCCCC(C)CC,CCCC(CC(C)CC)C1=CC(C)=CC(O)=C1,CCCC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)(CC(C)CC)C1=CC(C)=CC(O)=C1,CCC(C)CC(C1=CC(C)=CC(O)=C1)C(CC)COC(=O)NCC(=O)O,CCCC(CC(C)CC)C1=CC(C)=CC(OCOC(=O)NC(CCCNC(=N)N)C(=O)O)=C1,CCCC(CC(C)CC)C1=CC(CCOC(=O)NC(CCC(=O)O)C(=O)O)=CC(O)=C1,3.9154919674117847,3.4499684471975,3.90965439972,2.8089742402699995
C(C)(Cl),CCCCCC(C)CC,CCCCCC(C)CCC(C)Cl,CC(Cl)CCC(C)CCCCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCCCC(CCOC(=O)NCC(=O)O)CCC(C)Cl,CCCCCC(C)CC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)Cl,CC(Cl)CCC(C)CCCCCCOC(=O)NC(CCC(=O)O)C(=O)O,2.6931878662228574,2.582839693055952,3.971819028950769,1.9651782264166666
C(-H)(-N)(=C),CCCCCC(C)CC,[H]C(=C)NCCC(C)CCCCC,[H]C(=C)NC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)CC(C)CCCCC,[H]C(=C)NCCC(C)C(CCCC)COC(=O)NCC(=O)O,[H]C(=C)NCCC(C)CCCCCCOC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(=C)NCCC(CCCCC)CCOC(=O)NC(CCC(=O)O)C(=O)O,3.792198005371722,2.8803138826690473,2.8908580662033336,2.906692733233333
O-C-C-C-C-C-O,CCCCCC(C)CC,CCC(C)CCCCCC(CO)CCCO,CCC(C)CCCCCC(CO)CCC(O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(CCCCCC(CO)CCCO)C(C)COC(=O)NCC(=O)O,CCC(C)CCCCCC(CO)CCC(O)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(C)CCCCCC(CCCO)C(O)COC(=O)NC(CCC(=O)O)C(=O)O,1.8076054773619048,2.4635205868452386,2.2911054773619055,3.3451013403199994
N=C-C=C,CCCCCC(C)CC,C=CC=NC(C)(CC)CCCCC,C=CC=NC(C)(CC)CCCCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,C=C(C=NC(C)(CC)CCCCC)COC(=O)NCC(=O)O,C=CC=NC(C)(CC)CCCC(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCCCCC(C)(CC)N=CC=CCOC(=O)NC(CCC(=O)O)C(=O)O,3.8516813648470127,3.4251499986600003,3.7017810252057144,3.5268443931649998
