add_SMILES,starting_SMILES 1,starting_SMILES 0,starting_SMILES -1,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
CC1CCC(C)CC1,C,CCC1CCC(C)CC1,NA,CCC1CCC(CCOC(=O)NC(C(=O)O)C2=CC=CC=C2)CC1,CCC1CCC(C)(COC(=O)NCC(=O)O)CC1,CCC1CCC(C)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)C1,CCC1CCC(C)CC1COC(=O)NC(CCC(=O)O)C(=O)O,3.0787093449942855,2.8533455164957138,2.876412372425,2.860725845708333
C-C-C-C-C-C-C,C,CCCCCC(C)C,NA,CCCCCC(C)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCCCC(C)CCOC(=O)NCC(=O)O,CCCCC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)C,CCC(CCC(C)C)COC(=O)NC(CCC(=O)O)C(=O)O,2.9565442073999995,3.1355121831623807,3.5159438070249998,2.892764088425
O-C-C-C-C-C-C-C,C,CCCCC(C)CCO,NA,CC(CCO)CCCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(COC(=O)NCC(=O)O)CC(C)CCO,CCCCC(C)CC(O)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCCCC(C)CC(O)COC(=O)NC(CCC(=O)O)C(=O)O,3.270490606363333,3.0621914165885715,2.3905792035940476,2.512905743691667
N-C-C:C-C,C,CCCCNC,NA,CCCCNCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCC(COC(=O)NCC(=O)O)NC,CCC(CNC)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCCCNCCOC(=O)NC(CCC(=O)O)C(=O)O,2.9850572730300002,2.8920351081449995,2.778605743691667,2.947816600975
N:C-C:C,C,CC(C)CN,NA,CC(C)CNCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(CN)CCOC(=O)NCC(=O)O,CC(C)CNCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC(C)(CN)COC(=O)NC(CCC(=O)O)C(=O)O,3.036441612375,2.6672751817333333,3.2730572730300005,2.0538833333333337
N:C-C:C,C,CC(C)CN,NA,CC(C)CNCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(CN)CCOC(=O)NCC(=O)O,CC(C)CNCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC(C)(CN)COC(=O)NC(CCC(=O)O)C(=O)O,3.036441612375,2.6672751817333333,3.2730572730300005,2.0538833333333337
C(O)(O),C,COCO,NA,O=C(NC(C(=O)O)C1=CC=CC=C1)OCCOCO,O=C(O)CNC(=O)OCCOCO,COC(O)COC(=O)NC(CCCNC(=N)N)C(=O)O,COC(O)COC(=O)NC(CCC(=O)O)C(=O)O,2.5373218002666666,2.0964636292083334,2.766632782291667,2.5954166666666674
C1CCC=CC1,C,CC1C=CCCC1,NA,CC1(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C=CCCC1,CC1C=CC(COC(=O)NCC(=O)O)CC1,CC1(COC(=O)NC(CCCNC(=N)N)C(=O)O)C=CCCC1,CC1(COC(=O)NC(CCC(=O)O)C(=O)O)C=CCCC1,3.6755126182666666,2.905901353691667,3.263554804155556,2.6885204715833333
C-C:C-O-C,C,COCC(C)C,NA,COCC(C)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(C)COCCOC(=O)NCC(=O)O,COC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)C,CC(C)COCCOC(=O)NC(CCC(=O)O)C(=O)O,3.302573939696667,3.0326720351484844,3.0485619802,2.767057793691667
OC1CCC(O)CC1,C,CC1(O)CCC(O)CC1,NA,CC1(O)CCC(OCOC(=O)NC(C(=O)O)C2=CC=CC=C2)CC1,CC1(O)CCC(O)CC1COC(=O)NCC(=O)O,CC1(O)CCC(OCOC(=O)NC(CCCNC(=N)N)C(=O)O)CC1,CC1(O)CCC(OCOC(=O)NC(CCC(=O)O)C(=O)O)CC1,3.5208572496933335,2.5405970459,3.1967621888783335,3.166045522211667
Cc1cc(C)ccc1,C,CC1=CC=C(C)C(C)=C1,NA,CC1=CC(COC(=O)NC(C(=O)O)C2=CC=CC=C2)=C(C)C(C)=C1,CC1=CC(C)=C(COC(=O)NCC(=O)O)C=C1C,CC1=CC=C(C)C(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)=C1,CC1=CC(C)=C(COC(=O)NC(CCC(=O)O)C(=O)O)C=C1C,3.201754657486667,2.304855390633333,3.0307882355949998,2.717040409375
N-C:C-N,C,CNCCN,NA,NCCNCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CNC(CN)COC(=O)NCC(=O)O,CNCCNCOC(=O)NC(CCCNC(=N)N)C(=O)O,CNC(CN)COC(=O)NC(CCC(=O)O)C(=O)O,2.807038416826667,2.613500857178333,2.8801342986695238,2.6801994489583336
C(-C)(-C)(=O),C,CCC(C)=O,NA,CC(=O)C(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(=O)C(C)COC(=O)NCC(=O)O,CC(=O)CCCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(=O)CCOC(=O)NC(CCC(=O)O)C(=O)O,2.842273238853333,2.2226783426866668,2.6802516578333333,2.7957333333333336
N=C-C=C,C,C=C(C)C=N,NA,C=C(C)C(=N)COC(=O)NC(C(=O)O)C1=CC=CC=C1,C=C(C=N)CCOC(=O)NCC(=O)O,C=C(C=N)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,C=C(C)C(=N)COC(=O)NC(CCC(=O)O)C(=O)O,2.894139377278333,2.4056368577533336,2.647308321933333,2.557783333333334
C-N-C:C-C,C,CNCC(C)C,NA,CNC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)C,CNC(COC(=O)NCC(=O)O)C(C)C,CNCC(C)(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(C)CNCCOC(=O)NC(CCC(=O)O)C(=O)O,3.1421883985766668,2.736296517658333,2.396761319680556,2.53085
O=C-C-C-C-C=O,C,CC(=O)CCCC=O,NA,CC(=O)CC(CC=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(=O)CCC(C=O)COC(=O)NCC(=O)O,CC(=O)CC(CC=O)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(=O)CCCC(=O)COC(=O)NC(CCC(=O)O)C(=O)O,3.145765617763333,2.6511500000000003,2.5370354786750005,2.787866666666667
C-C=N-N-C,C,CNN=C(C)C,NA,CC(C)=NNCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CNN=C(C)CCOC(=O)NCC(=O)O,CNN=C(C)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC(C)=NN(C)COC(=O)NC(CCC(=O)O)C(=O)O,2.63029660438,2.5464239459533333,2.7350482776933336,2.5326313970116665
O-C-C-C-C,C,CCCCCO,NA,CC(CCCO)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCCCOCOC(=O)NCC(=O)O,CCC(CCO)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(CCO)COC(=O)NC(CCC(=O)O)C(=O)O,2.83107549688,1.98314490467,2.2665224103583337,2.6098371382500005
O-C-C-C-C-C(C)-C,C,CC(C)(C)CCCCO,NA,CC(C)(CCCCO)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(C)(C)CCCC(O)COC(=O)NCC(=O)O,CC(C)(CCCCO)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC(C)(C)CCC(CO)COC(=O)NC(CCC(=O)O)C(=O)O,3.0260822844299997,2.563467891838571,2.5055887523416667,2.4098974217583335
N(C)(H),C,[H]N(C)C,NA,[H]N(C)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]N(C)CCOC(=O)NCC(=O)O,[H]N(C)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,[H]N(C)CCOC(=O)NC(CCC(=O)O)C(=O)O,2.644909969633333,2.46501369242,2.6136161156249997,2.661424460358333
Oc1cc(N)ccc1,C,CC1=CC(O)=CC(N)=C1,NA,CC1=CC(O)=CC(N)=C1COC(=O)NC(C(=O)O)C1=CC=CC=C1,NC1=CC(CCOC(=O)NCC(=O)O)=CC(O)=C1,CC1=CC(OCOC(=O)NC(CCCNC(=N)N)C(=O)O)=CC(N)=C1,CC1=CC(O)=CC(NCOC(=O)NC(CCC(=O)O)C(=O)O)=C1,3.1278902792568184,2.7510666666666665,2.905558378841667,2.364108321933333
C-N-C-N-C,C,CCNCNC,NA,CCNCN(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CNCNC(C)COC(=O)NCC(=O)O,CCNC(COC(=O)NC(CCCNC(=N)N)C(=O)O)NC,CCNCN(C)COC(=O)NC(CCC(=O)O)C(=O)O,2.912463157966667,2.9264650148916664,3.0191159018850002,2.3612798827200003
O=C-C-C,C,CC(C)C=O,NA,CC(C=O)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(C)C(=O)COC(=O)NCC(=O)O,CC(C=O)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC(C=O)CCOC(=O)NC(CCC(=O)O)C(=O)O,2.657760619253333,2.5855935121916667,2.5445614883333336,2.670208321933333
C-C=C-C=C,C,C=CC=C(C)C,NA,C=CC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)=C(C)C,C=CC=C(C)CCOC(=O)NCC(=O)O,CC(C)=CC=CCOC(=O)NC(CCCNC(=N)N)C(=O)O,C=C(C=C(C)C)COC(=O)NC(CCC(=O)O)C(=O)O,3.1015166666666665,2.503712411790909,3.080943949886667,2.314831397011667
O-C-C-C-C-C(N)-C,C,CC(C)(N)CCCCO,NA,CC(N)(CCCCO)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(N)(CCCCO)CCOC(=O)NCC(=O)O,CC(C)(N)CCC(CO)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(N)(CCCCO)CCOC(=O)NC(CCC(=O)O)C(=O)O,2.94640727303,2.771967894766667,2.5323194505250006,2.729987519841667
Oc1ccc(O)cc1,C,COC1=CC=C(O)C=C1,NA,COC1=CC=C(O)C(COC(=O)NC(C(=O)O)C2=CC=CC=C2)=C1,COC1=CC(COC(=O)NCC(=O)O)=C(O)C=C1,COC1=CC=C(O)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)=C1,COC1=C(COC(=O)NC(CCC(=O)O)C(=O)O)C=C(O)C=C1,2.822349231381818,2.673438169366667,2.5235271339416667,2.9029249886
c1ccc2ccccc2c1,C,CC1=CC=CC2=CC=CC=C12,NA,CC1=CC=CC2=C(COC(=O)NC(C(=O)O)C3=CC=CC=C3)C=CC=C12,CC1=CC=C(COC(=O)NCC(=O)O)C2=CC=CC=C12,CC1=CC=CC2=C(COC(=O)NC(CCCNC(=N)N)C(=O)O)C=CC=C12,CC1=CC=CC2=CC=CC(COC(=O)NC(CCC(=O)O)C(=O)O)=C12,3.655204967570833,2.2630833333333333,3.56927577902,3.090484119386667
CC1CCC(O)CC1,C,CC1CCC(O)CC1C,NA,CC1CC(O)CC(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C1C,CC1CCC(O)(COC(=O)NCC(=O)O)CC1C,CC1CC(O)CCC1(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC1CC(O)CCC1CCOC(=O)NC(CCC(=O)O)C(=O)O,3.4338149387566665,2.4810893392317466,2.7320387287250005,2.568087519841667
O-C:C:N,C,COCCN,NA,COC(CN)COC(=O)NC(C(=O)O)C1=CC=CC=C1,COCCNCOC(=O)NCC(=O)O,COCC(N)COC(=O)NC(CCCNC(=N)N)C(=O)O,NCCOCCOC(=O)NC(CCC(=O)O)C(=O)O,3.0347599696333334,2.5544430634866666,2.8521148784663417,3.2344560968500007
O=C-C=C-N,C,CC(N)=CC=O,NA,NC(=CC=O)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(N)=CC(=O)COC(=O)NCC(=O)O,CC(N)=C(C=O)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(N)=C(C=O)COC(=O)NC(CCC(=O)O)C(=O)O,2.5639499999999997,2.4466666666666663,2.378198731308334,2.4783202920950003
N(C)(H)(N),C,[H]N(C)NC,NA,[H]N(C)NCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]N(C)NCCOC(=O)NCC(=O)O,[H]N(C)NCCOC(=O)NC(CCCNC(=N)N)C(=O)O,[H]N(C)NCCOC(=O)NC(CCC(=O)O)C(=O)O,2.667859969633333,2.305107113815,2.68077595185,2.6155313970116665
C(-N)(=O),C,CNC=O,NA,O=CNCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CNC(=O)COC(=O)NCC(=O)O,CNC(=O)COC(=O)NC(CCCNC(=N)N)C(=O)O,CNC(=O)COC(=O)NC(CCC(=O)O)C(=O)O,2.3342666666666663,2.42855,2.766632782291667,2.566883333333334
N-C-C=C,C,CC=CCN,NA,CC=CC(N)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC=CCNCOC(=O)NCC(=O)O,CC=CC(N)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC=CCNCOC(=O)NC(CCC(=O)O)C(=O)O,2.801448008266667,2.483920191086667,2.817552783858333,2.3184382274533335
C(C)(N),C,CCCN,NA,CCCNCOC(=O)NC(C(=O)O)C1=CC=CC=C1,NCCCCOC(=O)NCC(=O)O,CC(CN)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(N)COC(=O)NC(CCC(=O)O)C(=O)O,2.4733689639466667,2.5910418483999997,2.7197416552666667,2.475352959225
CC1CCC(N)CC1,C,CC1CCC(N)C(C)C1,NA,CC1CCC(N)C(C)C1COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC1CC(CCOC(=O)NCC(=O)O)CCC1N,CC1CC(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)CCC1N,CC1CCC(NCOC(=O)NC(CCC(=O)O)C(=O)O)C(C)C1,3.4972711700416665,2.6838027603452383,2.4021194505250003,2.631973488325
N(C)(:C)(:C),C,CCN(C)C,NA,CCN(C)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(COC(=O)NCC(=O)O)N(C)C,CCN(C)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC(COC(=O)NC(CCC(=O)O)C(=O)O)N(C)C,3.2474957730900003,2.7972187047383335,3.23565655101,2.5647074390249998
O-C:C:C-O,C,CC(O)CCO,NA,O=C(NC(C(=O)O)C1=CC=CC=C1)OCCC(O)CCO,CC(O)CCOCOC(=O)NCC(=O)O,CC(O)(CCO)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(O)C(CO)COC(=O)NC(CCC(=O)O)C(=O)O,2.7061832619166664,2.880012629725,2.4201250971333335,2.2141102562200006
Cc1cc(O)ccc1,C,CC1=CC=C(O)C=C1C,NA,CC1=CC(O)=C(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C=C1C,CC1=CC=C(OCOC(=O)NCC(=O)O)C=C1C,CC1=CC=C(O)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)=C1C,CC1=CC=C(O)C(COC(=O)NC(CCC(=O)O)C(=O)O)=C1C,2.8592949620318184,2.4366690518333334,2.61642986128,2.6942971741249995
C-C(C)-C-C-C,C,CCCC(C)(C)C,NA,CC(C)(C)CCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCC(C)(C)CCOC(=O)NCC(=O)O,CCCC(C)(C)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC(C)(C)CCCCOC(=O)NC(CCC(=O)O)C(=O)O,2.84036334763,2.972762285939047,2.982864088425,2.6923500569083334
C(Cl)(H),C,[H]C(C)Cl,NA,[H]C(C)(Cl)COC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(Cl)CCOC(=O)NCC(=O)O,[H]C(C)(Cl)COC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(Cl)CCOC(=O)NC(CCC(=O)O)C(=O)O,2.4105048941200002,2.7003497073866667,2.526782782291667,2.433988227453333
O=C-C-C=O,C,CC(C=O)C=O,NA,CC(C=O)(C=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(C=O)C(=O)COC(=O)NCC(=O)O,CC(C=O)(C=O)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(C=O)C(=O)COC(=O)NC(CCC(=O)O)C(=O)O,2.7888715607866663,2.5330500000000002,2.1867666666666667,2.561233333333333
C-C-O-C:C,C,CCOC(C)C,NA,CCOC(C)(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(C)OC(C)COC(=O)NCC(=O)O,CCOC(C)(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(C)OC(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.547514047690556,2.6777412222583328,3.566312522148889,3.619277130158333
O-C-C-C-C-C-O-C,CCCCCC(C)C,CCCCC(COCCCCCO)C(C)C,NA,CCCCC(C(C)C)C(COC(=O)NC(C(=O)O)C1=CC=CC=C1)OCCCCCO,CCCCC(COCCCCCO)C(C)CCOC(=O)NCC(=O)O,CCC(COC(=O)NC(CCCNC(=N)N)C(=O)O)CC(COCCCCCO)C(C)C,CCCCC(COCCCC(CO)COC(=O)NC(CCC(=O)O)C(=O)O)C(C)C,3.792258979437782,3.837285781093333,3.2947480529307684,3.0090162741307696
C-N-C-N-C,CCCCCC(C)C,CNCN(C)CCCCCC(C)C,NA,CNC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)N(C)CCCCCC(C)C,CNCN(C)CCCCCC(C)CCOC(=O)NCC(=O)O,CNC(COC(=O)NC(CCCNC(=N)N)C(=O)O)N(C)CCCCCC(C)C,CNCN(C)CCCCCC(C)CCOC(=O)NC(CCC(=O)O)C(=O)O,4.075855813450769,3.6456018323873804,3.654034626130769,3.642231329811667
O=C-C-C,CCCCCC(C)C,CC(C)CCCCCCCC=O,NA,CC(C)CCCCCC(CC=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(C)CCCCCCCC(=O)COC(=O)NCC(=O)O,CC(CCCCCCCC=O)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC(C)C(CCCCCCC=O)COC(=O)NC(CCC(=O)O)C(=O)O,3.746923669877782,2.4822555578433336,2.1611864610833336,2.8073489617641028
Oc1c(N)cccc1,CCCCCC(C)C,CCCCCC(C)CNC1=C(O)C=CC=C1,NA,CCCCCC(C)(CNC1=C(O)C=CC=C1)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCCCC(C)CNC1=C(O)C=C(COC(=O)NCC(=O)O)C=C1,CCCCCC(C)CNC1=C(OCOC(=O)NC(CCCNC(=N)N)C(=O)O)C=CC=C1,CCCCCC(C)CNC1=C(O)C=CC=C1COC(=O)NC(CCC(=O)O)C(=O)O,3.922865086392728,3.065479571445714,3.81860224872,2.7781266043666664
C,CCCCCC(C)C,CCCCCC(C)CC,NA,CCC(C)CCCC(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCCCC(CC)CCOC(=O)NCC(=O)O,CCCCCC(C)(CC)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCCCC(COC(=O)NC(CCC(=O)O)C(=O)O)C(C)CC,3.657731645086667,2.4589121831623806,3.7081877644516665,3.152531688718333
C-O-C=C,CCCCCC(C)C,C=C(OC)C(CC)CCC(C)C,NA,C=C(OC)C(CC)CCC(C)(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(CCC(C)C)C(=CCOC(=O)NCC(=O)O)OC,C=C(OC)C(CC)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)CC(C)C,C=C(OC)C(CCC(C)C)C(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.6777351514476195,2.652216427988571,3.6388282476523814,3.490559758053333
O-C:C-O,CCCCCC(C)C,CCC(CCC(C)C)C(O)CO,NA,CCC(CCC(C)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C(O)CO,CC(C)CCC(CCCOC(=O)NCC(=O)O)C(O)CO,CCC(CCC(C)C)C(O)COCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(CCC(C)C)C(O)COCOC(=O)NC(CCC(=O)O)C(=O)O,3.1005094116166663,2.5354288498290476,2.513032114810714,2.3988151663916666
Oc1ccc(O)cc1,CCCCCC(C)C,CCCCC(OC1=CC=C(O)C=C1)C(C)C,NA,CC(C)C(CCCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1)OC1=CC=C(O)C=C1,CCCCC(OC1=CC=C(O)C(COC(=O)NCC(=O)O)=C1)C(C)C,CCCCC(OC1=CC(COC(=O)NC(CCCNC(=N)N)C(=O)O)=C(O)C=C1)C(C)C,CC(CCC(OC1=CC=C(O)C=C1)C(C)C)COC(=O)NC(CCC(=O)O)C(=O)O,3.9648766710834957,3.8723597714057143,3.4886269029307684,2.7538013735
C-O-C-O-C,CCCCCC(C)C,COC(OC)C(C)CCCC(C)C,NA,COC(OC)C(C)CCCC(C)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,COC(OC)C(C)C(CCC(C)C)COC(=O)NCC(=O)O,COC(OC)C(C)(CCCC(C)C)COC(=O)NC(CCCNC(=N)N)C(=O)O,COC(OC)C(C)C(CCC(C)C)COC(=O)NC(CCC(=O)O)C(=O)O,3.2566993673766667,3.006493136002857,3.714656469115556,3.513046418811667
C(C)(C)(H)(N),CCCCCC(C)C,[H]C(C)(N)CCCCCCC(C)C,NA,[H]C(C)(CCCCCCC(C)C)NCOC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(C)(N)CCCCCC(COC(=O)NCC(=O)O)C(C)C,[H]C(C)(N)CCCC(CCC(C)C)COC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(C)(CCCCCCC(C)C)NCOC(=O)NC(CCC(=O)O)C(=O)O,3.0472196423728573,2.6668814849790476,3.6108625589,2.697117744633333
Cc1ccc(O)cc1,CCCCCC(C)C,CC1=CC=C(O)C(C(C)CCCC(C)C)=C1,NA,CC1=CC(COC(=O)NC(C(=O)O)C2=CC=CC=C2)=C(O)C(C(C)CCCC(C)C)=C1,CC1=C(COC(=O)NCC(=O)O)C=C(O)C(C(C)CCCC(C)C)=C1,CC1=CC=C(O)C(C(CCCC(C)C)CCOC(=O)NC(CCCNC(=N)N)C(=O)O)=C1,CC1=CC=C(O)C(C(C)CC(COC(=O)NC(CCC(=O)O)C(=O)O)CC(C)C)=C1,3.575886046771786,2.7292246629607138,3.2123138566584415,3.063509973406667
O=C-C=C,CCCCCC(C)C,C=C(C=O)CCCCCC(C)C,NA,C=C(C=O)CCCCCC(C)(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,C=C(C=O)C(CCCCC(C)C)COC(=O)NCC(=O)O,C=C(C=O)CCCCC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)C,C=C(CCCCCC(C)C)C(=O)COC(=O)NC(CCC(=O)O)C(=O)O,3.8042375938219486,2.7033237845857143,3.26116176198,2.180216666666667
O=C-C-C,CCCCCC(C)C,CCC(=O)C(CC)CCC(C)C,NA,CCC(=O)C(CC)CCC(C)(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(CCC(C)C)C(=O)CCCOC(=O)NCC(=O)O,CCC(=O)C(CC)CCC(C)(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(CCC(C)C)C(=O)CCCOC(=O)NC(CCC(=O)O)C(=O)O,3.4943531773876186,2.885005346995714,3.3495951791799996,2.5356484428166666
