add_SMILES,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
O(C)(H),C,[H]O(C)C,[H]O(C)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]O(C)CCOC(=O)NCC(=O)O,[H]O(C)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,[H]O(C)CCOC(=O)NC(CCC(=O)O)C(=O)O,NA,NA,NA,NA
C-C-C-C-C-C(C)-C,C,CCCCCC(C)CC,CCC(C)CCCCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(C)CCC(CC)COC(=O)NCC(=O)O,CCC(C)CCC(CC)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCCC(COC(=O)NC(CCC(=O)O)C(=O)O)CC(C)CC,2.9983599139142854,2.9372386803290476,3.6096302825850004,3.2357372718516664
C(C)(:N)(:N),C,CCC(N)N,NC(N)CCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(N)(N)COC(=O)NCC(=O)O,CC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(N)N,CCC(N)NCOC(=O)NC(CCC(=O)O)C(=O)O,2.7436886954333333,2.8335676299166663,2.1327274923638893,2.58041025622
C-C:C:C-C,C,CCCC(C)C,CC(C)CC(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(COC(=O)NCC(=O)O)C(C)C,CCC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)C,CC(C)CC(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.0181328619266665,2.6802465176583334,3.2858291979083334,2.7259958645749998
C-C:C:C-C,C,CCCC(C)C,CC(C)CCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(COC(=O)NCC(=O)O)C(C)C,CCC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)C,CCC(COC(=O)NC(CCC(=O)O)C(=O)O)C(C)C,2.95300050828,2.6802465176583334,3.2858291979083334,3.0310291979083335
C-C:C:C-C,C,CCCC(C)C,CC(C)CCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCC(C)CCOC(=O)NCC(=O)O,CCCC(C)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC(C)CCCCOC(=O)NC(CCC(=O)O)C(=O)O,2.95300050828,2.948668020358333,3.147832240858333,2.989623289093333
C-C:C:C-C,C,CCCC(C)C,CCCC(C)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(C)CCCCOC(=O)NCC(=O)O,CC(C)CCCCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCCC(C)CCOC(=O)NC(CCC(=O)O)C(=O)O,3.2401572730300003,2.951549068258333,3.3038579742783334,3.0949633871766666
C-C:C:C-C,C,CCCC(C)C,CC(C)CC(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(COC(=O)NCC(=O)O)C(C)C,CCC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)C,CC(C)CC(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.0181328619266665,2.6802465176583334,3.2858291979083334,2.7259958645749998
C-C:C:C-C,C,CCCC(C)C,CC(C)CCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(COC(=O)NCC(=O)O)C(C)C,CCC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)C,CCC(COC(=O)NC(CCC(=O)O)C(=O)O)C(C)C,2.95300050828,2.6802465176583334,3.2858291979083334,3.0310291979083335
C-C:C:C-C,C,CCCC(C)C,CC(C)CCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCC(C)CCOC(=O)NCC(=O)O,CCCC(C)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC(C)CCCCOC(=O)NC(CCC(=O)O)C(=O)O,2.95300050828,2.948668020358333,3.147832240858333,2.989623289093333
C-C:C:C-C,C,CCCC(C)C,CCCC(C)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(C)CCCCOC(=O)NCC(=O)O,CC(C)CCCCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCCC(C)CCOC(=O)NC(CCC(=O)O)C(=O)O,3.2401572730300003,2.951549068258333,3.3038579742783334,3.0949633871766666
C(-C)(=O),C,CCC=O,O=CCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(=O)COC(=O)NCC(=O)O,CC(C=O)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(C=O)COC(=O)NC(CCC(=O)O)C(=O)O,2.375668782166666,2.54715,2.3660749886000003,2.1715715607866666
CC1C(N)CCCC1,C,CC1(C)CCCCC1N,CC1(C)CC(COC(=O)NC(C(=O)O)C2=CC=CC=C2)CCC1N,CC1(CCOC(=O)NCC(=O)O)CCCCC1N,CC1(C)C(N)CCCC1COC(=O)NC(CCCNC(=N)N)C(=O)O,CC1(CCOC(=O)NC(CCC(=O)O)C(=O)O)CCCCC1N,3.6313048414566667,2.888225012685714,2.9903448765116667,2.706615316525
C(C)(C)(C)(H),C,[H]C(C)(C)CC,[H]C(C)(CC)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(C)(CC)CCOC(=O)NCC(=O)O,[H]C(C)(C)CCCOC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(C)(CC)CCOC(=O)NC(CCC(=O)O)C(=O)O,3.3716270940099995,2.7457851081449993,3.1915800538433334,3.1773900980833334
