add_SMILES,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
C(N)(:N),C,CC(N)N,NC(N)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(N)NCOC(=O)NCC(=O)O,N=C(N)NCCCC(NC(=O)OCCC(N)N)C(=O)O,NC(N)CCOC(=O)NC(CCC(=O)O)C(=O)O,2.268252902386666,2.2819166666666666,2.1512749886,2.5236215607866663
C:C-C-C:C,C,CCC(C)CC,CCC(C)C(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(C)(CC)COC(=O)NCC(=O)O,CCC(CC)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(C)(CC)COC(=O)NC(CCC(=O)O)C(=O)O,2.755664895743333,2.863835505565,2.9367390284083332,2.9840791979083336
C(F)(:C),C,CC(C)F,CC(C)(F)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(C)(F)COC(=O)NCC(=O)O,CC(C)(F)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(C)(F)COC(=O)NC(CCC(=O)O)C(=O)O,2.7127676299166668,2.155807591375,2.53950096325,2.18855
O=C-C-C-C-C-N,C,CNCCCCC=O,CN(CCCCC=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CNC(CCCC=O)COC(=O)NCC(=O)O,CNC(CCCC=O)COC(=O)NC(CCCNC(=N)N)C(=O)O,CNCCC(CC=O)COC(=O)NC(CCC(=O)O)C(=O)O,2.92490727303,2.7962209780166667,2.3998557436916665,2.180855743691667
CC1C(C)CCCC1,C,CC1CCC(C)C(C)C1,CC1CCC(C)(COC(=O)NC(C(=O)O)C2=CC=CC=C2)CC1C,CC1CCC(CCOC(=O)NCC(=O)O)CC1C,CC1CCC(C)(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)C1,CC1CCC(C)(COC(=O)NC(CCC(=O)O)C(=O)O)C(C)C1,2.9086149387566667,2.9902510608385713,3.0182474033249997,3.281847403325
CC1CCC(N)CC1,C,CC1CCC(C)(N)CC1,CC1(N)CCC(CCOC(=O)NC(C(=O)O)C2=CC=CC=C2)CC1,CC1(N)CCC(CCOC(=O)NCC(=O)O)CC1,CC1CCC(C)(NCOC(=O)NC(CCCNC(=N)N)C(=O)O)CC1,CC1CCC(C)(N)C(COC(=O)NC(CCC(=O)O)C(=O)O)C1,2.9042066046349997,3.205688788830714,2.482343016945,2.916141196048333
C1CCC=CC1,C,CC1=CCCCC1,CC1=C(COC(=O)NC(C(=O)O)C2=CC=CC=C2)CCCC1,CC1=CCCC(COC(=O)NCC(=O)O)C1,CC1=CCC(COC(=O)NC(CCCNC(=N)N)C(=O)O)CC1,CC1=CCCC(COC(=O)NC(CCC(=O)O)C(=O)O)C1,3.0371102552600004,2.383050198645,2.8596583219333334,2.9128400980833336
C1CCC=CC1,C,CC1=CCCCC1,CC1=CCC(COC(=O)NC(C(=O)O)C2=CC=CC=C2)CC1,CC1=CCCCC1COC(=O)NCC(=O)O,CC1=CC(COC(=O)NC(CCCNC(=N)N)C(=O)O)CCC1,CC1=C(COC(=O)NC(CCC(=O)O)C(=O)O)CCCC1,2.6916583219333337,2.70448863548,2.8427007860533338,2.7716680867972223
C1CCC=CC1,C,CC1=CCCCC1,CC1=CCC(COC(=O)NC(C(=O)O)C2=CC=CC=C2)CC1,CC1=CCC(COC(=O)NCC(=O)O)CC1,N=C(N)NCCCC(NC(=O)OCCC1=CCCCC1)C(=O)O,CC1=C(COC(=O)NC(CCC(=O)O)C(=O)O)CCCC1,2.6916583219333337,2.896851353691667,2.5137007860533336,2.7716680867972223
C1CCC=CC1,C,CC1=CCCCC1,CC1=C(COC(=O)NC(C(=O)O)C2=CC=CC=C2)CCCC1,CC1=C(COC(=O)NCC(=O)O)CCCC1,CC1=CCC(COC(=O)NC(CCCNC(=N)N)C(=O)O)CC1,CC1=CCC(COC(=O)NC(CCC(=O)O)C(=O)O)CC1,3.0371102552600004,2.7905215476933334,2.8596583219333334,2.562858321933333
