add_SMILES,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
C-N,C,CNC,CNCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CN(C)COC(=O)NCC(=O)O,CNCCOC(=O)NC(CCCNC(=N)N)C(=O)O,CNCCOC(=O)NC(CCC(=O)O)C(=O)O,2.644909969633333,2.368075181733334,2.6136161156249997,2.661424460358333
O=C-C-N,C,CC(N)C=O,CC(C=O)NCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(C=O)NCOC(=O)NCC(=O)O,CC(N)C(=O)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(N)(C=O)COC(=O)NC(CCC(=O)O)C(=O)O,2.5422215607866665,2.4674706122066667,2.750396489125001,2.49583990552
C,C,CC,CCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCOC(=O)NCC(=O)O,CCCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCCOC(=O)NC(CCC(=O)O)C(=O)O,2.22117639682,2.1945893903416662,2.6206553621,2.299738227453333
C-C-C(C)-C-C,C,CCC(CC)CC,CCC(CC)C(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(CC)C(C)COC(=O)NCC(=O)O,CCC(CC)(CC)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(CC)CCCOC(=O)NC(CCC(=O)O)C(=O)O,3.446086986726667,3.0983873150557146,3.4573938070250003,2.6178974217583333
C=C-C-C,C,C=CCCC,C=CCC(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,C=C(CCC)COC(=O)NCC(=O)O,C=CCCCCOC(=O)NC(CCCNC(=N)N)C(=O)O,C=CC(CC)COC(=O)NC(CCC(=O)O)C(=O)O,3.6095067647500003,2.4385033098533335,2.86996745272,2.570345165533334
CC1CCC(O)CC1,C,COC1CCC(C)CC1,COC1CCC(C)C(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C1,COC1CCC(CCOC(=O)NCC(=O)O)CC1,COC1CCC(C)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)C1,COC1CCC(C)C(COC(=O)NC(CCC(=O)O)C(=O)O)C1,3.7472124045266666,2.8185899502057143,3.3157282098449996,2.9828345043450004
N-C-N-C-C,C,CCN(C)CN,CCN(C)C(N)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CN(CN)CCCOC(=O)NCC(=O)O,CN(CN)CCCOC(=O)NC(CCCNC(=N)N)C(=O)O,CN(CN)CCCOC(=O)NC(CCC(=O)O)C(=O)O,3.267966600975001,2.7139385904866664,2.96882477486,2.519884824825
C(:N)(:N),C,CC(N)N,CC(N)NCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(N)NCOC(=O)NCC(=O)O,N=C(N)NCCCC(NC(=O)OCCC(N)N)C(=O)O,CC(N)NCOC(=O)NC(CCC(=O)O)C(=O)O,2.2338029023866666,2.2819166666666666,2.1512749886,2.398371560786667
CC1CC(Cl)CCC1,C,CC1(C)CCCC(Cl)C1,CC1(C)CC(Cl)CCC1COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC1(C)CCCC(Cl)(COC(=O)NCC(=O)O)C1,CC1(C)CCCC(Cl)(COC(=O)NC(CCCNC(=N)N)C(=O)O)C1,CC1(C)CC(Cl)CCC1COC(=O)NC(CCC(=O)O)C(=O)O,3.3764243887,2.258324830178571,3.0464175662783335,2.7136836218083333
C-C-C=C-C,C,CCC=C(C)C,CCC=C(C)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC=C(C)CCOC(=O)NCC(=O)O,CC(C)=CC(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC=C(C)CCOC(=O)NC(CCC(=O)O)C(=O)O,3.2207478262199998,2.6771089294492425,2.55141191607,3.4202796023700004
