add_SMILES,starting_SMILES 1,starting_SMILES 0,starting_SMILES -1,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
O=C-N-C=O,C,CN(C=O)C=O,NA,CN(C=O)C(=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CN(C=O)C(=O)COC(=O)NCC(=O)O,N=C(N)NCCCC(NC(=O)OCCN(C=O)C=O)C(=O)O,O=CN(C=O)CCOC(=O)NC(CCC(=O)O)C(=O)O,2.8566718002666667,2.4187068473083335,2.852533333333334,2.5987
N(H)(:C),C,[H]NCC,NA,[H]NCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]N(CC)COC(=O)NCC(=O)O,[H]NC(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,[H]NC(C)COC(=O)NC(CCC(=O)O)C(=O)O,2.37337639682,2.474848695708333,2.533116115625,2.524893169558333
C-C-C-C-C-C-C,C,CCCC(C)CCC,NA,CCCC(C)CC(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCC(C)CCCCOC(=O)NCC(=O)O,CCCC(CCC)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCCC(C)CCCCOC(=O)NC(CCC(=O)O)C(=O)O,3.845623934793333,3.098323264155238,3.0306812476916667,2.5447474217583332
Oc1cc(O)ccc1,C,CC1=CC(O)=CC(O)=C1,NA,O=C(NC(C(=O)O)C1=CC=CC=C1)OCCC1=CC(O)=CC(O)=C1,CC1=C(COC(=O)NCC(=O)O)C(O)=CC(O)=C1,CC1=CC(O)=CC(OCOC(=O)NC(CCCNC(=N)N)C(=O)O)=C1,CC1=CC(OCOC(=O)NC(CCC(=O)O)C(=O)O)=CC(O)=C1,2.8424,2.513585968483333,2.408003271925,2.3850749886
N(-C)(=O),C,CCN=O,NA,CC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)N=O,O=NCCCOC(=O)NCC(=O)O,CC(COC(=O)NC(CCCNC(=N)N)C(=O)O)N=O,O=NCCCOC(=O)NC(CCC(=O)O)C(=O)O,2.757754836033333,2.1278715027,2.5256249885999997,2.2010715607866667
N(-C)(=O),C,CCN=O,NA,CC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)N=O,O=NCCCOC(=O)NCC(=O)O,CC(COC(=O)NC(CCCNC(=N)N)C(=O)O)N=O,O=NCCCOC(=O)NC(CCC(=O)O)C(=O)O,2.757754836033333,2.1278715027,2.5256249885999997,2.2010715607866667
C1CCNC1,C,CC1CCNC1,NA,CC1CNC(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C1,O=C(O)CNC(=O)OCCC1CCNC1,CC1(COC(=O)NC(CCCNC(=N)N)C(=O)O)CCNC1,O=C(O)CCC(NC(=O)OCCC1CCNC1)C(=O)O,3.1941643574366667,2.6298887239666664,2.462502225780556,2.4367053621000005
Oc1c(N)cccc1,C,CNC1=C(O)C=CC=C1,NA,CNC1=C(O)C=CC(COC(=O)NC(C(=O)O)C2=CC=CC=C2)=C1,CNC1=C(O)C=CC=C1COC(=O)NCC(=O)O,CNC1=C(O)C=CC=C1COC(=O)NC(CCCNC(=N)N)C(=O)O,CNC1=C(OCOC(=O)NC(CCC(=O)O)C(=O)O)C=CC=C1,2.8066108938500003,2.6725048941200003,2.6936271339416664,2.696814389481818
Oc1c(N)cccc1,C,CNC1=C(O)C=CC=C1,NA,CNC1=C(O)C=CC(COC(=O)NC(C(=O)O)C2=CC=CC=C2)=C1,CNC1=C(O)C=CC=C1COC(=O)NCC(=O)O,CNC1=C(O)C=CC=C1COC(=O)NC(CCCNC(=N)N)C(=O)O,CNC1=C(OCOC(=O)NC(CCC(=O)O)C(=O)O)C=CC=C1,2.8066108938500003,2.6725048941200003,2.6936271339416664,2.696814389481818
C1CC=CC=C1,C,CC1=CC=CCC1,NA,CC1=CC=CC(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C1,CC1=CC(COC(=O)NCC(=O)O)=CCC1,CC1=CC=C(COC(=O)NC(CCCNC(=N)N)C(=O)O)CC1,CC1=C(COC(=O)NC(CCC(=O)O)C(=O)O)C=CCC1,2.9405854576,2.497383333333333,3.0033014857666673,2.9987669485068187
N(H)(:C),C,[H]N(C)C,NA,[H]N(C)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]N(C)CCOC(=O)NCC(=O)O,[H]N(C)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,[H]N(C)CCOC(=O)NC(CCC(=O)O)C(=O)O,2.644909969633333,2.46501369242,2.6136161156249997,2.661424460358333
C(C)(:C),C,CCCC,NA,CCCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCCCOC(=O)NCC(=O)O,CCCCCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCCCCOC(=O)NC(CCC(=O)O)C(=O)O,2.9897142524899993,2.3018589361866666,2.9779133871766668,2.55255489412
C(H)(:C)(:N),C,[H]C(C)NC,NA,[H]C(C)N(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(C)NCCOC(=O)NCC(=O)O,[H]C(C)N(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(C)(COC(=O)NC(CCC(=O)O)C(=O)O)NC,2.63259934318,2.3895453723866664,2.840634512409524,2.5833851674583337
N-C=N-C,C,CCN=CN,NA,CCN=C(N)COC(=O)NC(C(=O)O)C1=CC=CC=C1,NC=NCCCOC(=O)NCC(=O)O,N=C(N)NCCCC(NC(=O)OCCCN=CN)C(=O)O,CC(COC(=O)NC(CCC(=O)O)C(=O)O)N=CN,2.8182552571533335,2.4854882274533336,2.8351259518500003,2.4486999999999997
O(:C)(:C),C,CCOC,NA,COCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCOCCOC(=O)NCC(=O)O,COCCCOC(=O)NC(CCCNC(=N)N)C(=O)O,COC(C)COC(=O)NC(CCC(=O)O)C(=O)O,2.5267319515399995,2.5553188863616665,2.433984824825,2.576210178858333
C(-C)(-C)(=O),C,CCC(C)=O,NA,CCC(=O)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(=O)CCCOC(=O)NCC(=O)O,CCC(=O)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(=O)CCOC(=O)NC(CCC(=O)O)C(=O)O,2.6204552571533335,2.4429215607866666,2.5445614883333336,2.7957333333333336
C(-C)(-C)(=O),C,CCC(C)=O,NA,CCC(=O)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(=O)CCCOC(=O)NCC(=O)O,CCC(=O)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(=O)CCOC(=O)NC(CCC(=O)O)C(=O)O,2.6204552571533335,2.4429215607866666,2.5445614883333336,2.7957333333333336
N-N-C-N,C,CNNCN,NA,CN(COC(=O)NC(C(=O)O)C1=CC=CC=C1)NCN,CN(COC(=O)NCC(=O)O)NCN,N=C(N)NCCCC(NC(=O)OCCNNCN)C(=O)O,CNN(CN)COC(=O)NC(CCC(=O)O)C(=O)O,3.0172715824333336,2.487478408095,2.0736470354095236,2.671538695433334
C(H)(O),C,[H]C(C)O,NA,[H]C(O)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(O)CCOC(=O)NCC(=O)O,[H]C(C)(O)COC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(C)OCOC(=O)NC(CCC(=O)O)C(=O)O,2.3616763968199996,2.2055319636333333,2.533116115625,2.24240489412
O=C-C:N,C,CC(N)C=O,NA,CC(N)(C=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(C=O)NCOC(=O)NCC(=O)O,N=C(N)NCCCC(NC(=O)OCCC(N)C=O)C(=O)O,CC(N)C(=O)COC(=O)NC(CCC(=O)O)C(=O)O,2.6783893772783336,2.4674706122066667,2.5162749886,2.46685
C=N-N-C,C,C=NNCC,NA,C=NN(CC)COC(=O)NC(C(=O)O)C1=CC=CC=C1,C=NN(CC)COC(=O)NCC(=O)O,C=NNCCCOC(=O)NC(CCCNC(=N)N)C(=O)O,C=NNC(C)COC(=O)NC(CCC(=O)O)C(=O)O,2.9748463841783335,2.563296962541666,2.487541655266667,2.613786759111667
C(-C)(-H)(=C),C,[H]C(C)=CC,NA,[H]C(=CC)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(C)=CCCOC(=O)NCC(=O)O,[H]C(=CC)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(=CC)CCOC(=O)NC(CCC(=O)O)C(=O)O,2.5333499999999995,2.4624950093533333,3.00936659525,2.8150265028916666
N(-C)(=O),C,CCN=O,NA,CC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)N=O,O=NCCCOC(=O)NCC(=O)O,CC(COC(=O)NC(CCCNC(=N)N)C(=O)O)N=O,O=NCCCOC(=O)NC(CCC(=O)O)C(=O)O,2.757754836033333,2.1278715027,2.5256249885999997,2.2010715607866667
N(-C)(=O),C,CCN=O,NA,CC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)N=O,O=NCCCOC(=O)NCC(=O)O,CC(COC(=O)NC(CCCNC(=N)N)C(=O)O)N=O,O=NCCCOC(=O)NC(CCC(=O)O)C(=O)O,2.757754836033333,2.1278715027,2.5256249885999997,2.2010715607866667
O=C-C:C,C,CCC(C)=O,NA,CCC(=O)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(=O)CCCOC(=O)NCC(=O)O,CCC(=O)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(=O)CCOC(=O)NC(CCC(=O)O)C(=O)O,2.6204552571533335,2.4429215607866666,2.5445614883333336,2.7957333333333336
O=C-C:C,C,CCC(C)=O,NA,CCC(=O)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(=O)CCCOC(=O)NCC(=O)O,CCC(=O)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(=O)CCOC(=O)NC(CCC(=O)O)C(=O)O,2.6204552571533335,2.4429215607866666,2.5445614883333336,2.7957333333333336
C-N-C-N-C,C,CCNCNC,NA,CCN(CNC)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCNCNCCOC(=O)NCC(=O)O,CCNCN(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CNCNCCCOC(=O)NC(CCC(=O)O)C(=O)O,2.818473409586667,2.4468052571533336,2.867681611026667,2.836706385611667
CC1CCC(O)CC1,C,CC1CCC(O)CC1C,NA,CC1CC(O)C(COC(=O)NC(C(=O)O)C2=CC=CC=C2)CC1C,CC1CCC(O)(COC(=O)NCC(=O)O)CC1C,CC1CCC(O)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)C1C,CC1CCC(OCOC(=O)NC(CCC(=O)O)C(=O)O)CC1C,3.3423524410816667,2.4810893392317466,3.002729420331667,3.123043178945
O-C-C-N,C,CC(O)CN,NA,NCC(O)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(CN)OCOC(=O)NCC(=O)O,N=C(N)NCCCC(NC(=O)OCCC(O)CN)C(=O)O,CC(O)(CN)COC(=O)NC(CCC(=O)O)C(=O)O,2.7738604956999997,2.503709730153333,2.4211683245000004,2.418608321933333
C-C(C)-C-C,C,CCCC(C)C,NA,CC(C)CCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(COC(=O)NCC(=O)O)C(C)C,CCCC(C)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC(C)CCCCOC(=O)NC(CCC(=O)O)C(=O)O,2.95300050828,2.6802465176583334,3.147832240858333,2.989623289093333
C-C(C)-C-C,C,CCCC(C)C,NA,CC(C)CCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(COC(=O)NCC(=O)O)C(C)C,CCCC(C)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC(C)CCCCOC(=O)NC(CCC(=O)O)C(=O)O,2.95300050828,2.6802465176583334,3.147832240858333,2.989623289093333
C-C:N:C,C,CCNCC,NA,CCNCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCNC(C)COC(=O)NCC(=O)O,CCN(CC)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCN(CC)COC(=O)NC(CCC(=O)O)C(=O)O,2.60163809795,2.479303309853333,2.789766452926667,2.4516906126199998
C=N-N-C,C,CC=NNC,NA,CNN=CCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CNN=C(C)COC(=O)NCC(=O)O,CNN=C(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CNN=C(C)COC(=O)NC(CCC(=O)O)C(=O)O,2.6950599696333333,2.4079518566616667,2.848892286340152,2.4889980636783333
OC1CCC(O)CC1,C,COC1CCC(O)CC1,NA,COC1CCC(O)CC1COC(=O)NC(C(=O)O)C1=CC=CC=C1,COC1CCC(O)C(COC(=O)NCC(=O)O)C1,COC1CCC(O)(COC(=O)NC(CCCNC(=N)N)C(=O)O)CC1,COC1(COC(=O)NC(CCC(=O)O)C(=O)O)CCC(O)CC1,3.619000413526666,2.490509675625,2.8178369915999997,2.9508474033250005
C(-C)(-N)(=C),C,CC=C(C)N,NA,CC(N)=CCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC=C(N)CCOC(=O)NCC(=O)O,CC=C(C)NCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC(N)=CCCOC(=O)NC(CCC(=O)O)C(=O)O,2.7740911778250004,2.392347974035151,3.2332232176766675,2.4577884730533333
C1CCCC1,C,CC1CCCC1,NA,O=C(NC(C(=O)O)C1=CC=CC=C1)OCCC1CCCC1,CC1CCC(COC(=O)NCC(=O)O)C1,CC1CCC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C1,CC1CCCC1COC(=O)NC(CCC(=O)O)C(=O)O,3.11333228443,2.581300198645,2.7614258200211905,2.6704845600083336
C(C)(H),C,[H]C(C)C,NA,[H]C(C)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(C)(C)COC(=O)NCC(=O)O,[H]C(C)(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(C)CCOC(=O)NC(CCC(=O)O)C(=O)O,2.587077314453333,2.4354695554,2.510627507926667,2.4672048941199995
C(C)(Cl)(H),COCC(C)C,[H]C(Cl)CCC(C)COC,NA,[H]C(Cl)(CCC(C)COC)COC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(Cl)C(COC(=O)NCC(=O)O)CC(C)COC,[H]C(Cl)(CCC(C)COC)COC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(Cl)CC(COC(=O)NC(CCC(=O)O)C(=O)O)C(C)COC,3.46798376788,2.6921746910249995,2.238850918527381,3.403867481085
N-C-C-C-C-C,COCC(C)C,CC(C)COCC(C)CCCN,NA,CC(CCCN)COCC(C)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(C)COCC(CCCN)CCOC(=O)NCC(=O)O,CC(C)COCC(C)CC(CN)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(C)COCC(C)CCC(N)COC(=O)NC(CCC(=O)O)C(=O)O,3.8786036565234965,3.825302415477381,3.800402660517436,3.313389425853334
C(H)(:C)(:N),COCC(C)C,[H]C(C)NC(OC)C(C)C,NA,[H]C(C)(COC(=O)NC(C(=O)O)C1=CC=CC=C1)NC(OC)C(C)C,[H]C(CCOC(=O)NCC(=O)O)NC(OC)C(C)C,[H]C(C)(COC(=O)NC(CCCNC(=N)N)C(=O)O)NC(OC)C(C)C,[H]C(CCOC(=O)NC(CCC(=O)O)C(=O)O)NC(OC)C(C)C,2.9446251562084846,3.4097585607940473,2.913826447810714,3.03112173191
NC1CC(Cl)CCC1,COCC(C)C,COC(C(C)C)C1C(N)CCCC1Cl,NA,COC(C(C)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C1C(N)CCCC1Cl,COC(C1C(N)CCCC1Cl)C(C)(C)COC(=O)NCC(=O)O,COC(C1C(N)CCCC1Cl)C(C)(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(C)C(OCCOC(=O)NC(CCC(=O)O)C(=O)O)C1C(N)CCCC1Cl,3.6889879375575005,3.492321194279048,2.9657259273623806,3.03176563693
Cc1c(Cl)cccc1,COCC(C)C,CC1=C(Cl)C=CC=C1COCC(C)C,NA,CC1=C(Cl)C=C(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C=C1COCC(C)C,CC1=C(Cl)C=CC=C1COCC(C)(C)COC(=O)NCC(=O)O,CC1=C(Cl)C=CC=C1COCC(C)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC(C)COCC1=CC=CC(Cl)=C1CCOC(=O)NC(CCC(=O)O)C(=O)O,3.8674375732575,3.644501122614604,3.5365953225384414,3.3625332513866666
C-N-C-N-C,COCC(C)C,CNCN(C)COCC(C)C,NA,CC(C)COCN(C)CN(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CNCN(C)COCC(C)(C)COC(=O)NCC(=O)O,CNCN(C)COC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)C,CNCN(C)COCC(C)CCOC(=O)NC(CCC(=O)O)C(=O)O,3.925241788146667,3.2069418090329362,3.536556885745714,3.4129127149466667
Cc1cc(O)ccc1,COCC(C)C,COCC(C)CC1=CC(C)=CC(O)=C1,NA,CC1=CC(O)=CC(CC(C)COCCOC(=O)NC(C(=O)O)C2=CC=CC=C2)=C1,COCC(CCOC(=O)NCC(=O)O)CC1=CC(C)=CC(O)=C1,COCC(C)CC1=CC(C)=C(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(O)=C1,COCC(C)CC1=C(COC(=O)NC(CCC(=O)O)C(=O)O)C(C)=CC(O)=C1,3.6892092284866664,3.2142122588257145,3.1424097580533337,2.996295165435
C(H)(O),COCC(C)C,[H]C(O)CC(C)COC,NA,[H]C(CC(C)COC)OCOC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(O)(COC(=O)NCC(=O)O)CC(C)COC,[H]C(O)CC(C)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)OC,[H]C(O)CC(CCOC(=O)NC(CCC(=O)O)C(=O)O)COC,3.3229171749466673,3.0521816364916665,2.5796233678833334,2.7000900345500005
C:N-C:C,COCC(C)C,CCNCCOCC(C)C,NA,CCNCCOC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)C,CC(C)COCCNCCCOC(=O)NCC(=O)O,CC(C)COCCNCCCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCNCCOC(COC(=O)NC(CCC(=O)O)C(=O)O)C(C)C,3.2809611375800003,2.6960912826735717,2.6928519166157145,3.371040698793334
