add_SMILES,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
N(C)(O),C,CCNO,O=C(NC(C(=O)O)C1=CC=CC=C1)OCCCNO,O=C(O)CNC(=O)OCCCNO,CCNOCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC(COC(=O)NC(CCC(=O)O)C(=O)O)NO,2.3248763968199997,2.0715282846,2.7072092851833336,2.458881397011667
N(C)(C)(C),C,CCN(C)C,CC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)N(C)C,CCN(C)CCOC(=O)NCC(=O)O,CC(COC(=O)NC(CCCNC(=N)N)C(=O)O)N(C)C,CCN(C)CCOC(=O)NC(CCC(=O)O)C(=O)O,3.0164255632116665,2.510102448378333,3.174488398576667,2.9346265022833333
C(-N)(=C),C,CC=CN,CC=CNCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(=CN)COC(=O)NCC(=O)O,CC(=CN)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(=CN)COC(=O)NC(CCC(=O)O)C(=O)O,2.4079215607866664,2.3042751817333333,2.6722661156250007,2.18
c1cc[nH]c1,C,CC1=CNC=C1,CC1=CNC(COC(=O)NC(C(=O)O)C2=CC=CC=C2)=C1,CC1=CNC=C1COC(=O)NCC(=O)O,CC1=CN(COC(=O)NC(CCCNC(=N)N)C(=O)O)C=C1,CC1=CNC(COC(=O)NC(CCC(=O)O)C(=O)O)=C1,2.5277048941199998,2.4800418484,2.551191655266667,2.52750585737
C(:C)(:C),C,CCCC,CCCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCCCOC(=O)NCC(=O)O,CCCCCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(C)COC(=O)NC(CCC(=O)O)C(=O)O,2.9897142524899993,2.3018589361866666,2.9779133871766668,2.29522988272
C(C)(:N),C,CCCN,CCCNCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(N)COC(=O)NCC(=O)O,N=C(N)NCCCC(NC(=O)OCCCCN)C(=O)O,CC(CN)COC(=O)NC(CCC(=O)O)C(=O)O,2.4733689639466667,2.5034959630583336,2.5940567647500004,2.290696549386667
O=C-C-C-C-C-C-C,C,CCCCCCCC=O,CCCCCCCC(=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCCCCC(C=O)COC(=O)NCC(=O)O,N=C(N)NCCCC(NC(=O)OCCCCCCCCC=O)C(=O)O,CCCCCCCC(=O)COC(=O)NC(CCC(=O)O)C(=O)O,2.5620005082799997,2.939269945516666,2.0232807550916667,2.2172974217583334
N-C:C:C:N,C,CNCCCN,CNCCCNCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CNCCC(N)COC(=O)NCC(=O)O,CNCCC(N)COC(=O)NC(CCCNC(=N)N)C(=O)O,CNCCCNCOC(=O)NC(CCC(=O)O)C(=O)O,3.0053839839366665,2.7435959630583335,2.6085982776933334,2.574501491491667
O-C-C-C-C-C-N,C,CC(N)CCCCO,CC(N)CCCCOCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(N)CCCC(O)COC(=O)NCC(=O)O,CC(N)CCCCOCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC(N)(CCCCO)COC(=O)NC(CCC(=O)O)C(=O)O,3.110792163546667,3.0736558028416665,2.2210759242433338,2.36368020405
N-C:C:C-N,C,CC(CN)CN,CC(CN)C(N)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(CN)C(N)COC(=O)NCC(=O)O,CC(CN)C(N)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(CN)C(N)COC(=O)NC(CCC(=O)O)C(=O)O,3.3022969687500003,2.6432077936916665,2.805220853175,2.5730386954333335
Cc1ccc(Cl)cc1,C,CC1=CC(C)=C(Cl)C=C1,CC1=CC(C)=C(Cl)C=C1COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC1=CC(CCOC(=O)NCC(=O)O)=C(Cl)C=C1,CC1=CC(C)=C(Cl)C=C1COC(=O)NC(CCCNC(=N)N)C(=O)O,CC1=CC(C)=C(Cl)C(COC(=O)NC(CCC(=O)O)C(=O)O)=C1,2.7172666666666663,2.838615037272727,2.93405738104,2.875609836225
C(Cl)(H),C,[H]C(C)Cl,[H]C(C)(Cl)COC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(C)(Cl)COC(=O)NCC(=O)O,[H]C(C)(Cl)COC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(C)(Cl)COC(=O)NC(CCC(=O)O)C(=O)O,2.4105048941200002,2.0599418484,2.526782782291667,2.4073126878116664
C(H)(:N),C,[H]C(C)N,[H]C(C)(N)COC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(C)NCOC(=O)NCC(=O)O,[H]C(C)NCOC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(N)CCOC(=O)NC(CCC(=O)O)C(=O)O,2.6040598362250003,2.474848695708333,2.2728249886,2.543571560786667
C-C(C)-C-C-C,C,CCCCC(C)C,CCCCC(C)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(C)CCCCCOC(=O)NCC(=O)O,CC(C)CCCCCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCCC(COC(=O)NC(CCC(=O)O)C(=O)O)C(C)C,2.87725050828,3.1838213704090474,3.0980817588640472,2.9736974217583336
N-C:C-N,C,CC(N)CN,CC(N)C(N)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(N)C(N)COC(=O)NCC(=O)O,CC(CN)NCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC(N)CNCOC(=O)NC(CCC(=O)O)C(=O)O,2.7337950391199994,2.538374460358333,2.5816916135933337,2.5050000596533333
C(O)(:C),C,CCCO,CC(CO)COC(=O)NC(C(=O)O)C1=CC=CC=C1,O=C(O)CNC(=O)OCCCCO,N=C(N)NCCCC(NC(=O)OCCCCO)C(=O)O,O=C(O)CCC(NC(=O)OCCCCO)C(=O)O,2.4861013854199996,2.4463585150666662,2.6459416552666672,2.4793715607866664
O-C-C-C-C-C-O,C,CC(CCO)CCO,CC(CCO)CC(O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(CCO)CC(O)COC(=O)NCC(=O)O,N=C(N)NCCCC(NC(=O)OCCC(CCO)CCO)C(=O)O,CC(CCO)(CCO)COC(=O)NC(CCC(=O)O)C(=O)O,2.9383467205100002,2.839292593575,2.3816307550916664,2.1118307550916664
N-C:C-C-C,C,CCCCCN,NCCCCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(CCN)COC(=O)NCC(=O)O,CCCCCNCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(CCN)COC(=O)NC(CCC(=O)O)C(=O)O,2.89030727303,2.768551353691667,2.647671815026667,2.5305871382500005
C-C=N-N-C,C,CNN=C(C)C,CC(C)=NNCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(C)=NNCCOC(=O)NCC(=O)O,CC(C)=NNCCOC(=O)NC(CCCNC(=N)N)C(=O)O,CNN=C(C)CCOC(=O)NC(CCC(=O)O)C(=O)O,2.63029660438,2.4973147408018184,2.8827411348361904,2.53909061262
O=C-C:N,C,CNCC=O,CNC(C=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CN(CC=O)COC(=O)NCC(=O)O,CNC(C=O)COC(=O)NC(CCCNC(=N)N)C(=O)O,CN(CC=O)COC(=O)NC(CCC(=O)O)C(=O)O,2.8867462606250003,2.4945950166750004,2.8480631557916665,2.3298602562200004
CC1C(C)CCCC1,C,CC1CCC(C)C(C)C1,CC1CCC(C)C(C)(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C1,CC1CCC(CCOC(=O)NCC(=O)O)C(C)C1,CC1CCC(C)C(C)(COC(=O)NC(CCCNC(=N)N)C(=O)O)C1,CC1CC(C)C(C)C(COC(=O)NC(CCC(=O)O)C(=O)O)C1,2.8933995884166666,3.081392614995714,3.0182474033249997,3.2445258457083335
N-N-C-N,C,CNNCN,CNNCNCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CNNCNCOC(=O)NCC(=O)O,CN(COC(=O)NC(CCCNC(=N)N)C(=O)O)NCN,CNN(CN)COC(=O)NC(CCC(=O)O)C(=O)O,2.62248153042,2.1599368577533338,3.059735469934524,2.671538695433334
CC1C(Cl)CCCC1,C,CC1CCCC(C)C1Cl,CC1CC(COC(=O)NC(C(=O)O)C2=CC=CC=C2)CC(C)C1Cl,CC1CCCC(C)C1(Cl)COC(=O)NCC(=O)O,CC1CCCC(C)(COC(=O)NC(CCCNC(=N)N)C(=O)O)C1Cl,CC1CCCC(C)(COC(=O)NC(CCC(=O)O)C(=O)O)C1Cl,3.5063402341125007,2.8548712303484853,2.6320199526172225,2.605292664008333
Cl,C,CCl,O=C(NC(C(=O)O)C1=CC=CC=C1)OCCCl,O=C(O)CNC(=O)OCCCl,N=C(N)NCCCC(NC(=O)OCCCl)C(=O)O,O=C(O)CCC(NC(=O)OCCCl)C(=O)O,2.6765703457,1.4658323160333333,2.8579244603583334,2.0960765028916666
N(H)(:C)(:C),C,[H]N(C)CC,[H]N(C)CCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]N(CC)CCOC(=O)NCC(=O)O,[H]N(C)C(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,[H]N(CC)CCOC(=O)NC(CCC(=O)O)C(=O)O,2.4733689639466667,2.3895453723866664,3.1194256394345237,3.0444842965833336
N(H)(:C)(:C),C,[H]N(C)CC,[H]N(C)C(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]N(CC)CCOC(=O)NCC(=O)O,[H]N(C)CCCOC(=O)NC(CCCNC(=N)N)C(=O)O,[H]N(C)C(C)COC(=O)NC(CCC(=O)O)C(=O)O,2.8818202331933334,2.3895453723866664,3.0138264314750005,2.5833851674583337
N(H)(:C)(:C),C,[H]N(C)CC,[H]N(C)CCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]N(C)CCCOC(=O)NCC(=O)O,[H]N(CC)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,[H]N(C)CCCOC(=O)NC(CCC(=O)O)C(=O)O,2.4733689639466667,2.4430120390533334,2.9341303078083327,2.7541313970116663
