add_SMILES,starting_SMILES 1,starting_SMILES 0,starting_SMILES -1,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
N(C)(C)(H),C,[H]N(C)CC,NA,[H]N(CC)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]N(C)C(C)COC(=O)NCC(=O)O,[H]N(CC)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,[H]N(CC)CCOC(=O)NC(CCC(=O)O)C(=O)O,2.59879740316,2.6991650148916664,2.9341303078083327,3.0444842965833336
C(H)(:C)(:N),C,[H]C(C)NC,NA,[H]C(C)NCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(CCOC(=O)NCC(=O)O)NC,[H]C(C)NCCOC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(C)NCCOC(=O)NC(CCC(=O)O)C(=O)O,2.59879740316,2.4430120390533334,2.9341303078083327,3.0444842965833336
C-C:C:C-C,C,CCCCCC,NA,CCCCC(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCC(CC)COC(=O)NCC(=O)O,CCCCCCCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCCC(CC)COC(=O)NC(CCC(=O)O)C(=O)O,2.9733254968800003,2.9417060562449997,2.219006622426667,2.422336310647222
C-C:C:C-C,C,CCCCCC,NA,CCCCC(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCC(CC)COC(=O)NCC(=O)O,CCCCCCCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCCC(CC)COC(=O)NC(CCC(=O)O)C(=O)O,2.9733254968800003,2.9417060562449997,2.219006622426667,2.422336310647222
Oc1ccc(N)cc1,C,COC1=CC=C(N)C=C1,NA,COC1=C(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C=C(N)C=C1,NC1=CC=C(OCCOC(=O)NCC(=O)O)C=C1,COC1=CC=C(NCOC(=O)NC(CCCNC(=N)N)C(=O)O)C=C1,COC1=C(COC(=O)NC(CCC(=O)O)C(=O)O)C=C(N)C=C1,2.9065598304999996,2.724444658035152,3.1170557436916666,2.7858749886000007
C-C:C:C-C,C,CCCC(C)C,NA,CCCC(C)(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(C)CC(C)COC(=O)NCC(=O)O,CCCC(C)(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(C)CCCCOC(=O)NC(CCC(=O)O)C(=O)O,3.047606990082222,2.89865096325,3.4945232280138887,2.989623289093333
C-C:C:C-C,C,CCCC(C)C,NA,CCCC(C)(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(C)CC(C)COC(=O)NCC(=O)O,CCCC(C)(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(C)CCCCOC(=O)NC(CCC(=O)O)C(=O)O,3.047606990082222,2.89865096325,3.4945232280138887,2.989623289093333
C(-N)(=C),C,CC=CN,NA,CC=CNCOC(=O)NC(C(=O)O)C1=CC=CC=C1,NC=CCCOC(=O)NCC(=O)O,CC=CNCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC=C(N)COC(=O)NC(CCC(=O)O)C(=O)O,2.4079215607866664,2.55196167602,2.4463053621,2.421840409375
C(H)(N),C,[H]C(C)N,NA,[H]C(C)(N)COC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(C)(N)COC(=O)NCC(=O)O,[H]C(N)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(N)CCOC(=O)NC(CCC(=O)O)C(=O)O,2.6040598362250003,2.4233751817333333,2.2328249886,2.543571560786667
N(C)(:C),C,CCNC,NA,CNCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCN(C)COC(=O)NCC(=O)O,CNC(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CNC(C)COC(=O)NC(CCC(=O)O)C(=O)O,2.4733689639466667,2.765095963058333,3.1194256394345237,2.5833851674583337
c1ccncc1,C,CC1=NC=CC=C1,NA,CC1=NC=CC(COC(=O)NC(C(=O)O)C2=CC=CC=C2)=C1,CC1=NC=CC(COC(=O)NCC(=O)O)=C1,CC1=NC=CC=C1COC(=O)NC(CCCNC(=N)N)C(=O)O,CC1=NC=CC=C1COC(=O)NC(CCC(=O)O)C(=O)O,2.44245,2.4832252398200003,3.038551485766667,2.5540131435901516
O-C=C-C,C,CC(C)=CO,NA,CC(=CO)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(C)=COCOC(=O)NCC(=O)O,CC(=CO)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC(C)=COCOC(=O)NC(CCC(=O)O)C(=O)O,2.503083333333333,2.2644351899950004,2.688228155,2.2427813970116666
O-C-C-C-C,C,CCCCOC,NA,COCCCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,COCCCCCOC(=O)NCC(=O)O,COCCC(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(COC)COC(=O)NC(CCC(=O)O)C(=O)O,3.09703228443,2.588946384178333,3.09157477486,2.7762553621
O-C-C-C=C,C,C=C(C)CCO,NA,C=C(C)CC(O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,C=C(C)CC(O)COC(=O)NCC(=O)O,C=C(C)CCOCOC(=O)NC(CCCNC(=N)N)C(=O)O,C=C(C)CCOCOC(=O)NC(CCC(=O)O)C(=O)O,3.4218969744750005,2.5925708765583333,3.194084119386667,2.1885667263200004
C:C-C-C-C,C,CCCC(C)C,NA,CCCC(C)(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(C)CC(C)COC(=O)NCC(=O)O,CCCC(C)(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(C)CCCCOC(=O)NC(CCC(=O)O)C(=O)O,3.047606990082222,2.89865096325,3.4945232280138887,2.989623289093333
C:C-C-C-C,C,CCCC(C)C,NA,CCCC(C)(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(C)CC(C)COC(=O)NCC(=O)O,CCCC(C)(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(C)CCCCOC(=O)NC(CCC(=O)O)C(=O)O,3.047606990082222,2.89865096325,3.4945232280138887,2.989623289093333
N(C)(C)(H),C,[H]N(C)CC,NA,[H]N(CC)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]N(C)C(C)COC(=O)NCC(=O)O,[H]N(CC)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,[H]N(CC)CCOC(=O)NC(CCC(=O)O)C(=O)O,2.59879740316,2.6991650148916664,2.9341303078083327,3.0444842965833336
N(C)(C)(H),C,[H]N(C)CC,NA,[H]N(CC)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]N(C)C(C)COC(=O)NCC(=O)O,[H]N(CC)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,[H]N(CC)CCOC(=O)NC(CCC(=O)O)C(=O)O,2.59879740316,2.6991650148916664,2.9341303078083327,3.0444842965833336
C-C=N-N-C,C,CCC=NNC,NA,CNN=CC(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC=NNCCOC(=O)NCC(=O)O,CCC=NN(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CNN=CCCCOC(=O)NC(CCC(=O)O)C(=O)O,2.6009917939799996,2.4318845543083336,3.215925425694524,2.6822666666666666
N-C-C-C-C,C,CCC(C)CN,NA,CCC(C)CNCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(C)C(N)COC(=O)NCC(=O)O,CCC(C)CNCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(CN)CCOC(=O)NC(CCC(=O)O)C(=O)O,3.08065727303,2.7043131843249997,2.966391441526667,2.5305871382500005
O=C-C:C-O,C,COCCC=O,NA,O=CCCOCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,COC(CC=O)COC(=O)NCC(=O)O,COC(CC=O)COC(=O)NC(CCCNC(=N)N)C(=O)O,COC(CC=O)COC(=O)NC(CCC(=O)O)C(=O)O,2.6161551336,2.4873450166749995,2.508787199184524,2.7045833333333333
C(C)(:N),C,CCCN,NA,NCCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,NCCCCOC(=O)NCC(=O)O,CCCNCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(N)COC(=O)NC(CCC(=O)O)C(=O)O,2.7187954114266666,2.5910418483999997,3.1367234314166668,2.475352959225
O=C-C:C-N,C,CNCCC=O,NA,CNC(CC=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CNCCC(=O)COC(=O)NCC(=O)O,N=C(N)NCCCC(NC(=O)OCCNCCC=O)C(=O)O,CN(CCC=O)COC(=O)NC(CCC(=O)O)C(=O)O,2.8360553620999993,2.7129626297250007,2.492809451525,2.3548416552666667
C(C)(H),C,[H]CCC,NA,[H]CCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(CC)COC(=O)NCC(=O)O,[H]C(CC)COC(=O)NC(CCCNC(=N)N)C(=O)O,[H]CC(C)COC(=O)NC(CCC(=O)O)C(=O)O,2.587077314453333,2.3029152969666664,2.808542931751666,2.142688227453333
C(C)(Cl)(H),C,[H]C(C)(C)Cl,NA,[H]C(C)(Cl)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(C)(Cl)CCOC(=O)NCC(=O)O,[H]C(C)(Cl)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(C)(Cl)CCOC(=O)NC(CCC(=O)O)C(=O)O,2.710104095493333,2.5209449512666664,2.4705624174266667,2.4795999999999996
C1CCCC1,C,CC1CCCC1,NA,CC1(COC(=O)NC(C(=O)O)C2=CC=CC=C2)CCCC1,CC1CCCC1COC(=O)NCC(=O)O,CC1CCC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C1,CC1(COC(=O)NC(CCC(=O)O)C(=O)O)CCCC1,3.4947057830400006,2.927176546238333,2.7614258200211905,2.579829197908333
OC1C(N)CCCC1,C,CC1CCCC(O)C1N,NA,NC1C(O)CCCC1CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC1(COC(=O)NCC(=O)O)CCCC(O)C1N,CC1CCCC(O)(COC(=O)NC(CCCNC(=N)N)C(=O)O)C1N,CC1CC(COC(=O)NC(CCC(=O)O)C(=O)O)CC(O)C1N,2.889080683675,2.580786596758333,2.7481938854138894,2.3968875198416666
OC1C(N)CCCC1,C,CC1CCCC(O)C1N,NA,NC1C(O)CCCC1CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC1(COC(=O)NCC(=O)O)CCCC(O)C1N,CC1CCCC(O)(COC(=O)NC(CCCNC(=N)N)C(=O)O)C1N,CC1CC(COC(=O)NC(CCC(=O)O)C(=O)O)CC(O)C1N,2.889080683675,2.580786596758333,2.7481938854138894,2.3968875198416666
C-C(C)-C-C-C,C,CCCC(C)CC,NA,CCCC(C)CCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(C)CCCCOC(=O)NCC(=O)O,CCCC(C)C(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCCC(C)(CC)COC(=O)NC(CCC(=O)O)C(=O)O,3.09627173191,3.1768313082619044,3.618735986185,3.1944839765250004
O-C-C=O,C,CC(O)C=O,NA,O=CC(O)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(C=O)OCOC(=O)NCC(=O)O,CC(C=O)OCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC(O)C(=O)COC(=O)NC(CCC(=O)O)C(=O)O,2.432183333333333,2.0803215607866665,2.6013083219333333,2.5554
OC1C(N)CCCC1,C,CC1CCCC(O)C1N,NA,NC1C(O)CCCC1CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC1(COC(=O)NCC(=O)O)CCCC(O)C1N,CC1CCCC(O)(COC(=O)NC(CCCNC(=N)N)C(=O)O)C1N,CC1CC(COC(=O)NC(CCC(=O)O)C(=O)O)CC(O)C1N,2.889080683675,2.580786596758333,2.7481938854138894,2.3968875198416666
OC1C(N)CCCC1,C,CC1CCCC(O)C1N,NA,NC1C(O)CCCC1CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC1(COC(=O)NCC(=O)O)CCCC(O)C1N,CC1CCCC(O)(COC(=O)NC(CCCNC(=N)N)C(=O)O)C1N,CC1CC(COC(=O)NC(CCC(=O)O)C(=O)O)CC(O)C1N,2.889080683675,2.580786596758333,2.7481938854138894,2.3968875198416666
O(:C)(:C),C,CCOC,NA,CCOCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCOCCOC(=O)NCC(=O)O,CCOCCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCOCCOC(=O)NC(CCC(=O)O)C(=O)O,2.6861603907533333,2.5553188863616665,2.8437563253499993,3.0565236974651517
C(C)(C)(C)(N),C,CNC(C)(C)C,NA,CNC(C)(C)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(C)(C)NCCOC(=O)NCC(=O)O,CN(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)(C)C,CNC(C)(C)CCOC(=O)NC(CCC(=O)O)C(=O)O,3.2312021998216673,2.6723702650666668,2.964245864575,3.10848177615
C:C-O-C-C,C,CCOC(C)C,NA,CCOC(C)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(C)OCCCOC(=O)NCC(=O)O,CC(C)OCCCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC(C)OCCCOC(=O)NC(CCC(=O)O)C(=O)O,2.7602065510099996,2.6264036790333334,2.892492643402857,2.562942857142857
C1CCC=CC1,C,CC1CC=CCC1,NA,CC1CC=CCC1COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC1CC=C(COC(=O)NCC(=O)O)CC1,CC1CC=C(COC(=O)NC(CCCNC(=N)N)C(=O)O)CC1,CC1CC=C(COC(=O)NC(CCC(=O)O)C(=O)O)CC1,3.6755126182666666,2.905901353691667,2.8596583219333334,2.8236987313083333
C(C)(C)(N),C,CCC(C)N,NA,CC(N)C(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(N)CCOC(=O)NCC(=O)O,CCC(C)(N)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(N)C(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.143138348336666,2.6654922695199996,2.8368057436916665,2.19862988272
C(C)(C)(N),C,CCC(C)N,NA,CC(N)C(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(N)CCOC(=O)NCC(=O)O,CCC(C)(N)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(N)C(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.143138348336666,2.6654922695199996,2.8368057436916665,2.19862988272
N-C:C:C-C,C,CCCCNC,NA,CCCCN(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(CNC)COC(=O)NCC(=O)O,CCCC(COC(=O)NC(CCCNC(=N)N)C(=O)O)NC,CCCC(COC(=O)NC(CCC(=O)O)C(=O)O)NC,2.9607421635466666,2.778033531978333,3.031605743691667,2.7282298224583337
OC1C(N)CCCC1,C,CNC1CCCCC1O,NA,CNC1CCCC(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C1O,CNC1C(O)CCCC1COC(=O)NCC(=O)O,CNC1CCC(COC(=O)NC(CCCNC(=N)N)C(=O)O)CC1O,CNC1(COC(=O)NC(CCC(=O)O)C(=O)O)CCCCC1O,3.4437398965316666,2.430228803066667,3.0198475261383333,2.709047403325
C(:C)(:C)(:N),C,CNC(C)C,NA,CNC(C)(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CNC(C)CCOC(=O)NCC(=O)O,CNC(C)(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CNC(C)CCOC(=O)NC(CCC(=O)O)C(=O)O,2.9607343021838894,2.6064922695199995,2.868871882116667,2.852638695433334
C(C)(H)(O),C,[H]C(O)CC,NA,[H]C(O)(CC)COC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(O)C(C)COC(=O)NCC(=O)O,[H]C(O)C(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(CC)OCOC(=O)NC(CCC(=O)O)C(=O)O,2.7705551335999994,2.4093449512666667,2.3676749886,2.298338227453333
N-N-C-C,C,CC(C)NN,NA,CC(C)NNCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(C)NNCOC(=O)NCC(=O)O,CC(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)NN,CC(CCOC(=O)NC(CCC(=O)O)C(=O)O)NN,2.7183134352050002,2.23794226952,2.5816916135933337,2.58041025622
Cl-C-C-C,C,CCC(C)Cl,NA,CCC(C)(Cl)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(C)(Cl)COC(=O)NCC(=O)O,CCC(C)(Cl)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(C)(Cl)COC(=O)NC(CCC(=O)O)C(=O)O,2.780604748805,2.498807793691667,2.2869741905072223,2.477421009745
C-C-C-C-C-C,C,CCCCCCC,NA,CCCCCCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCCCCCCOC(=O)NCC(=O)O,CCCCCC(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCCCC(CC)COC(=O)NC(CCC(=O)O)C(=O)O,2.0664217319100002,2.3853608178890475,3.2945224103583337,2.632980755091667
C-O-C:C-C,C,CCCOCC,NA,CCCOCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCOCC(C)COC(=O)NCC(=O)O,CCOCCCCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCCOC(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.00620655101,2.817454836033333,2.7401176320028573,2.9885089727678573
O-C-C-O-C,C,COCCOC,NA,COCC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)OC,COCC(COC(=O)NCC(=O)O)OC,COCCOCCOC(=O)NC(CCCNC(=N)N)C(=O)O,COCCOCCOC(=O)NC(CCC(=O)O)C(=O)O,3.167629481342858,2.72573231104,3.299656022768333,3.1571842965833334
C-N,C,CCN,NA,CCNCOC(=O)NC(C(=O)O)C1=CC=CC=C1,NCCCOC(=O)NCC(=O)O,CCNCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC(N)COC(=O)NC(CCC(=O)O)C(=O)O,2.31577681794,2.1095152969666664,2.2728249886,2.524893169558333
Cl-C:C-C,C,CC(C)CCl,NA,CC(CCl)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(CCl)CCOC(=O)NCC(=O)O,CC(C)(CCl)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(C)C(Cl)COC(=O)NC(CCC(=O)O)C(=O)O,2.4178274194,2.727190489513333,2.492819185993333,2.4693768455250003
N-C-C-N-C,C,CNC(C)CN,NA,CC(CN)NCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(CN)NCCOC(=O)NCC(=O)O,CC(CN)N(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CNC(CN)CCOC(=O)NC(CCC(=O)O)C(=O)O,3.0211911542200003,2.747205257153333,2.6973816110266666,2.591308321933333
C-C-C(C)-C-C,CCCC(C)CC,CCC(C)CC(C)CC(CC)CC,NA,CCC(C)CC(C)CC(CC)(CC)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(C)CC(C)CC(CC)C(C)COC(=O)NCC(=O)O,CCC(C)CC(C)CC(CC)(CC)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(C)CC(C)(COC(=O)NC(CCC(=O)O)C(=O)O)CC(CC)CC,4.001095770300357,2.6148933283401514,3.825889736362858,3.2677096811242854
O-C-C=C-C,CCCC(C)CC,CCC(C)CCCC(C)=CCO,NA,CCC(CCCC(C)=CCO)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(C)CCCC(C)=CCOCOC(=O)NCC(=O)O,CC(=CCO)CCCC(C)C(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(CCCC(C)=CCO)CCOC(=O)NC(CCC(=O)O)C(=O)O,3.3733415323733325,2.9308190726857144,3.189152912945714,2.5165927332333338
O-C-C-C=C,CCCC(C)CC,CCCC(C)(C=CCCO)CC,NA,CCC(C)(C=CCCO)CCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCC(C)(CC)C(=CCCO)COC(=O)NCC(=O)O,CCCC(C)(CC)C(=CCCO)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCCC(C)(C=CCCO)CCCOC(=O)NC(CCC(=O)O)C(=O)O,2.4905906951142858,2.790526472228571,3.251813809036483,2.3046007860533337
O=C-C-C-N,CCCC(C)CC,CCCC(C)(CC)C(C=O)CN,NA,CCC(C)(CCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C=O)CN,CCCC(C)(CCCOC(=O)NCC(=O)O)C(C=O)CN,CCC(C)(CCCCOC(=O)NC(CCCNC(=N)N)C(=O)O)C(C=O)CN,CCCC(C)(CC)C(C=O)C(N)COC(=O)NC(CCC(=O)O)C(=O)O,2.846449400125,2.922894800905238,2.4715726921107146,3.0467382397599994
O-C-C-C-O,CCCC(C)CC,CCCC(CC)CC(O)CCO,NA,CCCC(CC)CC(O)(CCO)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCC(CC)CC(O)CCOCOC(=O)NCC(=O)O,CCC(CC(C)COC(=O)NC(CCCNC(=N)N)C(=O)O)CC(O)CCO,CCCC(CC)CC(O)(CCO)COC(=O)NC(CCC(=O)O)C(=O)O,3.3897296831424355,3.260652192675238,3.159093967570714,3.132581382358333
O(:C)(:C),CCCC(C)CC,CCCC(CC)CCOC,NA,CCCC(CC)CCOCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCC(CC)C(COC)COC(=O)NCC(=O)O,CCC(CCCCOC(=O)NC(CCCNC(=N)N)C(=O)O)CCOC,CCC(CCCCOC(=O)NC(CCC(=O)O)C(=O)O)CCOC,3.838506043077435,2.7358664279885714,2.4202753272607143,2.6594390770249996
Oc1cc(O)ccc1,CCCC(C)CC,CCC(C)C(CC)OC1=CC=CC(O)=C1,NA,CCC(OC1=CC=CC(O)=C1)C(C)CCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(CCOC(=O)NCC(=O)O)C(CC)OC1=CC=CC(O)=C1,CCC(OC1=CC=CC(O)=C1)C(C)(CC)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(C)C(CC)OC1=C(COC(=O)NC(CCC(=O)O)C(=O)O)C=CC(O)=C1,3.9246982332527276,3.568447997805714,3.1296333149,2.836305110666667
C:C-O-C-C,CCCC(C)CC,CCCC(CC)CC(C)OCC,NA,CCCC(CC)(COC(=O)NC(C(=O)O)C1=CC=CC=C1)CC(C)OCC,CCOC(C)CC(CC)CC(C)COC(=O)NCC(=O)O,CCCC(CC)CC(C)(COC(=O)NC(CCCNC(=N)N)C(=O)O)OCC,CCCC(CC)CC(C)(COC(=O)NC(CCC(=O)O)C(=O)O)OCC,3.6052663018742215,3.808770542281472,3.5932110217516664,3.573781382358333
Cc1c(O)cccc1,CCCC(C)CC,CCC(C)CC(C)C1=CC=CC(C)=C1O,NA,CCC(C)C(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)C1=CC=CC(C)=C1O,CCC(C)CC(C)C1=CC=C(COC(=O)NCC(=O)O)C(C)=C1O,CCC(C)(COC(=O)NC(CCCNC(=N)N)C(=O)O)CC(C)C1=CC=CC(C)=C1O,CCC(C)(COC(=O)NC(CCC(=O)O)C(=O)O)CC(C)C1=CC=CC(C)=C1O,3.6528373927470126,2.969047216002381,3.322383063853441,3.113816162085
