add_SMILES,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
Oc1cc(N)ccc1,C,CC1=C(O)C=CC=C1N,CC1=C(O)C=C(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C=C1N,NC1=CC=CC(O)=C1CCOC(=O)NCC(=O)O,CC1=C(OCOC(=O)NC(CCCNC(=N)N)C(=O)O)C=CC=C1N,NC1=CC=CC(O)=C1CCOC(=O)NC(CCC(=O)O)C(=O)O,3.0095298102568178,2.7463765028916667,3.1115390770249998,2.7126810561484853
N-N-C-C,C,CCN(C)N,CC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)N(C)N,CC(COC(=O)NCC(=O)O)N(C)N,CCN(N)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCN(C)NCOC(=O)NC(CCC(=O)O)C(=O)O,2.940014102835,2.557110178858333,3.1319711808683333,2.646483441315152
C-C(C)-C-C,C,CCC(C)CC,CCC(C)(CC)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(C)CCCOC(=O)NCC(=O)O,CCC(C)C(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(C)(CC)COC(=O)NC(CCC(=O)O)C(=O)O,3.1314130136400005,2.44055907162,3.002304186508333,2.9840791979083336
C1CC=CN1,C,CC1=CCCN1,O=C(NC(C(=O)O)C1=CC=CC=C1)OCCC1=CCCN1,CC1=CC(COC(=O)NCC(=O)O)CN1,CC1=CCCN1COC(=O)NC(CCCNC(=N)N)C(=O)O,CC1=CCC(COC(=O)NC(CCC(=O)O)C(=O)O)N1,2.6172640698266667,2.3512536790333334,3.020034512409524,2.9031300680583336
N:C:N-C,C,CN(C)CN,CN(CN)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CN(CN)CCOC(=O)NCC(=O)O,CN(CN)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CN(C)C(N)COC(=O)NC(CCC(=O)O)C(=O)O,2.9383467463799997,2.6386667298783335,3.2332232176766675,2.6762601788583336
N:C:N-C,C,CN(C)CN,CN(CN)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CN(CN)CCOC(=O)NCC(=O)O,CN(C)C(N)COC(=O)NC(CCCNC(=N)N)C(=O)O,CN(CN)CCOC(=O)NC(CCC(=O)O)C(=O)O,2.9383467463799997,2.6386667298783335,3.2338045142016667,2.6786386954333334
N:C:N-C,C,CN(C)CN,CN(C)CNCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CN(CN)CCOC(=O)NCC(=O)O,CN(C)CNCOC(=O)NC(CCCNC(=N)N)C(=O)O,CN(CN)CCOC(=O)NC(CCC(=O)O)C(=O)O,2.5462887647450003,2.6386667298783335,3.16665727303,2.6786386954333334
N:C:N-C,C,CN(C)CN,CN(C)CNCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CN(CN)CCOC(=O)NCC(=O)O,CN(CN)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CN(CN)CCOC(=O)NC(CCC(=O)O)C(=O)O,2.5462887647450003,2.6386667298783335,3.2332232176766675,2.6786386954333334
N:C:N-C,C,CN(C)CN,CN(CN)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CN(CN)CCOC(=O)NCC(=O)O,CN(CN)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CN(C)C(N)COC(=O)NC(CCC(=O)O)C(=O)O,2.9383467463799997,2.6386667298783335,3.2332232176766675,2.6762601788583336
N:C:N-C,C,CN(C)CN,CN(CN)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CN(CN)CCOC(=O)NCC(=O)O,CN(C)C(N)COC(=O)NC(CCCNC(=N)N)C(=O)O,CN(CN)CCOC(=O)NC(CCC(=O)O)C(=O)O,2.9383467463799997,2.6386667298783335,3.2338045142016667,2.6786386954333334
N:C:N-C,C,CN(C)CN,CN(C)CNCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CN(CN)CCOC(=O)NCC(=O)O,CN(C)CNCOC(=O)NC(CCCNC(=N)N)C(=O)O,CN(CN)CCOC(=O)NC(CCC(=O)O)C(=O)O,2.5462887647450003,2.6386667298783335,3.16665727303,2.6786386954333334
