add_SMILES,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
C:C-C=C-C,C,CC=CCCC,CCCC=CCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCC=CCCOC(=O)NCC(=O)O,CC=CCCCCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC=CCCCCOC(=O)NC(CCC(=O)O)C(=O)O,3.2912992288700003,2.2861720573,2.887034119386667,3.21044922887
C(C)(H)(O)(O),C,[H]C(O)(O)CC,[H]C(O)(CC)OCOC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(O)(CC)OCOC(=O)NCC(=O)O,[H]C(O)(O)CCCOC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(O)(O)C(C)COC(=O)NC(CCC(=O)O)C(=O)O,2.56930489412,2.1653685233283335,2.5328118322000006,2.4718298827200003
C:C-C:C,C,CCCCC,CCCCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCCCCOC(=O)NCC(=O)O,CCCCCCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(CC)COC(=O)NC(CCC(=O)O)C(=O)O,2.98598228443,2.86119356,2.419681611026667,2.7891651094833336
C:C-C:C,C,CCCCC,CCCC(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCC(C)COC(=O)NCC(=O)O,CCCCCCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(CC)COC(=O)NC(CCC(=O)O)C(=O)O,3.45909672051,2.5384445723116666,2.419681611026667,2.7891651094833336
C:C-C:C,C,CCCCC,CCCCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCC(C)COC(=O)NCC(=O)O,CCCCCCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(CC)COC(=O)NC(CCC(=O)O)C(=O)O,2.98598228443,2.5384445723116666,2.419681611026667,2.7891651094833336
C:C-C:C,C,CCCCC,CCCC(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCCCCOC(=O)NCC(=O)O,CCCC(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCCC(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.45909672051,2.86119356,2.8705822408583335,2.5083567647500002
C:C-C:C,C,CCCCC,CCCCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCCCCOC(=O)NCC(=O)O,CCCCCCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(CC)COC(=O)NC(CCC(=O)O)C(=O)O,2.98598228443,2.86119356,2.419681611026667,2.7891651094833336
C:C-C:C,C,CCCCC,CCCC(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCC(C)COC(=O)NCC(=O)O,CCCCCCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(CC)COC(=O)NC(CCC(=O)O)C(=O)O,3.45909672051,2.5384445723116666,2.419681611026667,2.7891651094833336
C:C-C:C,C,CCCCC,CCCCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCC(C)COC(=O)NCC(=O)O,CCCCCCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(CC)COC(=O)NC(CCC(=O)O)C(=O)O,2.98598228443,2.5384445723116666,2.419681611026667,2.7891651094833336
C:C-C:C,C,CCCCC,CCCC(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCCCCOC(=O)NCC(=O)O,CCCC(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCCC(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.45909672051,2.86119356,2.8705822408583335,2.5083567647500002
