add_SMILES,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
Cl-C-C-N-C,C,CNC(C)CCl,CNC(CCl)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CNC(C)(CCl)COC(=O)NCC(=O)O,CC(CCl)NCCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC(CCl)NCCOC(=O)NC(CCC(=O)O)C(=O)O,2.6278667049766673,2.7233163195716665,2.6896109658166667,2.7348676299166668
C(H)(:C)(:C),C,[H]C(C)CC,[H]C(CC)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(C)C(C)COC(=O)NCC(=O)O,[H]C(C)(CC)COC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(C)C(C)COC(=O)NC(CCC(=O)O)C(=O)O,2.9897142524899993,2.7833381693666666,3.0071057436916666,2.29522988272
O-C-C-C-C,C,CCCCOC,CCC(COC)COC(=O)NC(C(=O)O)C1=CC=CC=C1,COCCCCCOC(=O)NCC(=O)O,COCCCCCOC(=O)NC(CCCNC(=N)N)C(=O)O,COCCC(C)COC(=O)NC(CCC(=O)O)C(=O)O,2.92554531786,2.588946384178333,3.005430053843333,2.4127416552666667
O-C:C:N,C,CNCCO,CNCCOCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CNCCOCOC(=O)NCC(=O)O,CN(CCO)COC(=O)NC(CCCNC(=N)N)C(=O)O,CNCCOCOC(=O)NC(CCC(=O)O)C(=O)O,2.5144099696333333,2.38524674252,2.3139725693261903,2.495771560786667
OC1C(N)CCCC1,C,CC1CCC(N)C(O)C1,CC1CCC(NCOC(=O)NC(C(=O)O)C2=CC=CC=C2)C(O)C1,CC1CC(O)C(N)C(COC(=O)NCC(=O)O)C1,CC1CC(O)C(N)CC1COC(=O)NC(CCCNC(=N)N)C(=O)O,CC1CCC(N)(COC(=O)NC(CCC(=O)O)C(=O)O)C(O)C1,3.21879935566,2.867571972625,3.0489061215450004,2.89843853035
C=C-C-O-C,C,C=CCOCC,C=CCOC(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,C=CCOCCCOC(=O)NCC(=O)O,CCOCC=CCOC(=O)NC(CCCNC(=N)N)C(=O)O,C=CCOCCCOC(=O)NC(CCC(=O)O)C(=O)O,3.168864359842857,2.289127193008333,3.069117632002857,2.8334313970116662
CC1CCC(O)CC1,C,CC1CCC(O)CC1C,CC1CCC(O)CC1(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC1CCC(O)C(COC(=O)NCC(=O)O)C1C,CC1CC(O)CCC1(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC1CC(O)C(COC(=O)NC(CCC(=O)O)C(=O)O)CC1C,3.391629518855555,2.4172012281,2.7320387287250005,2.527539077025
CC1CCC(N)CC1,C,CC1CCC(C)(N)CC1,CC1(N)CCC(C)(COC(=O)NC(C(=O)O)C2=CC=CC=C2)CC1,CC1CCC(C)(NCOC(=O)NCC(=O)O)CC1,CC1CCC(C)(N)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)C1,CC1CCC(C)(N)C(COC(=O)NC(CCC(=O)O)C(=O)O)C1,3.749345967525,3.0460833574190476,3.002729420331667,2.916141196048333
Oc1ccc(O)cc1,C,CC1=CC(O)=CC=C1O,CC1=CC(O)=CC(COC(=O)NC(C(=O)O)C2=CC=CC=C2)=C1O,CC1=CC(O)=CC(COC(=O)NCC(=O)O)=C1O,CC1=CC(OCOC(=O)NC(CCCNC(=N)N)C(=O)O)=CC=C1O,CC1=CC(O)=C(COC(=O)NC(CCC(=O)O)C(=O)O)C=C1O,3.2279721855249996,2.530848063678333,2.6556506367750004,2.728157076041667
N-N-C-N,C,CNCNN,CNCN(N)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CNCNNCOC(=O)NCC(=O)O,CNCN(N)COC(=O)NC(CCCNC(=N)N)C(=O)O,CNCNNCOC(=O)NC(CCC(=O)O)C(=O)O,2.59368689252,2.3630946514450004,3.1819616406496753,2.47610489412
