add_SMILES,starting_SMILES 1,starting_SMILES 0,starting_SMILES -1,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
N-C:C-N,CCCCC(CCO)CC1C(CC2=C(C)C=CC=C2Cl)CCC(C)C1C(CO)CCC(C)C,CCCCC(CCO)CC1C(CC2=C(C)C=CC=C2Cl)CCC(C)(C(N)CN)C1C(CO)CCC(C)C,NA,CCCCC(CCO)CC1C(CC2=C(C)C=CC=C2Cl)CCC(C)(C(N)CN)C1C(CO)C(COC(=O)NC(C(=O)O)C1=CC=CC=C1)CC(C)C,CC1=C(CC2CCC(C)(C(N)CN)C(C(CO)CCC(C)C)C2CC(CCO)CCC(C)COC(=O)NCC(=O)O)C(Cl)=CC=C1,CCCC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(CCO)CC1C(CC2=C(C)C=CC=C2Cl)CCC(C)(C(N)CN)C1C(CO)CCC(C)C,CCCCC(CCO)CC1C(CC2=C(C)C=CC=C2Cl)CCC(C)(C(N)CN)C1C(CO)CCC(C)CCOC(=O)NC(CCC(=O)O)C(=O)O,4.476580554768015,3.9160745224485707,4.332200499548571,4.225586451619025
C-C=N-N-C,CCCCC(CCO)CC1C(CC2=C(C)C=CC=C2Cl)CCC(C)C1C(CO)CCC(C)C,CC=NNCC(C)CCC(CCO)CC1C(CC2=C(C)C=CC=C2Cl)CCC(C)C1C(CO)CCC(C)C,NA,CC=NNCC(C)CCC(CCO)CC1C(C(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C2=C(C)C=CC=C2Cl)CCC(C)C1C(CO)CCC(C)C,CC=NNCC(C)CCC(CCO)CC1C(CC2=C(C)C=CC=C2Cl)C(COC(=O)NCC(=O)O)CC(C)C1C(CO)CCC(C)C,CC=NNCC(C)CCC(CCO)CC1C(CC2=C(C)C=CC=C2Cl)CCC(C)C1C(CO)CCC(C)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC=NNCC(C)(CCC(CCO)CC1C(CC2=C(C)C=CC=C2Cl)CCC(C)C1C(CO)CCC(C)C)COC(=O)NC(CCC(=O)O)C(=O)O,4.425640020728015,4.473834135028571,4.240412490548571,4.240412490548571
C(C)(:N),CCCCC(CCO)CC1C(CC2=C(C)C=CC=C2Cl)CCC(C)C1C(CO)CCC(C)C,CCCCC(CCO)CC1C(CC2=C(C)C=CC=C2Cl)CCC(C)(CCN)C1C(CO)CCC(C)C,NA,CCCCC(CCO)CC1C(CC2=C(C)C=CC=C2Cl)CCC(CCN)(CCOC(=O)NC(C(=O)O)C2=CC=CC=C2)C1C(CO)CCC(C)C,CC1=C(CC2CCC(C)(CCN)C(C(CO)CCC(C)C)C2CC(CCO)CCCCCOC(=O)NCC(=O)O)C(Cl)=CC=C1,CC1=C(CC2CCC(C)(CCN)C(C(CO)CCC(C)C)C2CC(CCO)CCCCCOC(=O)NC(CCCNC(=N)N)C(=O)O)C(Cl)=CC=C1,CCCCC(CCO)CC1C(CC2=C(C)C=CC=C2Cl)CCC(C)(CCN)C1C(CO)CC(COC(=O)NC(CCC(=O)O)C(=O)O)C(C)C,4.476580554768015,2.6225283072,4.4610745224485715,4.33931069513847
C-C:N:C,CCCCC(CCO)CC1C(CC2=C(C)C=CC=C2Cl)CCC(C)C1C(CO)CCC(C)C,CCCCC(CCO)CC1(N(C)CC)C(CC2=C(C)C=CC=C2Cl)CCC(C)C1C(CO)CCC(C)C,NA,CCN(C)C1(CC(CCO)CCC(C)COC(=O)NC(C(=O)O)C2=CC=CC=C2)C(CC2=C(C)C=CC=C2Cl)CCC(C)C1C(CO)CCC(C)C,CCCCC(CCO)C(COC(=O)NCC(=O)O)C1(N(C)CC)C(CC2=C(C)C=CC=C2Cl)CCC(C)C1C(CO)CCC(C)C,CCCCC(CCO)CC1(N(C)CC)C(C(CO)CCC(C)C)C(C)CCC1(COC(=O)NC(CCCNC(=N)N)C(=O)O)CC1=C(C)C=CC=C1Cl,CCCCC(CCO)CC1(N(C)C(C)COC(=O)NC(CCC(=O)O)C(=O)O)C(CC2=C(C)C=CC=C2Cl)CCC(C)C1C(CO)CCC(C)C,4.422092399148015,4.320787571793015,4.46007452244857,3.946447497228571
C=C,CCCCC(CCO)CC1C(CC2=C(C)C=CC=C2Cl)CCC(C)C1C(CO)CCC(C)C,C=CC1=CC(C)=C(CC2CCC(C)C(C(CO)CCC(C)C)C2CC(CCO)CCCC)C(Cl)=C1,NA,C=CC1=CC(C)=C(CC2CCC(C)C(C(CCC(C)C)COCOC(=O)NC(C(=O)O)C3=CC=CC=C3)C2CC(CCO)CCCC)C(Cl)=C1,C=CC1=CC(C)=C(CC2CCC(C)C(C(CO)CCC(C)C)C2CC(CCO)(CCCC)COC(=O)NCC(=O)O)C(Cl)=C1,C=CC1=CC(C)=C(CC2CCC(C)C(C(CO)CCC(C)C)C2CC(CCCC)CCOCOC(=O)NC(CCCNC(=N)N)C(=O)O)C(Cl)=C1,C=CC1=CC(C)=C(CC2CCC(C)C(C(CO)CC(COC(=O)NC(CCC(=O)O)C(=O)O)C(C)C)C2CC(CCO)CCCC)C(Cl)=C1,4.675243390262302,4.341158561135515,4.46007452244857,4.481187959693015
C(N)(:C)(:C),CCCCC(CCO)CC1C(CC2=C(C)C=CC=C2Cl)CCC(C)C1C(CO)CCC(C)C,CCCCC(CCO)CC1C(CC2=C(C)C=CC=C2Cl)CCC(C)C1C(CO)C(CC(C)C)CC(C)N,NA,CCCCC(CCO)CC1C(CC2=C(C)C=CC(COC(=O)NC(C(=O)O)C3=CC=CC=C3)=C2Cl)CCC(C)C1C(CO)C(CC(C)C)CC(C)N,CCCCC(CCO)CC1C(CC2=C(C)C=CC=C2Cl)CCC(C)C1C(CO)C(CC(C)N)CC(C)(C)COC(=O)NCC(=O)O,CCCCC(CCO)CC1C(CC2=C(C)C=CC=C2Cl)CCC(C)C1C(CO)C(CC(C)C)CC(C)NCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCCCC(CCO)CC1(COC(=O)NC(CCC(=O)O)C(=O)O)C(CC2=C(C)C=CC=C2Cl)CCC(C)C1C(CO)C(CC(C)C)CC(C)N,4.532225114839443,3.9773236685949995,4.430409248894025,3.964970620574026
C-O,CCCCC(CCO)CC1C(CC2=C(C)C=CC=C2Cl)CCC(C)C1C(CO)CCC(C)C,CCCCC(CCO)CC1C(CC2=C(C)C=CC=C2Cl)CCC(C)C1C(CO)CC(OC)C(C)C,NA,CCCCC(CCO)CC1C(CC2=C(C)C=CC=C2Cl)CCC(C)(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C1C(CO)CC(OC)C(C)C,CCCCC(CCO)CC1C(CC2=C(CCOC(=O)NCC(=O)O)C=CC=C2Cl)CCC(C)C1C(CO)CC(OC)C(C)C,CCCCC(CCO)(COC(=O)NC(CCCNC(=N)N)C(=O)O)CC1C(CC2=C(C)C=CC=C2Cl)CCC(C)C1C(CO)CC(OC)C(C)C,CCCC(COC(=O)NC(CCC(=O)O)C(=O)O)C(CCO)CC1C(CC2=C(C)C=CC=C2Cl)CCC(C)C1C(CO)CC(OC)C(C)C,4.476580554768015,4.324335193373015,4.425074522448571,4.425074522448571
O-C-C-C-C-C(N)-C,CCCCC(CCO)CC1C(CC2=C(C)C=CC=C2Cl)CCC(C)C1C(CO)CCC(C)C,CCCCC(CCO)CC1C(CC2=C(C)C=CC=C2Cl)CCC(C)C1C(CO)C(CC(C)C)CC(N)CCCCO,NA,CCCCC(CCO)CC1C(CC2=C(C)C=CC=C2Cl)CCC(C)(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C1C(CO)C(CC(C)C)CC(N)CCCCO,CCCCC(CCO)CC1C(CC2=C(C)C=CC=C2Cl)CCC(C)C1C(CO)C(CC(C)C)CC(N)CCCC(O)COC(=O)NCC(=O)O,CCCCC(CCO)CC1C(CC2=C(C)C=CC=C2Cl)CCC(C)C1C(COCOC(=O)NC(CCCNC(=N)N)C(=O)O)C(CC(C)C)CC(N)CCCCO,CCCCC(CCO)CC1C(CC2=C(C)C=CC=C2Cl)CCC(C)C1C(CO)C(CC(C)C)CC(CCCCO)NCOC(=O)NC(CCC(=O)O)C(=O)O,4.476580554768015,2.73931008335,4.411886125548571,4.382220851994026
N-C-C:C,CCCCC(CCO)CC1C(CC2=C(C)C=CC=C2Cl)CCC(C)C1C(CO)CCC(C)C,CCCCC(CC(O)CCCN)CC1C(CC2=C(C)C=CC=C2Cl)CCC(C)C1C(CO)CCC(C)C,NA,CCCCC(CC(O)CCCN)CC1C(CC2=C(C)C=CC=C2Cl)CCC(C)C1C(CCC(C)C)COCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCCC(CC(O)CCCN)CC1C(CC2=C(C)C=CC=C2Cl)CCC(C)C1C(CO)CCC(C)CCOC(=O)NCC(=O)O,CCCCC(CC(O)CCCN)CC1C(CC2=C(C)C=CC=C2Cl)CCC(C)C1(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(CO)CCC(C)C,CCCCC(CC(O)CCCNCOC(=O)NC(CCC(=O)O)C(=O)O)CC1C(CC2=C(C)C=CC=C2Cl)CCC(C)C1C(CO)CCC(C)C,4.610695768682302,4.46753068562,4.4702865134485705,2.5734783072
C-C=N-N-C,CCCCC(CCO)CC1C(CC2=C(C)C=CC=C2Cl)CCC(C)C1C(CO)CCC(C)C,CC=NNCC1(C(CO)CCC(C)C)C(C)CCC(CC2=C(C)C=CC=C2Cl)C1CC(CCO)CCCC,NA,CC=NNCC1(C(CO)CCC(C)C)C(C)CCC(CC2=C(C)C=CC=C2Cl)C1CC(CCCC)CC(O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC=NNCC1(C(CO)CCC(C)CCOC(=O)NCC(=O)O)C(C)CCC(CC2=C(C)C=CC=C2Cl)C1CC(CCO)CCCC,CC=NN(COC(=O)NC(CCCNC(=N)N)C(=O)O)CC1(C(CO)CCC(C)C)C(C)CCC(CC2=C(C)C=CC=C2Cl)C1CC(CCO)CCCC,CC=NN(COC(=O)NC(CCC(=O)O)C(=O)O)CC1(C(CO)CCC(C)C)C(C)CCC(CC2=C(C)C=CC=C2Cl)C1CC(CCO)CCCC,4.476580554768015,4.528645738128571,4.435286513448571,4.387098116548571
