add_SMILES,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
N,C,CN,CNCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CNCOC(=O)NCC(=O)O,CNCOC(=O)NC(CCCNC(=N)N)C(=O)O,NCCOC(=O)NC(CCC(=O)O)C(=O)O,2.6714263968200003,2.2706646482083332,2.4279386954333333,2.771776502891667
C:N:C-C,C,CCN(C)C,CC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)N(C)C,CCN(C)CCOC(=O)NCC(=O)O,CN(C)CCCOC(=O)NC(CCCNC(=N)N)C(=O)O,CN(C)CCCOC(=O)NC(CCC(=O)O)C(=O)O,3.0164255632116665,2.510102448378333,3.2070217319100003,2.630259836225
CC1CC(Cl)CCC1,C,CC1CCCC(Cl)C1C,CC1C(Cl)CCC(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C1C,CC1C(Cl)CCCC1(C)COC(=O)NCC(=O)O,CC1C(Cl)CCCC1CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC1CCCC(Cl)C1(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.4344058764138885,2.852091094685,2.7065521269083335,2.6909426640083334
O=C-C:N,C,CNCC=O,CN(CC=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,O=CCNCCOC(=O)NCC(=O)O,CNC(C=O)COC(=O)NC(CCCNC(=N)N)C(=O)O,CN(CC=O)COC(=O)NC(CCC(=O)O)C(=O)O,2.6789153898199998,2.73002870572,2.8480631557916665,2.3298602562200004
C(-C)(-H)(=C),C,[H]C(C)=CC,[H]C(C)=C(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(=CC)CCOC(=O)NCC(=O)O,[H]C(C)=C(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(C)=CCCOC(=O)NC(CCC(=O)O)C(=O)O,2.762833333333333,2.4624950093533333,2.9399916552666667,2.8150265028916666
N-C-C-C-C,C,CCCCNC,CCCC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)NC,CCCC(COC(=O)NCC(=O)O)NC,CCCCN(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CNCCCCCOC(=O)NC(CCC(=O)O)C(=O)O,2.9724979530100004,2.8920351081449995,3.120681611026667,2.947816600975
N-C-C-C-C,C,CCCCNC,CNCCCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCCN(C)COC(=O)NCC(=O)O,CCCCNCCOC(=O)NC(CCCNC(=N)N)C(=O)O,CNCCCCCOC(=O)NC(CCC(=O)O)C(=O)O,3.09790727303,2.5368128618166668,2.4943482776933332,2.947816600975
N-C-C-C-C,C,CCCCNC,CNCCCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCCNCCOC(=O)NCC(=O)O,CCC(CNC)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCCCN(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.09790727303,2.580868441478333,2.778605743691667,2.442741655266667
N-C-C-C-C,C,CCCCNC,CCC(CNC)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(CNC)COC(=O)NCC(=O)O,CNCCCCCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCCCN(C)COC(=O)NC(CCC(=O)O)C(=O)O,2.8505453178600004,2.778033531978333,2.70801494436,2.442741655266667
N-C-C-C-C,C,CCCCNC,CCCC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)NC,CCCC(COC(=O)NCC(=O)O)NC,CCCCN(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CNCCCCCOC(=O)NC(CCC(=O)O)C(=O)O,2.9724979530100004,2.8920351081449995,3.120681611026667,2.947816600975
N-C-C-C-C,C,CCCCNC,CNCCCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCCN(C)COC(=O)NCC(=O)O,CCCCNCCOC(=O)NC(CCCNC(=N)N)C(=O)O,CNCCCCCOC(=O)NC(CCC(=O)O)C(=O)O,3.09790727303,2.5368128618166668,2.4943482776933332,2.947816600975
N-C-C-C-C,C,CCCCNC,CNCCCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCCNCCOC(=O)NCC(=O)O,CCC(CNC)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCCCN(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.09790727303,2.580868441478333,2.778605743691667,2.442741655266667
N-C-C-C-C,C,CCCCNC,CCC(CNC)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(CNC)COC(=O)NCC(=O)O,CNCCCCCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCCCN(C)COC(=O)NC(CCC(=O)O)C(=O)O,2.8505453178600004,2.778033531978333,2.70801494436,2.442741655266667
O=C-C-C-C,C,CCCC(C)=O,CCCC(=O)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCC(=O)CCOC(=O)NCC(=O)O,CCC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)=O,CCC(COC(=O)NC(CCC(=O)O)C(=O)O)C(C)=O,2.99451353047,2.4488263968200004,2.164139077025,2.4843951655333334
O=C-C-O,C,CC(O)C=O,O=CC(O)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(C=O)OCOC(=O)NCC(=O)O,CC(O)(C=O)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(C=O)OCOC(=O)NC(CCC(=O)O)C(=O)O,2.432183333333333,2.0803215607866665,2.3864494489583334,1.8737499999999998
C-C-C-C-C-C(C)-C,C,CCC(C)CCC(C)C,CC(C)CCC(C)C(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(C)CCC(C)(C)COC(=O)NCC(=O)O,CCC(C)CCC(C)(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(C)CC(COC(=O)NC(CCC(=O)O)C(=O)O)C(C)C,3.2605352616600003,2.538954754205238,3.4622006431916668,3.191000643191667
N=N,C,CN=N,CN=NCOC(=O)NC(C(=O)O)C1=CC=CC=C1,N=NCCOC(=O)NCC(=O)O,N=NCCOC(=O)NC(CCCNC(=N)N)C(=O)O,CN=NCOC(=O)NC(CCC(=O)O)C(=O)O,2.611005257153333,1.8084486883866666,2.9031765028916667,2.0024394008818183
O=C-C-N,C,CC(N)C=O,CC(N)(C=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(N)(C=O)COC(=O)NCC(=O)O,CC(N)C(=O)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(N)(C=O)COC(=O)NC(CCC(=O)O)C(=O)O,2.6783893772783336,2.2301,2.750396489125001,2.49583990552
C1CC=CC1,C,CC1C=CCC1,CC1C=C(COC(=O)NC(C(=O)O)C2=CC=CC=C2)CC1,O=C(O)CNC(=O)OCCC1C=CCC1,CC1C=C(COC(=O)NC(CCCNC(=N)N)C(=O)O)CC1,CC1CCC=C1COC(=O)NC(CCC(=O)O)C(=O)O,3.1799658310999996,2.4203666666666672,3.15948405257119,2.3751083219333338
N:C:C:N,C,CC(N)CN,CC(N)(CN)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(N)(CN)COC(=O)NCC(=O)O,CC(N)C(N)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(CN)NCOC(=O)NC(CCC(=O)O)C(=O)O,2.761586166145,2.7935676299166667,2.72365391345,2.58041025622
