add_SMILES,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
O=C-C-C-C-C-C-C,C,CCCCC(C)CC=O,CCCCC(C)C(C=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCCC(C)CC(=O)COC(=O)NCC(=O)O,CCCCC(C)(CC=O)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCCCC(C)C(C=O)COC(=O)NC(CCC(=O)O)C(=O)O,2.547211552515,3.3237861472553902,3.4011439388049993,2.470072410358333
C(-N)(=O),C,CC(N)=O,CC(=O)NCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(=O)NCOC(=O)NCC(=O)O,N=C(N)NCCCC(NC(=O)OCCC(N)=O)C(=O)O,NC(=O)CCOC(=O)NC(CCC(=O)O)C(=O)O,2.24885489412,2.1136283426866664,2.391541655266667,2.2009499999999997
O=C-C-C-C-C-C,C,CCCC(C)CC=O,CCCC(C)CC(=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCC(C)(CC=O)COC(=O)NCC(=O)O,CCCC(CC=O)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCCC(C)(CC=O)COC(=O)NC(CCC(=O)O)C(=O)O,2.9728467205099998,2.520707825885,2.613522410358333,2.218020853175
O-C-O-C-C,C,CCCOCO,CCCOCOCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(COC(=O)NCC(=O)O)OCO,CCCOCOCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(COC(=O)NC(CCC(=O)O)C(=O)O)OCO,2.9853089953366663,2.923252030606818,3.0625759767361904,2.936029822458334
CC1CCC(Cl)CC1,C,CC1CCC(C)(Cl)CC1,CC1CCC(C)(Cl)C(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C1,CC1CCC(C)(Cl)CC1COC(=O)NCC(=O)O,CC1CCC(C)(Cl)CC1COC(=O)NC(CCCNC(=N)N)C(=O)O,CC1CCC(C)(Cl)CC1COC(=O)NC(CCC(=O)O)C(=O)O,3.7759442670500007,2.586063712566667,3.127601912911667,2.723626643041667
C-C-C-C-C-C,C,CCCCCCC,CCCCC(CC)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCCC(CC)COC(=O)NCC(=O)O,CCCCC(CC)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCCC(CCC)COC(=O)NC(CCC(=O)O)C(=O)O,3.4428011355466666,3.4416868939357146,3.618735986185,2.492568086797222
N=C-C=C,C,C=C(C)C=N,C=C(C)C=NCOC(=O)NC(C(=O)O)C1=CC=CC=C1,C=C(C)C(=N)COC(=O)NCC(=O)O,C=C(C)C(=N)COC(=O)NC(CCCNC(=N)N)C(=O)O,C=C(C)C(=N)COC(=O)NC(CCC(=O)O)C(=O)O,3.036464730345,2.431940115233333,2.7006161156250004,2.557783333333334
C(-N)(=N),C,CC(=N)N,CC(N)=NCOC(=O)NC(C(=O)O)C1=CC=CC=C1,N=C(N)CCOC(=O)NCC(=O)O,N=C(N)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC(N)=NCOC(=O)NC(CCC(=O)O)C(=O)O,2.607866666666666,2.1195450093533332,2.432891655266667,2.4855166666666664
C(-N)(=N),C,CC(=N)N,CC(=N)NCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(N)=NCOC(=O)NCC(=O)O,CC(=N)NCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC(N)=NCOC(=O)NC(CCC(=O)O)C(=O)O,2.21155489412,1.7658771275999996,2.5178249886,2.4855166666666664
C(-N)(=N),C,CC(=N)N,N=C(N)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(N)=NCOC(=O)NCC(=O)O,CC(N)=NCOC(=O)NC(CCCNC(=N)N)C(=O)O,N=C(N)CCOC(=O)NC(CCC(=O)O)C(=O)O,2.1777048941199997,1.7658771275999996,2.5178249886,2.550821560786667
