add_SMILES,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
N-N-C:C,C,CC(C)NN,CC(C)N(N)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(CCOC(=O)NCC(=O)O)NN,CC(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)NN,CC(C)(COC(=O)NC(CCC(=O)O)C(=O)O)NN,2.979828555851667,2.6436918483999996,2.5816916135933337,2.4198244603583334
C(F)(:C),C,CC(C)F,CC(F)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(F)CCOC(=O)NCC(=O)O,CC(F)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC(C)(F)COC(=O)NC(CCC(=O)O)C(=O)O,2.38150489412,2.6277872837666667,2.391541655266667,2.18855
N-C-C:C,C,CCC(C)N,CCC(C)NCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(N)CCOC(=O)NCC(=O)O,CCC(C)(N)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(N)CCCOC(=O)NC(CCC(=O)O)C(=O)O,3.23656889257,2.6654922695199996,2.8368057436916665,2.597602622266667
N-C-C:C,C,CCC(C)N,CC(N)C(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(N)CCCOC(=O)NCC(=O)O,CCC(C)(N)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(C)(N)COC(=O)NC(CCC(=O)O)C(=O)O,3.143138348336666,2.4848385904866666,2.8368057436916665,2.436616115625
N-C-C:C,C,CCC(C)N,CCC(N)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(C)(N)COC(=O)NCC(=O)O,CC(N)C(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(N)C(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.16998713825,2.6272077936916665,2.675586117191667,2.19862988272
N-C-C:C,C,CCC(C)N,CCC(N)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(C)NCOC(=O)NCC(=O)O,CC(N)C(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(N)C(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.16998713825,2.3413113213533334,2.675586117191667,2.19862988272
N-C-C:C,C,CCC(C)N,CCC(C)NCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(N)CCOC(=O)NCC(=O)O,CCC(C)(N)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(N)CCCOC(=O)NC(CCC(=O)O)C(=O)O,3.23656889257,2.6654922695199996,2.8368057436916665,2.597602622266667
N-C-C:C,C,CCC(C)N,CC(N)C(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(N)CCCOC(=O)NCC(=O)O,CCC(C)(N)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(C)(N)COC(=O)NC(CCC(=O)O)C(=O)O,3.143138348336666,2.4848385904866666,2.8368057436916665,2.436616115625
N-C-C:C,C,CCC(C)N,CCC(N)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(C)(N)COC(=O)NCC(=O)O,CC(N)C(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(N)C(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.16998713825,2.6272077936916665,2.675586117191667,2.19862988272
N-C-C:C,C,CCC(C)N,CCC(N)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(C)NCOC(=O)NCC(=O)O,CC(N)C(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(N)C(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.16998713825,2.3413113213533334,2.675586117191667,2.19862988272
