add_SMILES,starting_SMILES 1,starting_SMILES 0,starting_SMILES -1,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
C(H)(O)(O),C,[H]C(O)OC,NA,[H]C(O)OCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(O)(COC(=O)NCC(=O)O)OC,[H]C(OC)OCOC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(O)OCCOC(=O)NC(CCC(=O)O)C(=O)O,2.5373218002666666,2.0893901806416664,2.3615166666666667,2.6436333333333337
N:C:C-C,C,CCC(C)N,NA,CCC(N)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(N)C(C)COC(=O)NCC(=O)O,CC(N)C(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(N)CCCOC(=O)NC(CCC(=O)O)C(=O)O,3.16998713825,2.4040166666666662,2.675586117191667,2.597602622266667
N:C:C-C,C,CCC(C)N,NA,CCC(N)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(N)C(C)COC(=O)NCC(=O)O,CC(N)C(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(N)CCCOC(=O)NC(CCC(=O)O)C(=O)O,3.16998713825,2.4040166666666662,2.675586117191667,2.597602622266667
I,C,CI,NA,O=C(NC(C(=O)O)C1=CC=CC=C1)OCCI,O=C(O)CNC(=O)OCCI,N=C(N)NCCCC(NC(=O)OCCI)C(=O)O,O=C(O)CCC(NC(=O)OCCI)C(=O)O,2.368879823553333,1.3606323160333333,2.40097614452,2.1089166666666666
C-O-C:C-C,C,CCCCOC,NA,CCC(COC)COC(=O)NC(C(=O)O)C1=CC=CC=C1,COCCC(C)COC(=O)NCC(=O)O,CCC(COC)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(COC)COC(=O)NC(CCC(=O)O)C(=O)O,2.92554531786,2.8661650148916666,2.7038482776933335,2.7762553621
O-C:C:C-O,C,COCCCO,NA,O=C(NC(C(=O)O)C1=CC=CC=C1)OCCOCCCO,COC(CCO)COC(=O)NCC(=O)O,N=C(N)NCCCC(NC(=O)OCCOCCCO)C(=O)O,COCCC(O)COC(=O)NC(CCC(=O)O)C(=O)O,2.6554582733166665,2.707104962225,2.648435499677857,2.688432782291667
Cl-C:C:C-C,C,CCCC(C)Cl,NA,CCCC(C)(Cl)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(Cl)CCCCOC(=O)NCC(=O)O,CCCC(Cl)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(COC(=O)NC(CCC(=O)O)C(=O)O)C(C)Cl,3.2770964083555554,2.667757941233333,1.8493395256638891,2.3207357185
C(F)(:C),C,CCCF,NA,CCC(F)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(F)COC(=O)NCC(=O)O,CC(CF)COC(=O)NC(CCCNC(=N)N)C(=O)O,O=C(O)CCC(NC(=O)OCCCCF)C(=O)O,2.6705356354666665,2.7556077936916665,2.3484583219333333,2.630666666666667
Cc1ccc(C)cc1,C,CC1=CC=C(C)C(C)=C1,NA,CC1=CC=C(CCOC(=O)NC(C(=O)O)C2=CC=CC=C2)C=C1C,CC1=CC=C(CCOC(=O)NCC(=O)O)C=C1C,CC1=CC=C(C)C(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)=C1,CC1=CC=C(CCOC(=O)NC(CCC(=O)O)C(=O)O)C=C1C,2.7422176342166664,2.4880791333416665,3.0307882355949998,2.6640166666666665
Cc1ccc(Cl)cc1,C,CC1=CC=C(Cl)C=C1C,NA,CC1=CC(Cl)=CC(COC(=O)NC(C(=O)O)C2=CC=CC=C2)=C1C,CC1=CC=C(Cl)C(COC(=O)NCC(=O)O)=C1C,CC1=CC=C(Cl)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)=C1C,CC1=CC(Cl)=CC=C1CCOC(=O)NC(CCC(=O)O)C(=O)O,3.326901941725,2.3761166666666664,3.3615060326400004,2.750965903773485
C-C(C)(C)-C-C,C,CCC(C)(C)CC,NA,CCC(C)(CC)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(C)(C)C(C)COC(=O)NCC(=O)O,CCC(C)(C)CCCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(C)(C)C(C)COC(=O)NC(CCC(=O)O)C(=O)O,2.8235815624100002,3.026709572833333,2.9693418851083337,3.165879197908333
C-N-C-C-C,C,CCCNCC,NA,CCNCCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCNCCCOC(=O)NCC(=O)O,CCCN(CC)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCNCCCCOC(=O)NC(CCC(=O)O)C(=O)O,2.76880727303,2.3780424049533333,2.966391441526667,2.53895676475
C-N-C-C-C,C,CCCNCC,NA,CCNCCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCNCCCOC(=O)NCC(=O)O,CCCN(CC)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCNCCCCOC(=O)NC(CCC(=O)O)C(=O)O,2.76880727303,2.3780424049533333,2.966391441526667,2.53895676475
Cc1cc(N)ccc1,C,CC1=C(C)C(N)=CC=C1,NA,CC1=C(CCOC(=O)NC(C(=O)O)C2=CC=CC=C2)C=CC=C1N,CC1=C(C)C(N)=CC(COC(=O)NCC(=O)O)=C1,CC1=C(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)C=CC=C1N,CC1=C(CCOC(=O)NC(CCC(=O)O)C(=O)O)C(N)=CC=C1,2.865091854198485,2.4599260711783333,3.22199782622,2.9624893351901513
F,C,CF,NA,O=C(NC(C(=O)O)C1=CC=CC=C1)OCCF,O=C(O)CNC(=O)OCCF,N=C(N)NCCCC(NC(=O)OCCF)C(=O)O,O=C(O)CCC(NC(=O)OCCF)C(=O)O,2.913530501866666,1.695333974908333,3.0126676299166673,1.9500500000000003
N(:C)(:C),C,CCNC,NA,CNCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CNCCCOC(=O)NCC(=O)O,CNC(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCN(C)COC(=O)NC(CCC(=O)O)C(=O)O,2.4733689639466667,2.4430120390533334,3.1194256394345237,2.2604273737666665
O-C-C-N,C,CNCCO,NA,O=C(NC(C(=O)O)C1=CC=CC=C1)OCCNCCO,CN(CCO)COC(=O)NCC(=O)O,CN(CCO)COC(=O)NC(CCCNC(=N)N)C(=O)O,CNCC(O)COC(=O)NC(CCC(=O)O)C(=O)O,2.6848051336,2.290095016675,2.3139725693261903,2.7665026462366664
O=C-C-C=O,C,CC(C=O)C=O,NA,CC(C=O)(C=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,O=CC(C=O)CCOC(=O)NCC(=O)O,CC(C=O)C(=O)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(C=O)C(=O)COC(=O)NC(CCC(=O)O)C(=O)O,2.7888715607866663,2.4640921778866667,2.603532782291667,2.561233333333333
N-C:N:C,C,CNC(C)N,NA,CC(N)N(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(N)N(C)COC(=O)NCC(=O)O,CNC(N)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CNC(C)(N)COC(=O)NC(CCC(=O)O)C(=O)O,2.5824173322616666,2.2946833333333334,2.5412514440933336,2.405316115625
C(-C)(-H)(=C),C,[H]C(=C)CC,NA,[H]C(=C)CCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(=C)C(C)COC(=O)NCC(=O)O,[H]C(=C)C(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(=CCOC(=O)NC(CCC(=O)O)C(=O)O)CC,2.6771,2.488029296391667,3.0732416552666666,2.4754048941199995
C(H)(N),C,[H]C(C)N,NA,[H]C(C)(N)COC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(C)(N)COC(=O)NCC(=O)O,[H]C(C)NCOC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(C)NCOC(=O)NC(CCC(=O)O)C(=O)O,2.6040598362250003,2.4233751817333333,2.2728249886,2.40880489412
C:C-C:C,C,CCC(C)C,NA,CCC(C)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(C)C(C)COC(=O)NCC(=O)O,CCC(C)(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(C)(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.3716270940099995,2.9168118891850003,2.7172474217583336,2.8541151094833332
C:C-C:C,C,CCC(C)C,NA,CCC(C)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(C)C(C)COC(=O)NCC(=O)O,CCC(C)(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(C)(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.3716270940099995,2.9168118891850003,2.7172474217583336,2.8541151094833332
C:C-C:C,C,CCC(C)C,NA,CCC(C)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(C)C(C)COC(=O)NCC(=O)O,CCC(C)(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(C)(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.3716270940099995,2.9168118891850003,2.7172474217583336,2.8541151094833332
C:C-C:C,C,CCC(C)C,NA,CCC(C)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(C)C(C)COC(=O)NCC(=O)O,CCC(C)(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(C)(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.3716270940099995,2.9168118891850003,2.7172474217583336,2.8541151094833332
O=C-N-C-C,C,CCN(C)C=O,NA,CCN(C=O)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCN(C)C(=O)COC(=O)NCC(=O)O,CCN(C=O)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCN(C=O)CCOC(=O)NC(CCC(=O)O)C(=O)O,2.736130245753333,2.455159232475,2.8310321857401517,2.8705575590401518
O-C-C:C-C,C,CC(C)CCO,NA,CC(CCO)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(C)CCOCOC(=O)NCC(=O)O,CC(C)CCOCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC(CCO)CCOC(=O)NC(CCC(=O)O)C(=O)O,3.46315727303,2.9551163087583334,3.0709421635466674,2.715831225108334
C(C)(C)(C),C,CCC(C)C,NA,CCC(C)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(C)C(C)COC(=O)NCC(=O)O,CCC(C)(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(C)(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.3716270940099995,2.9168118891850003,2.7172474217583336,2.8541151094833332
C(C)(C)(C),C,CCC(C)C,NA,CCC(C)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(C)C(C)COC(=O)NCC(=O)O,CCC(C)(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(C)(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.3716270940099995,2.9168118891850003,2.7172474217583336,2.8541151094833332
C(C)(C)(C),C,CCC(C)C,NA,CCC(C)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(C)C(C)COC(=O)NCC(=O)O,CCC(C)(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(C)(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.3716270940099995,2.9168118891850003,2.7172474217583336,2.8541151094833332
C(C)(C)(C),C,CCC(C)C,NA,CCC(C)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(C)C(C)COC(=O)NCC(=O)O,CCC(C)(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(C)(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.3716270940099995,2.9168118891850003,2.7172474217583336,2.8541151094833332
C(-C)(=C),C,C=CCC,NA,C=C(CC)COC(=O)NC(C(=O)O)C1=CC=CC=C1,C=C(CC)COC(=O)NCC(=O)O,C=CCCCOC(=O)NC(CCCNC(=N)N)C(=O)O,C=C(CC)COC(=O)NC(CCC(=O)O)C(=O)O,3.0648333333333335,2.6070292963916666,2.9670567647499997,2.2921500000000004
O=C-C=C,C,C=CC(C)=O,NA,C=C(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)=O,C=C(COC(=O)NCC(=O)O)C(C)=O,C=CC(=O)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,C=CC(=O)CCOC(=O)NC(CCC(=O)O)C(=O)O,2.7177982502533338,2.215890115233333,2.585808321933334,2.5602149169199997
O=C-C-C-O,C,CC(C=O)CO,NA,CC(C=O)COCOC(=O)NC(C(=O)O)C1=CC=CC=C1,O=CC(CO)CCOC(=O)NCC(=O)O,CC(C=O)(CO)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(C=O)COCOC(=O)NC(CCC(=O)O)C(=O)O,2.56875489412,2.6036215607866664,1.7805496971055557,2.7001563856116664
C(C)(I),C,CCCI,NA,O=C(NC(C(=O)O)C1=CC=CC=C1)OCCCCI,O=C(O)CNC(=O)OCCCCI,CC(CI)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(CI)COC(=O)NC(CCC(=O)O)C(=O)O,2.35147614452,2.241842811186667,2.6739987048600002,2.042221560786667
O=C-C-O,C,COCC=O,NA,COC(C=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,O=CCOCCOC(=O)NCC(=O)O,COCC(=O)COC(=O)NC(CCCNC(=N)N)C(=O)O,O=CCOCCOC(=O)NC(CCC(=O)O)C(=O)O,2.5618551335999995,2.3167006415749998,2.699424128181818,3.052148303158334
C1CCCCC1,C,CC1CCCCC1,NA,CC1(COC(=O)NC(C(=O)O)C2=CC=CC=C2)CCCCC1,O=C(O)CNC(=O)OCCC1CCCCC1,CC1CCC(COC(=O)NC(CCCNC(=N)N)C(=O)O)CC1,CC1CCCCC1COC(=O)NC(CCC(=O)O)C(=O)O,3.6777996997466667,2.5539184414783334,3.211943807025,2.4971291979083334
O=C-C-C-C-O,C,CC(=O)CCCO,NA,CC(=O)CCCOCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(=O)CC(CO)COC(=O)NCC(=O)O,CC(=O)CCC(O)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(=O)CC(CO)COC(=O)NC(CCC(=O)O)C(=O)O,2.985316600975,2.7754647303449995,2.3895417638,2.2397632160533334
CC1CC(C)CCC1,C,CCC1CCCC(C)C1,NA,CCC1CCCC(C)(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C1,CCC1(COC(=O)NCC(=O)O)CCCC(C)C1,CCC1CCC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)C1,CCC1CCCC(C)C1COC(=O)NC(CCC(=O)O)C(=O)O,3.0954406185516667,2.920514367612381,2.830547403325,2.742412372425
C(C)(:C)(:C),C,CCC(C)C,NA,CCC(C)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(C)C(C)COC(=O)NCC(=O)O,CCC(C)(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(C)(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.3716270940099995,2.9168118891850003,2.7172474217583336,2.8541151094833332
C(C)(:C)(:C),C,CCC(C)C,NA,CCC(C)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(C)C(C)COC(=O)NCC(=O)O,CCC(C)(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(C)(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.3716270940099995,2.9168118891850003,2.7172474217583336,2.8541151094833332
C(C)(:C)(:C),C,CCC(C)C,NA,CCC(C)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(C)C(C)COC(=O)NCC(=O)O,CCC(C)(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(C)(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.3716270940099995,2.9168118891850003,2.7172474217583336,2.8541151094833332
C(C)(:C)(:C),C,CCC(C)C,NA,CCC(C)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(C)C(C)COC(=O)NCC(=O)O,CCC(C)(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(C)(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.3716270940099995,2.9168118891850003,2.7172474217583336,2.8541151094833332
C=N-N-C,C,C=NN(C)C,NA,CN(C)N=CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,C=NN(C)CCOC(=O)NCC(=O)O,CN(C)N=CCOC(=O)NC(CCCNC(=N)N)C(=O)O,C=NN(C)CCOC(=O)NC(CCC(=O)O)C(=O)O,2.8658983031583336,2.5181058987283333,2.6376514914916664,2.9094166835333333
C(C)(C)(N),C,CCC(C)N,NA,CCC(N)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(N)C(C)COC(=O)NCC(=O)O,CC(N)C(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(N)CCCOC(=O)NC(CCC(=O)O)C(=O)O,3.16998713825,2.4040166666666662,2.675586117191667,2.597602622266667
C(C)(C)(N),C,CCC(C)N,NA,CCC(N)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(N)C(C)COC(=O)NCC(=O)O,CC(N)C(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(N)CCCOC(=O)NC(CCC(=O)O)C(=O)O,3.16998713825,2.4040166666666662,2.675586117191667,2.597602622266667
N(C)(C)(C),C,CCN(C)C,NA,CC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)N(C)C,CCN(C)CCOC(=O)NCC(=O)O,CCN(C)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCN(C)CCOC(=O)NC(CCC(=O)O)C(=O)O,3.0164255632116665,2.510102448378333,3.23565655101,2.9346265022833333
N-C-N-C-C,C,CCNCNC,NA,CCN(CNC)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCN(CNC)COC(=O)NCC(=O)O,CCN(CNC)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCNCN(C)COC(=O)NC(CCC(=O)O)C(=O)O,2.818473409586667,2.51134226952,2.807991441526667,2.3612798827200003
C:C-C=C-C,C,CCC=CCC,NA,CCC=CC(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC=CCCCOC(=O)NCC(=O)O,CCC=CCCCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCC=C(CC)COC(=O)NC(CCC(=O)O)C(=O)O,3.1884159146200006,2.2082773144533334,2.887034119386667,3.01142728322
OC1CC(N)CCC1,C,CC1(N)CCCC(O)C1,NA,CC1(N)CCCC(O)C1COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC1(NCOC(=O)NCC(=O)O)CCCC(O)C1,CC1(N)CCCC(O)C1COC(=O)NC(CCCNC(=N)N)C(=O)O,CC1(N)CCCC(O)C1COC(=O)NC(CCC(=O)O)C(=O)O,3.274455125066667,3.0525069842116666,2.9689919816916666,3.137725315025
C:C-N-C:C,C,CCCNCC,NA,CCNCCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCNCCCOC(=O)NCC(=O)O,CCCN(CC)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCNCCCCOC(=O)NC(CCC(=O)O)C(=O)O,2.76880727303,2.3780424049533333,2.966391441526667,2.53895676475
C:C-N-C:C,C,CCCNCC,NA,CCNCCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCNCCCOC(=O)NCC(=O)O,CCCN(CC)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCNCCCCOC(=O)NC(CCC(=O)O)C(=O)O,2.76880727303,2.3780424049533333,2.966391441526667,2.53895676475
C(C)(Cl)(H),C,[H]C(Cl)CC,NA,[H]C(Cl)(CC)COC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(Cl)C(C)COC(=O)NCC(=O)O,[H]C(Cl)C(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(Cl)CCCOC(=O)NC(CCC(=O)O)C(=O)O,2.8402720572999995,2.6644800285800003,2.400677507926667,2.5281215607866665
O-C-C-C-O,C,CC(CO)CO,NA,CC(CO)COCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(CO)(CO)COC(=O)NCC(=O)O,CC(CO)COCOC(=O)NC(CCCNC(=N)N)C(=O)O,O=C(O)CCC(NC(=O)OCCC(CO)CO)C(=O)O,2.9621173172699997,2.457776502891667,2.4761441283016667,2.7029053621
O=C-C-C:C,CC1(O)CCCC(N)C1,CC(CC=O)OC1(C)CCCC(N)C1,NA,CC(CC=O)OC1(CCOC(=O)NC(C(=O)O)C2=CC=CC=C2)CCCC(N)C1,CC(OC1(C)CCCC(N)C1)C(C=O)COC(=O)NCC(=O)O,CC(CC=O)OC1(C)CC(N)CCC1COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(OC1(C)CCCC(N)C1)C(C=O)COC(=O)NC(CCC(=O)O)C(=O)O,3.6552245855450005,3.398287464620714,2.980211597285714,3.001273724275
N-O,CC1(O)CCCC(N)C1,CC1(O)CCC(ON)C(N)C1,NA,CC1(O)CC(N)C(ON)CC1COC(=O)NC(C(=O)O)C1=CC=CC=C1,NOC1CCC(O)(CCOC(=O)NCC(=O)O)CC1N,CC1(O)CCC(ON)C(NCOC(=O)NC(CCCNC(=N)N)C(=O)O)C1,CC1(O)CC(N)C(ON)C(COC(=O)NC(CCC(=O)O)C(=O)O)C1,3.3118592940583342,2.37386477155,2.2947532719250003,2.9718349936616666
c1ccccc1,CC1(O)CCCC(N)C1,CC1(O)CCCC(NC2=CC=CC=C2)C1,NA,O=C(NC(C(=O)O)C1=CC=CC=C1)OCCC1(O)CCCC(NC2=CC=CC=C2)C1,CC1(O)CC(NC2=CC=CC=C2)CCC1COC(=O)NCC(=O)O,CC1(O)CCCC(NC2=C(COC(=O)NC(CCCNC(=N)N)C(=O)O)C=CC=C2)C1,CC1(O)CCCC(NC2=CC=C(COC(=O)NC(CCC(=O)O)C(=O)O)C=C2)C1,3.766872883046667,3.294927547625,3.0518941000950006,2.5640467205100004
O=C-C-C-C-N,CC1(O)CCCC(N)C1,CC1(O)CC(N)CCC1C(CN)CC=O,NA,CC1(O)CC(N)CCC1(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(CN)CC=O,CC1(O)CC(N)CCC1C(CC=O)C(N)COC(=O)NCC(=O)O,N=C(N)NCCCC(NC(=O)OCCC1(O)CC(N)CCC1C(CN)CC=O)C(=O)O,CC1(O)CC(N)CCC1C(CN)CC(=O)COC(=O)NC(CCC(=O)O)C(=O)O,2.893663680035,2.5444293335445236,2.9467749250683335,2.5802083743584854
