add_SMILES,starting_SMILES 2,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
O-H,C,[H]OC,[H]O(C)C(O)OCC,[H]O(C)C(O)OC(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]O(C)C(O)(COC(=O)NCC(=O)O)OCC,[H]O(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)C(O)OCC,[H]O(CCOC(=O)NC(CCC(=O)O)C(=O)O)C(O)OCC,NA,NA,NA,NA
O-H,C,[H]OC,[H]OCC(C)CN,[H]OCC(CN)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]OCC(C)C(N)COC(=O)NCC(=O)O,[H]OCC(C)C(N)COC(=O)NC(CCCNC(=N)N)C(=O)O,[H]OCC(C)C(N)COC(=O)NC(CCC(=O)O)C(=O)O,3.0201332619166665,2.481924460358333,2.636665746258333,2.5730386954333335
C-N-C-C:C,C,CCCNCC,CCCNC(C)C1=CCCC1,CCCNC(C)C1=CCCC1COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCN(COC(=O)NCC(=O)O)C(C)C1=CCCC1,CCCNC(C)C1=CC(COC(=O)NC(CCCNC(=N)N)C(=O)O)CC1,CCCNC(C)C1=C(COC(=O)NC(CCC(=O)O)C(=O)O)CCC1,3.469508066986667,3.5979080515457142,3.668618310105714,3.431416149825
C-N-C-C:C,C,CCCNCC,CCCNCCCCCNC,CCCNCCCC(CNC)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(COC(=O)NCC(=O)O)NCCCCCNC,CNCCCCCNCCCCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCCN(CCCCCNC)COC(=O)NC(CCC(=O)O)C(=O)O,3.6176708542523803,2.727472284310714,2.2649237816933336,3.5066315051716663
N(H)(N),CCCN(C)C,[H]NNCN(C)CCC,[H]NNCN(C)CC(C)OC([H])O,[H]NNC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)N(C)CC(C)OC([H])O,[H]NNCN(CCOC(=O)NCC(=O)O)CC(C)OC([H])O,[H]NNC(COC(=O)NC(CCCNC(=N)N)C(=O)O)N(C)CC(C)OC([H])O,[H]C(O)OC(C)CN(C)CNN([H])COC(=O)NC(CCC(=O)O)C(=O)O,3.309025324585,2.920827095508333,2.5259099390333337,2.511860794968334
N(H)(N),CCCN(C)C,[H]NNCN(C)CCC,[H]NNCN(CCC)CNCNN,[H]NNC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)N(CCC)CNCNN,[H]N(COC(=O)NCC(=O)O)NCN(CCC)CNCNN,[H]NNCN(CCC)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)NCNN,[H]NNCN(CNCNN)C(CC)COC(=O)NC(CCC(=O)O)C(=O)O,3.4117331011600003,2.726672284310714,3.2291333862849996,2.9901252108883334
OC1CC(O)CCC1,CCCN(C)C,CCCN(C)COC1CCCC(O)C1,CCCN(COC1CCCC(O)C1)CC(N)CN,CCCN(COC1CCCC(O)C1COC(=O)NC(C(=O)O)C1=CC=CC=C1)CC(N)CN,CCCN(COC1CCCC(O)C1COC(=O)NCC(=O)O)CC(N)CN,CCCN(COC1CCC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(O)C1)CC(N)CN,NCC(N)CN(CCCCOC(=O)NC(CCC(=O)O)C(=O)O)COC1CCCC(O)C1,3.583786802466667,3.027290504204047,3.044692625333333,3.1182741933200004
OC1CC(O)CCC1,CCCN(C)C,CCCN(C)COC1CCCC(O)C1,CCCN(C)COC1(C(C)CNC)CCCC(O)C1,CCCN(C)COC1(C(C)CNC)CCCC(OCOC(=O)NC(C(=O)O)C2=CC=CC=C2)C1,CCCN(C)COC1(C(C)CNC)CCCC(O)C1COC(=O)NCC(=O)O,CCCN(C)COC1(C(C)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)NC)CCCC(O)C1,CCCN(C)COC1(C(C)C(COC(=O)NC(CCC(=O)O)C(=O)O)NC)CCCC(O)C1,3.8368834010736115,4.199969534669047,3.4450053464799995,3.158654550625
N-C:C:C-N,CCC(N(C)C)C1(O)CCCC(O)C1,CCC(N(C)C)C1(O)CCCC(ONCCCN)C1,COCC=CC(C)C(N(C)C)C1(O)CCCC(ONCCCN)C1,COCC=CC(C)C(N(C)C)C1(O)CCCC(ON(CCCN)COC(=O)NC(C(=O)O)C2=CC=CC=C2)C1,COCC=CC(C)C(N(C)C)C1(O)CCCC(ONC(CCN)COC(=O)NCC(=O)O)C1,COCC=CC(C)C(N(C)C)C1(O)CCCC(ONCCCN)C1COC(=O)NC(CCCNC(=N)N)C(=O)O,COCC=CC(C)C(N(C)C)C1(O)CCCC(ON(CCCN)COC(=O)NC(CCC(=O)O)C(=O)O)C1,4.085509721086668,3.8243286702098813,4.013801025824167,3.996508751153334
N-C:C:C-N,CCC(N(C)C)C1(O)CCCC(O)C1,CCC(N(C)C)C1(O)CCCC(ONCCCN)C1,CN(C)C(CCOCCCO)C1(O)CCCC(ONCCCN)C1,CN(C)C(CCOCCCO)C1(OCOC(=O)NC(C(=O)O)C2=CC=CC=C2)CCCC(ONCCCN)C1,CN(C)C(CCOCCCO)(COC(=O)NCC(=O)O)C1(O)CCCC(ONCCCN)C1,CN(C)C(CCOCCCO)(COC(=O)NC(CCCNC(=N)N)C(=O)O)C1(O)CCCC(ONCCCN)C1,CN(C)C(CCOCCCOCOC(=O)NC(CCC(=O)O)C(=O)O)C1(O)CCCC(ONCCCN)C1,3.738247570635516,3.579853466755769,3.0707147693619046,3.8108108360752384
I,CCC(N(C)C)C1(O)CCCC(O)C1,CCC(N(C)C)C1(O)CCC(I)C(O)C1,CN(C)C(CCCCI)C1(O)CCC(I)C(O)C1,CN(C)C(CCCCI)C1(O)CCC(I)C(OCOC(=O)NC(C(=O)O)C2=CC=CC=C2)C1,CN(CCOC(=O)NCC(=O)O)C(CCCCI)C1(O)CCC(I)C(O)C1,CN(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)C(CCCCI)C1(O)CCC(I)C(O)C1,CN(C)C(CCCCI)C1(O)CCC(I)(COC(=O)NC(CCC(=O)O)C(=O)O)C(O)C1,3.7109578818844056,2.620207647396905,2.620207647396905,2.852602890188788
I,CCC(N(C)C)C1(O)CCCC(O)C1,CCC(N(C)C)C1(O)CCC(I)C(O)C1,CCC(N(C)C)C1(O)CCC(I)C(O)C1NCNN,CCC(N(C)C)C1(O)CCC(I)C(O)C1(COC(=O)NC(C(=O)O)C1=CC=CC=C1)NCNN,CCC(N(C)CCOC(=O)NCC(=O)O)C1(O)CCC(I)C(O)C1NCNN,CCC(N(C)C)C1(O)CCC(I)C(O)C1NCN(N)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(COC(=O)NC(CCC(=O)O)C(=O)O)C(N(C)C)C1(O)CCC(I)C(O)C1NCNN,3.2418232706600003,3.54472376326,2.969549462863333,2.9648993378633337
Oc1ccc(Cl)cc1,CCC(N(C)C)C1(O)CCCC(OC(N)CCN)C1,CCC(N(C)C)C1(O)CCC(C2=CC(Cl)=CC=C2O)C(OC(N)CCN)C1,CCC(N(C)CNCCN)C1(O)CCC(C2=CC(Cl)=CC=C2O)C(OC(N)CCN)C1,CCC(N(C)CNCCN)C1(O)CCC(COC(=O)NC(C(=O)O)C2=CC=CC=C2)(C2=CC(Cl)=CC=C2O)C(OC(N)CCN)C1,CCC(N(C)CNCCN)C1(O)CCC(C2=CC(Cl)=CC=C2O)C(OC(N)CCN)C1COC(=O)NCC(=O)O,CCC(N(C)CNCCN)C1(O)CCC(C2=CC(Cl)=CC=C2OCOC(=O)NC(CCCNC(=N)N)C(=O)O)C(OC(N)CCN)C1,CCC(N(C)CNCCN)C1(O)CCC(C2=CC(Cl)=CC=C2O)C(COC(=O)NC(CCC(=O)O)C(=O)O)(OC(N)CCN)C1,3.260255125901299,3.3655525369033326,3.3150952606899997,3.1642211948833334
Oc1ccc(Cl)cc1,CCC(N(C)C)C1(O)CCCC(OC(N)CCN)C1,CCC(N(C)C)C1(O)CCC(C2=CC(Cl)=CC=C2O)C(OC(N)CCN)C1,CCC(N(C)C)C1(O)CCC(C2=CC(Cl)=CC=C2O)(C(C)N)C(OC(N)CCN)C1,CCC(N(C)C)C1(O)CCC(C2=CC(Cl)=CC(COC(=O)NC(C(=O)O)C3=CC=CC=C3)=C2O)(C(C)N)C(OC(N)CCN)C1,CCC(N(C)C)C1(OCOC(=O)NCC(=O)O)CCC(C2=CC(Cl)=CC=C2O)(C(C)N)C(OC(N)CCN)C1,CCC(N(C)C)C1(O)CC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C2=CC(Cl)=CC=C2O)(C(C)N)C(OC(N)CCN)C1,CCC(COC(=O)NC(CCC(=O)O)C(=O)O)(N(C)C)C1(O)CCC(C2=CC(Cl)=CC=C2O)(C(C)N)C(OC(N)CCN)C1,3.1305186248179657,4.031721968216667,3.216221194883334,2.6505782079833335
C(-C)(-C)(=N),CCC(N(C)C)C1(O)CCCC(OC(N)CCN)C1,CCC(N(C)C)C1(O)CCCC(OC(N)CCN)C1CC(C)=N,CCCC(C)OC1(C(CC)N(C)C)CCCC(OC(N)CCN)C1CC(C)=N,CCCC(C)OC1(C(CC)N(C)C)CCCC(OC(N)CCN)C1(COC(=O)NC(C(=O)O)C1=CC=CC=C1)CC(C)=N,CCCC(C)OC1(C(CCCOC(=O)NCC(=O)O)N(C)C)CCCC(OC(N)CCN)C1CC(C)=N,CCCC(C)OC1(C(CC)N(C)C)CCCC(OC(N)CC(N)COC(=O)NC(CCCNC(=N)N)C(=O)O)C1CC(C)=N,CCCC(C)OC1(C(CC)N(C)CCOC(=O)NC(CCC(=O)O)C(=O)O)CCCC(OC(N)CCN)C1CC(C)=N,3.9702254726794046,4.566263941482499,3.832334600438571,3.3262978634519045
C(-C)(-C)(=N),CCC(N(C)C)C1(O)CCCC(OC(N)CCN)C1,CCC(N(C)C)C1(O)CCCC(OC(N)CCN)C1CC(C)=N,CCC(N(C)C)C1(O)CCC(C(C)(C)C)C(OC(N)CCN)C1CC(C)=N,CCC(N(C)C)C1(O)CCC(C(C)(C)C)C(COC(=O)NC(C(=O)O)C2=CC=CC=C2)(OC(N)CCN)C1CC(C)=N,CC(=N)CC1C(OC(N)CCN)C(C(C)(C)C)CCC1(O)C(C(C)COC(=O)NCC(=O)O)N(C)C,CCC(N(C)C)C1(O)CCC(C(C)(C)CCOC(=O)NC(CCCNC(=N)N)C(=O)O)C(OC(N)CCN)C1CC(C)=N,CCC(N(C)C)C1(O)CCC(C(C)(C)CCOC(=O)NC(CCC(=O)O)C(=O)O)C(OC(N)CCN)C1CC(C)=N,3.4026225006978463,3.3557780511785706,3.7279616215699996,2.8578410299933332
O=C-C-C-C,CC(=N)CCCC(N(C)C)C1(O)CCCC(OC(N)CCN)C1,CCCC(=O)C1C(OC(N)CCN)CCCC1(O)C(CCCC(C)=N)N(C)C,CCCC(=O)C1C(OC(N)CC(N)CC2CCC(C)C2)CCCC1(O)C(CCCC(C)=N)N(C)C,CC(=N)CCCC(N(C)C)C1(O)CCCC(OC(N)CC(N)CC2CCC(C)C2)C1C(=O)CCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCC(=O)C1C(COC(=O)NCC(=O)O)(OC(N)CC(N)CC2CCC(C)C2)CCCC1(O)C(CCCC(C)=N)N(C)C,CCCC(=O)C1(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(OC(N)CC(N)CC2CCC(C)C2)CCCC1(O)C(CCCC(C)=N)N(C)C,CC(=N)CCCC(N(C)C)C1(O)CCCC(OC(N)CC(N)CC2CCC(C)C2)C1C(=O)CC(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.3609498772412985,3.529253652306071,3.3342379725019042,3.3993556524685715
O=C-C-C-C,CC(=N)CCCC(N(C)C)C1(O)CCCC(OC(N)CCN)C1,CCCC(=O)C1C(OC(N)CCN)CCCC1(O)C(CCCC(C)=N)N(C)C,C=NC(CCC(N(C)C)C1(O)CCCC(OC(N)CCN)C1C(=O)CCC)C(C)=N,C=NC(C(C)=N)C(COC(=O)NC(C(=O)O)C1=CC=CC=C1)CC(N(C)C)C1(O)CCCC(OC(N)CCN)C1C(=O)CCC,C=NC(C(C)=N)C(COC(=O)NCC(=O)O)CC(N(C)C)C1(O)CCCC(OC(N)CCN)C1C(=O)CCC,C=NC(CCC(N(C)C)C1(O)CCCC(OC(N)CCN)C1C(=O)CCC)C(C)=NCOC(=O)NC(CCCNC(=N)N)C(=O)O,C=NC(C(C)=N)C(COC(=O)NC(CCC(=O)O)C(=O)O)CC(N(C)C)C1(O)CCCC(OC(N)CCN)C1C(=O)CCC,3.814052922332727,3.6489449145400004,3.4227912401399996,3.2329471251533333
CC1C(C)CCCC1,CC(=N)CCCC(N(C)C)C1(O)CCCC(OC(N)CCN)C1,CC(=N)CCCC(N(C)C)C1(O)CCCC(OC(N)C(CN)C2CCC(C)C(C)C2)C1,CC1CCC(C(CN)C(N)OC2CCCC(O)(C(CCCC(=N)CC3=C(Cl)C=C(N)C=C3)N(C)C)C2)CC1C,CC1CCC(C(CN)C(N)OC2CCCC(O)(C(CCCC(=N)CC3=C(Cl)C=C(N)C(COC(=O)NC(C(=O)O)C4=CC=CC=C4)=C3)N(C)C)C2)CC1C,CC1CCC(C(CN)C(N)OC2CCCC(O)(C(CCCC(=N)CC3=C(Cl)C=C(N)C=C3)N(C)C)C2)CC1CCOC(=O)NCC(=O)O,CC1CCC(C(CNCOC(=O)NC(CCCNC(=N)N)C(=O)O)C(N)OC2CCCC(O)(C(CCCC(=N)CC3=C(Cl)C=C(N)C=C3)N(C)C)C2)CC1C,CC1CCC(C(CN)C(N)OC2CCCC(OCOC(=O)NC(CCC(=O)O)C(=O)O)(C(CCCC(=N)CC3=C(Cl)C=C(N)C=C3)N(C)C)C2)CC1C,4.18175303370934,4.089846272974026,3.8615582388485707,4.0511905881012975
CC1C(C)CCCC1,CC(=N)CCCC(N(C)C)C1(O)CCCC(OC(N)CCN)C1,CC(=N)CCCC(N(C)C)C1(O)CCCC(OC(N)C(CN)C2CCC(C)C(C)C2)C1,CC(=N)CCCC(N(C)C)C1(O)CCCC(OC(N)(CNCN)C(CN)C2CCC(C)C(C)C2)C1,CC(=N)CCCC(N(C)C)C1(O)CCCC(OC(N)(CNCN)C(CN)C2CCC(C)C(C)(COC(=O)NC(C(=O)O)C3=CC=CC=C3)C2)C1,CC(=N)CCCC(N(C)C)C1(O)CCCC(OC(N)(CNCN)C(C(N)COC(=O)NCC(=O)O)C2CCC(C)C(C)C2)C1,CC(=N)CC(COC(=O)NC(CCCNC(=N)N)C(=O)O)CC(N(C)C)C1(O)CCCC(OC(N)(CNCN)C(CN)C2CCC(C)C(C)C2)C1,CC(=N)CC(COC(=O)NC(CCC(=O)O)C(=O)O)CC(N(C)C)C1(O)CCCC(OC(N)(CNCN)C(CN)C2CCC(C)C(C)C2)C1,4.099378985001298,3.958345194382738,3.919816700648571,3.871628303748571
