add_SMILES,starting_SMILES 2,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
N(-O)(=O),C,CON=O,O=CCOCCON=O,O=NOCCOCC(=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,O=CC(COC(=O)NCC(=O)O)OCCON=O,N=C(N)NCCCC(NC(=O)OCC(COCC=O)ON=O)C(=O)O,O=CCOCC(COC(=O)NC(CCC(=O)O)C(=O)O)ON=O,2.6536,1.8691401806416663,2.5541553621000004,2.629771560786667
N(-O)(=O),C,CON=O,CCNCCCON=O,CC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)NCCCON=O,O=NOCCCNCCCOC(=O)NCC(=O)O,CC(COC(=O)NC(CCCNC(=N)N)C(=O)O)NCCCON=O,CCNC(CCON=O)COC(=O)NC(CCC(=O)O)C(=O)O,2.89434978626,2.457473076923077,2.167556520023889,2.708445165533333
O-C-C=C-C,C,CC=CC(C)O,CC=CC(C)OOCOC,CC=CC(C)(COC(=O)NC(C(=O)O)C1=CC=CC=C1)OOCOC,COCOOC(C)C=CCCOC(=O)NCC(=O)O,CC=C(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)OOCOC,COCOOC(C)C=C(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.3342815624099997,2.8339572298,3.122864895743333,3.1040317761499994
O-C-C=C-C,C,CC=CC(C)O,CC(O)C=CCC1(C)CCCCC1C,CC(O)C=C(COC(=O)NC(C(=O)O)C1=CC=CC=C1)CC1(C)CCCCC1C,CC(O)C(=CCC1(C)CCCCC1C)COC(=O)NCC(=O)O,CC(O)C=CC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C1(C)CCCCC1C,CC(O)C=CCC1(C)CCCCC1(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.4550687341559523,3.1431472160023803,3.253076162186666,2.8959736724066665
N(C)(O),CC(C)=CCO,CNOC(CO)=C(C)C,CNOC(CO)=C(C)CCC(C)(C)C,CC(CCC(C)(C)C)=C(CO)ONCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CNOC(CO)=C(CCOC(=O)NCC(=O)O)CCC(C)(C)C,CC(CCC(C)(C)C)=C(CO)ON(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CNOC(CO)=C(C)C(COC(=O)NC(CCC(=O)O)C(=O)O)CC(C)(C)C,3.03245828779,2.9020142678823806,3.41211176932,3.463982991256666
N(C)(O),CC(C)=CCO,CNOC(CO)=C(C)C,CC(C)=C(CO)ON(C)C1CCC(Cl)CC1Cl,CC(C)=C(CO)ON(CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C1CCC(Cl)CC1Cl,CC(CCOC(=O)NCC(=O)O)=C(CO)ON(C)C1CCC(Cl)CC1Cl,CC(C)=C(CO)ON(C)C1CCC(Cl)CC1(Cl)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(C)=C(CO)ON(C)C1CC(COC(=O)NC(CCC(=O)O)C(=O)O)C(Cl)CC1Cl,3.98727118199934,3.3014242436966668,3.180359507103333,2.5149256996033333
O=N-C:C,CC(C)=CCO,CC(C)=CCOCCN=O,CC(C)=C(COCCN=O)C(O)CO,CC(C)=C(COCCN=O)C(O)(CO)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(C)=C(C(O)CO)C(COC(=O)NCC(=O)O)OCCN=O,CC(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)=C(COCCN=O)C(O)CO,CC(C)=C(COCCN=O)C(O)(CO)COC(=O)NC(CCC(=O)O)C(=O)O,3.2855105291516664,3.51478405322,2.4386521453416665,2.8454649506666665
O=N-C:C,CC(C)=CCO,CC(C)=CCOCCN=O,CCOC(C)CC(C)=CCOCCN=O,CCOC(C)CC(C)=C(COCCN=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCOC(C)CC(C)=CC(COC(=O)NCC(=O)O)OCCN=O,CCOC(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)CC(C)=CCOCCN=O,CCOC(C)CC(C)=CCOCC(COC(=O)NC(CCC(=O)O)C(=O)O)N=O,3.304850523291667,3.779897147431111,3.3876715924799994,3.564540692791666
C(-C)(-N)(=N),CC(C)=CC(O)CCN=O,CC(C)=CC(CCN=O)ON=C(C)N,CC(C)=CC(CCN=O)ON=C(C)NC(N)N,CC(=NOC(CCN=O)C(COC(=O)NC(C(=O)O)C1=CC=CC=C1)=C(C)C)NC(N)N,CC(C)=CC(CCN=O)ON=C(C)NC(N)NCOC(=O)NCC(=O)O,CC(C)=CC(CCN=O)(COC(=O)NC(CCCNC(=N)N)C(=O)O)ON=C(C)NC(N)N,CC(C)=CC(CCN=O)ON=C(C)NC(N)NCOC(=O)NC(CCC(=O)O)C(=O)O,3.828652866430769,2.946445278552857,3.266825475183333,2.266333467883334
C(-C)(-N)(=N),CC(C)=CC(O)CCN=O,CC(C)=CC(CCN=O)ON=C(C)N,CC(C)=CC(CCN=O)ON=C(N)CC(C)(C)C,CC(C)=CC(CCN=O)ON=C(N)CC(C)(C)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(=CC(CCN=O)ON=C(N)CC(C)(C)C)CCOC(=O)NCC(=O)O,CC(C)=CC(ON=C(N)CC(C)(C)C)C(CN=O)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(C)=CC(CCN=O)ON=C(N)CC(C)(C)CCOC(=O)NC(CCC(=O)O)C(=O)O,3.551291386047273,3.21024707661,2.7488108281377275,3.4439431670399996
