add_SMILES,starting_SMILES 2,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
Cl-C-C-C,C,CC(C)CCl,CCC(C)(C)CCl,CCC(C)(C)C(Cl)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(C)(CCl)CCCOC(=O)NCC(=O)O,CCC(C)(C)C(Cl)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(C)(CCl)CCOC(=O)NC(CCC(=O)O)C(=O)O,3.21853995576,2.4643092458783338,3.2899640699916666,2.920403998372222
Cl-C-C-C,C,CC(C)CCl,CC(CCl)CC(C)CCN,CC(CCN)CC(C)C(Cl)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(CCl)CC(C)CCNCOC(=O)NCC(=O)O,CC(CCl)CC(C)C(CN)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(CCN)CC(C)C(Cl)COC(=O)NC(CCC(=O)O)C(=O)O,3.664057726425,2.571326472228571,2.904102126908333,2.9751589630749997
N-C-O-C-C,C,CCCOCN,COCC(C)C(C)COCN,CC(COCN)C(C)COCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(COCN)C(C)COCCOC(=O)NCC(=O)O,COCC(C)C(C)(COCN)COC(=O)NC(CCCNC(=N)N)C(=O)O,COCC(C)C(C)(COCN)COC(=O)NC(CCC(=O)O)C(=O)O,3.4197190841199996,3.1520522691230157,3.736826155685,3.3418195352450004
N-C-O-C-C,C,CCCOCN,CCCOC(N)C(C=O)CCl,CCCOC(N)C(CCl)C(=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCOC(N)(COC(=O)NCC(=O)O)C(C=O)CCl,CCCOC(N)C(CCl)C(=O)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCCOC(NCOC(=O)NC(CCC(=O)O)C(=O)O)C(C=O)CCl,3.49849386742,3.0716205364380946,3.0515167908433325,2.911114190943333
C-C-N-C-C,CCOCNC,CCOCNCN(CC)CC,[H]CC(C)N(CC)CNCOCC,[H]CC(C)N(CNCOCC)C(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]CC(C)N(CC)CN(COCC)COC(=O)NCC(=O)O,[H]CC(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)N(CC)CNCOCC,[H]C(COC(=O)NC(CCC(=O)O)C(=O)O)C(C)N(CC)CNCOCC,4.018430778090769,3.707016444625714,3.5808356381057145,3.59401185352
C-C-N-C-C,CCOCNC,CCOCNCN(CC)CC,CCOCNCN(CC)C(C)C(O)OC,CCN(CNCOCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)C(O)OC,CCOCNCN(C(C)COC(=O)NCC(=O)O)C(C)C(O)OC,CCOCNCN(CC)C(C)(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(O)OC,CCOCNCN(CC)C(CCOC(=O)NC(CCC(=O)O)C(=O)O)C(O)OC,3.789162346119999,3.6310097707707145,3.505316792705,3.3362569622050002
C(-H)(=O),CCOCNC,[H]C(=O)CNCOCC,[H]C(=O)C(NCOCC)C(N)CC,[H]C(=O)C(NCOCC)C(N)C(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(=O)C(NCOCC)C(N)(CC)COC(=O)NCC(=O)O,[H]C(=O)C(NCOCCCOC(=O)NC(CCCNC(=N)N)C(=O)O)C(N)CC,[H]C(=O)C(COC(=O)NC(CCC(=O)O)C(=O)O)(NCOCC)C(N)CC,3.5320258705600005,3.1075801554333333,2.127181611026667,2.790081617333333
C(-H)(=O),CCOCNC,[H]C(=O)CNCOCC,[H]C(=O)CNCOC(C)C(O)CCl,[H]C(=O)CNC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)OC(C)C(O)CCl,[H]C(=O)CNC(COC(=O)NCC(=O)O)OC(C)C(O)CCl,[H]C(=O)CNCOC(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)C(O)CCl,[H]C(=O)CN(COC(=O)NC(CCC(=O)O)C(=O)O)COC(C)C(O)CCl,3.3319331011599997,2.917035905696429,3.135133885488333,2.661656960343333
Cc1ccc(N)cc1,CCNCCC(C)OCNC,CCNCCC(C)OCNCC1=C(C)C=CC(N)=C1,CCNC(CC(C)OCNCC1=C(C)C=CC(N)=C1)C(C)NCN,CCNC(CC(CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)OCNCC1=C(C)C=CC(N)=C1)C(C)NCN,CCNC(CC(C)OCNC(COC(=O)NCC(=O)O)C1=C(C)C=CC(N)=C1)C(C)NCN,CCNC(COC(=O)NC(CCCNC(=N)N)C(=O)O)(CC(C)OCNCC1=C(C)C=CC(N)=C1)C(C)NCN,CCNC(CC(C)OCN(COC(=O)NC(CCC(=O)O)C(=O)O)CC1=C(C)C=CC(N)=C1)C(C)NCN,3.7905757515371716,3.764900340305714,3.8317686315784414,3.7179592919999997
Cc1ccc(N)cc1,CCNCCC(C)OCNC,CCNCCC(C)OCNCC1=C(C)C=CC(N)=C1,CCNCCC(CN)OCNCC1=C(C)C=CC(N)=C1,CC1=C(CNCOC(CN)CCNCCCOC(=O)NC(C(=O)O)C2=CC=CC=C2)C=C(N)C=C1,CCNCCC(OCNCC1=C(C)C=CC(N)=C1)C(N)COC(=O)NCC(=O)O,CCNCCC(CN)OCNCC1=C(C)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)=CC(N)=C1,CCNCC(COC(=O)NC(CCC(=O)O)C(=O)O)C(CN)OCNCC1=C(C)C=CC(N)=C1,3.7801162886371715,3.4482636638901587,3.4845830765857135,3.59890175612
