add_SMILES,starting_SMILES 2,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
CC1C(N)CCCC1,C,CNC1CCCCC1C,CCN(CC)C1(C)CCCCC1NC,CCN(C(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1)C1(C)CCCCC1NC,CCN(CC)C1(C)CCC(COC(=O)NCC(=O)O)CC1NC,CCN(CC)C1(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)CCCCC1NC,CCN(CC)C1(C)CCCCC1N(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.816369326137714,4.3632389080898815,4.1956057649374365,3.536813606464167
CC1C(N)CCCC1,C,CNC1CCCCC1C,[H]COC1CCC(NC)C(C)C1,[H]C(COC(=O)NC(C(=O)O)C1=CC=CC=C1)OC1CCC(NC)C(C)C1,[H]COC1CCC(COC(=O)NCC(=O)O)(NC)C(C)C1,[H]COC1CCC(NC)C(C)(COC(=O)NC(CCCNC(=N)N)C(=O)O)C1,[H]COC1CCC(COC(=O)NC(CCC(=O)O)C(=O)O)(NC)C(C)C1,3.895524015345713,3.4149329707457143,3.4601964577807145,3.205514069991667
C(H)(N),C,[H]C(C)N,[H]C(N)CNCCCC,[H]C(N)CNCCCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(N)CN(CCCC)COC(=O)NCC(=O)O,[H]C(N)CNCCCCCOC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(N)CN(CCCC)COC(=O)NC(CCC(=O)O)C(=O)O,2.44049672051,2.701529398561667,2.3717066224266667,2.1848390770250004
C(H)(N),C,[H]C(C)N,[H]C(C)NCCN,[H]C(C)NC(CN)COC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(C)N(CCN)COC(=O)NCC(=O)O,[H]C(C)NCC(N)COC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(C)NCCNCOC(=O)NC(CCC(=O)O)C(=O)O,3.3309538049166667,2.350904836033334,2.5409316110266666,2.402891655266667
O-C-C-C-C-C,CC1CCC(C)C(N)C1,CCCCC(O)NC1CC(C)CCC1C,CCCCC(O)N(C1CC(C)CCC1C)N(CC)CC,CCCCC(O)N(C1CC(C)CCC1CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)N(CC)CC,CCCCC(O)N(C1CC(C)CCC1CCOC(=O)NCC(=O)O)N(CC)CC,CCCCC(O)N(C1CC(C)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)CC1C)N(CC)CC,CCCCC(O)N(N(CC)CC)C1(COC(=O)NC(CCC(=O)O)C(=O)O)CC(C)CCC1C,3.820807393551115,4.351353216418388,4.171820782902673,3.5476243073419047
O-C-C-C-C-C,CC1CCC(C)C(N)C1,CCCCC(O)NC1CC(C)CCC1C,CCCCC(O)NC1(N(C)CCC)CC(C)CCC1C,CCCCC(O)N(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C1(N(C)CCC)CC(C)CCC1C,CCCCC(O)NC1(N(C)CCCCOC(=O)NCC(=O)O)CC(C)CCC1C,CCCCC(O)NC1(N(C)CCC)CC(C)CC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C1C,CCCCC(O)NC1(N(C)CCC)CC(C)C(COC(=O)NC(CCC(=O)O)C(=O)O)CC1C,4.002839848797187,4.227592436535888,4.053909596587499,3.381137955310833
N-C-C-C-C-C,CC1CCC(C)C(N)C1,CCCC(CN)C1C(C)CCC(C)C1N,CCCC(CNNCCN)C1C(C)CCC(C)C1N,CCCC(CNN(CCN)COC(=O)NC(C(=O)O)C1=CC=CC=C1)C1C(C)CCC(C)C1N,CCC(COC(=O)NCC(=O)O)C(CNNCCN)C1C(C)CCC(C)C1N,CCCC(C(COC(=O)NC(CCCNC(=N)N)C(=O)O)NNCCN)C1C(C)CCC(C)C1N,CCC(COC(=O)NC(CCC(=O)O)C(=O)O)C(CNNCCN)C1C(C)CCC(C)C1N,3.665653900878452,4.4276670632708335,3.847077150553333,3.1700917466133336
N-C-C-C-C-C,CC1CCC(C)C(N)C1,CCCC(CN)C1C(C)CCC(C)C1N,[H]C(O)(O)CC1(C)CCC(C)C(C(CN)CCC)C1N,[H]C(O)(O)C(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C1(C)CCC(C)C(C(CN)CCC)C1N,[H]C(O)(O)CC1(C)CCC(C)C(COC(=O)NCC(=O)O)(C(CN)CCC)C1N,[H]C(O)(O)CC1(C)CCC(C)C(C(CCC)CNCOC(=O)NC(CCCNC(=N)N)C(=O)O)C1N,[H]C(O)(O)CC1(C)CCC(C)C(C(CCC)C(N)COC(=O)NC(CCC(=O)O)C(=O)O)C1N,3.4072668541327276,3.25589539546,3.3092438531600004,3.17110832966
C-C:C-O-C,CCC(CCO)CC1CCC(C)CC1N,CCCOCC1CC(C)CC(N)C1CC(CC)CCO,CCCCCCC1CC(N)C(CC(CC)CCO)C(COCCC)C1,CCCOCC1CC(CCCCC(C)COC(=O)NC(C(=O)O)C2=CC=CC=C2)CC(N)C1CC(CC)CCO,CCCCCCC1CC(N)C(CC(CC)CCO)C(COC(CC)COC(=O)NCC(=O)O)C1,CCCCCCC1CC(N)C(CC(CC)CCO)C(COCC(C)COC(=O)NC(CCCNC(=N)N)C(=O)O)C1,CCCCCCC1CC(N)C(CC(CC)CCO)C(COCCCCOC(=O)NC(CCC(=O)O)C(=O)O)C1,4.714030673670356,4.17862597871934,4.159296802386071,4.231321563788571
C-C:C-O-C,CCC(CCO)CC1CCC(C)CC1N,CCCOCC1CC(C)CC(N)C1CC(CC)CCO,CCCOCC1CC(C)CC(N)C1CC(CC)C(CO)ONC,CCCOCC1CC(C)C(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C(N)C1CC(CC)C(CO)ONC,CCC(COC(=O)NCC(=O)O)OCC1CC(C)CC(N)C1CC(CC)C(CO)ONC,CCCOCC1(COC(=O)NC(CCCNC(=N)N)C(=O)O)CC(C)CC(N)C1CC(CC)C(CO)ONC,CCCOCC1CC(C)CC(N)C1CC(CC)(COC(=O)NC(CCC(=O)O)C(=O)O)C(CO)ONC,3.9151350469146715,4.473685182424167,3.718300895884166,3.4707708819975
