add_SMILES,starting_SMILES 2,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
O-C-C-C-C-C,C,CCCCCOC,[H]OC(CC)CCOC,[H]OC(CC)CC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)OC,[H]OC(CCOC)C(C)COC(=O)NCC(=O)O,[H]OC(CC)C(COC)COC(=O)NC(CCCNC(=N)N)C(=O)O,[H]OC(CC)C(COC)COC(=O)NC(CCC(=O)O)C(=O)O,2.9407997862600004,2.942139430183333,2.7260640170083335,2.76386659525
O-C-C-C-C-C,C,CCCCCOC,CCCCC(OC)OCCCCO,CCCCC(OCCCCO)OCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCC(COC(=O)NCC(=O)O)C(OC)OCCCCO,CCCCC(OCCCCO)OCCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCCCC(OC)OC(CCCO)COC(=O)NC(CCC(=O)O)C(=O)O,3.7061954905574352,3.7533529369907144,3.2056129878383333,3.134629161905
C=C-C-O-C,C,C=C(C)COC,C=C(C)COCC(Cl)CCl,C=C(C)COCC(Cl)C(Cl)COC(=O)NC(C(=O)O)C1=CC=CC=C1,C=C(C)COCC(Cl)(CCl)COC(=O)NCC(=O)O,C=C(C)COC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(Cl)CCl,C=C(C)C(COC(=O)NC(CCC(=O)O)C(=O)O)OCC(Cl)CCl,3.6679542565666665,2.838207284558334,3.597779678436667,2.329998975391667
C=C-C-O-C,C,C=C(C)COC,COCC(C)=CC(Cl)C=O,CC(=CC(Cl)C=O)COCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,COCC(C)=CC(Cl)(C=O)COC(=O)NCC(=O)O,COCC(C)=C(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(Cl)C=O,COCC(=CC(Cl)C=O)CCOC(=O)NC(CCC(=O)O)C(=O)O,3.583827144821818,2.5571093434916667,2.4278021453416665,2.6697499999999996
C(C)(O),CCCCC(C)O,CCCCC(C)OC(C)O,[H]C(C)C(C)(CCCC)OC(C)O,[H]C(C)(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)(CCCC)OC(C)O,[H]C(CCOC(=O)NCC(=O)O)C(C)(CCCC)OC(C)O,[H]C(C)C(C)(OC(C)O)C(CCC)COC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(C)(COC(=O)NC(CCC(=O)O)C(=O)O)C(C)(CCCC)OC(C)O,3.3837813823583334,3.5014118407990473,3.137614562591667,2.9015790390916667
C(C)(O),CCCCC(C)O,CCCCC(C)OC(C)O,CC(CCC(C)OC(C)O)CC(C)(C)C,CC(CCC(C)OC(C)(O)COC(=O)NC(C(=O)O)C1=CC=CC=C1)CC(C)(C)C,CC(CCC(C)OC(C)O)CC(C)(C)CCOC(=O)NCC(=O)O,CC(O)OC(C)CC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)CC(C)(C)C,CC(CCC(C)OC(O)CCOC(=O)NC(CCC(=O)O)C(=O)O)CC(C)(C)C,2.427953587572024,3.272052592285,3.4468906503799994,3.01245069462
O-C:C-N,CCCCC(C)O,CCCC(NCCO)C(C)O,CCCC(NCCO)C(C)OCCC=N,CCCC(NCCO)C(C)OCCC(=N)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(COC(=O)NCC(=O)O)CC(NCCO)C(C)OCCC=N,CCCC(NCCOCOC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)OCCC=N,CCCC(NCCO)C(C)OCC(C=N)COC(=O)NC(CCC(=O)O)C(=O)O,3.608282581093333,3.6296121471590475,3.1328762739640474,3.1147575944333328
O-C:C-N,CCCCC(C)O,CCCC(NCCO)C(C)O,C=C(CC)C(C)(O)C(CCC)NCCO,C=C(CC)C(C)(O)C(CCC)NCCOCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCC(NCCO)C(C)(O)C(=CCOC(=O)NCC(=O)O)CC,C=C(CCCOC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)(O)C(CCC)NCCO,C=C(C(C)COC(=O)NC(CCC(=O)O)C(=O)O)C(C)(O)C(CCC)NCCO,2.68664295672,2.5114156685885716,2.8889738431390475,3.0644521198
C(-C)(-C)(=N),CC(O)CCCCC(C)O,CC(=N)COC(C)CCCCC(C)O,CC(=N)COC(C)CC(CCC(C)O)C1=C(C)C=CC(C)=C1,CC(=N)COC(C)C(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(CCC(C)O)C1=C(C)C=CC(C)=C1,CC1=CC(C(CCC(C)O)CC(C)OCC(=N)CCOC(=O)NCC(=O)O)=C(C)C=C1,CC(=N)COC(C)CC(CCC(C)(O)COC(=O)NC(CCCNC(=N)N)C(=O)O)C1=C(C)C=CC(C)=C1,CC(=N)COC(C)CC(CC(COC(=O)NC(CCC(=O)O)C(=O)O)C(C)O)C1=C(C)C=CC(C)=C1,3.5557369296330847,3.7129217596032147,3.2790476177533328,3.3119954380083327
C(-C)(-C)(=N),CC(O)CCCCC(C)O,CC(=N)COC(C)CCCCC(C)O,CCC(CC)C(CCCC(C)OCC(C)=N)C(C)O,CCC(CC)C(CCCC(CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)OCC(C)=N)C(C)O,CCC(C(C)COC(=O)NCC(=O)O)C(CCCC(C)OCC(C)=N)C(C)O,CCC(CC)C(CCCC(C)OCC(C)=N)(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)O,CCC(CCCOC(=O)NC(CCC(=O)O)C(=O)O)C(CCCC(C)OCC(C)=N)C(C)O,3.819124557051115,3.8174073487343136,3.9873336775399992,3.0621451791799994
