add_SMILES,starting_SMILES 2,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
O-C-C-C-C-N,C,CC(CN)CCO,[H]C(C)(O)C(N)C(C)CCO,[H]C(C)(O)C(N)C(C)CCOCOC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(C)(O)C(NCOC(=O)NCC(=O)O)C(C)CCO,[H]C(C)(OCOC(=O)NC(CCCNC(=N)N)C(=O)O)C(N)C(C)CCO,[H]C(C)(O)C(N)C(CCO)CCOC(=O)NC(CCC(=O)O)C(=O)O,2.94127741001,2.5784165178190475,3.2578240233049995,2.613946870716667
O-C-C-C-C-N,C,CC(CN)CCO,CC(CN)(CCO)C1CCCCC1,CC(CN)(CCO)C1CCCCC1COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(CN)(CCO)C1CCC(COC(=O)NCC(=O)O)CC1,CC(CCO)(CNCOC(=O)NC(CCCNC(=N)N)C(=O)O)C1CCCCC1,CC(CN)(CCO)C1CCCCC1COC(=O)NC(CCC(=O)O)C(=O)O,3.553825038791666,2.697857982145714,2.4290502788600006,3.2642580879966667
C-C-O-C:C,C,CCOC(C)C,CC(C)OCCO,CC(CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)OCCO,CC(CCOC(=O)NCC(=O)O)OCCO,CC(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)OCCO,CC(CCOC(=O)NC(CCC(=O)O)C(=O)O)OCCO,2.8764997862599997,2.8147266363,2.386861984526667,2.5062083219333333
C-C-O-C:C,C,CCOC(C)C,[H]OC(C)(C)OCC,[H]OC(C)(C)OCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]OC(C)(C)OCCCOC(=O)NCC(=O)O,[H]OC(C)(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)OCC,[H]OC(C)(CCOC(=O)NC(CCC(=O)O)C(=O)O)OCC,2.9742232222778573,2.688374128181818,2.4287316110266675,2.6703567647500006
C:C-C=C-C,CC(O)CCCN,CCC=CCC(N)CCC(C)O,CCC=CCC(N)CCC(O)CC1=CC(O)=CC=C1Cl,CCC=CCC(N)CCC(O)CC1=CC(O)=CC(COC(=O)NC(C(=O)O)C2=CC=CC=C2)=C1Cl,NC(CC=CCCCOC(=O)NCC(=O)O)CCC(O)CC1=CC(O)=CC=C1Cl,CCC=CC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(N)CCC(O)CC1=CC(O)=CC=C1Cl,CCC=CCC(N)CCC(O)CC1=CC(O)=CC(COC(=O)NC(CCC(=O)O)C(=O)O)=C1Cl,3.3840443450833333,2.3024573731023805,3.1445251876560603,2.834446279683333
C:C-C=C-C,CC(O)CCCN,CCC=CCC(N)CCC(C)O,CC(O)CCC(N)CC=CC(C)C1(C)CCC(C)C1,CC(O)CCC(N)C(C=CC(C)C1(C)CCC(C)C1)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(O)CCC(CC=CC(C)C1(C)CCC(C)C1)NCOC(=O)NCC(=O)O,CC(O)CCC(N)CC=CC(C)C1(C)CC(C)CC1COC(=O)NC(CCCNC(=N)N)C(=O)O,CC1CCC(C)(C(C)C=CCC(N)CCC(O)CCOC(=O)NC(CCC(=O)O)C(=O)O)C1,3.621299977144287,2.559261497655,3.9407097404566662,2.05131137168
C-C=N-N-C,CC(O)CCCN,CC=NN(C)C(N)CCC(C)O,[H]C(C)(O)OC(C)=NN(C)C(N)CCC(C)O,[H]C(C)(O)OC(C)=NN(C)C(CCC(C)O)NCOC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(C)(O)OC(CCOC(=O)NCC(=O)O)=NN(C)C(N)CCC(C)O,[H]C(C)(O)OC(C)=NN(C)C(N)CC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)O,[H]C(O)(CCOC(=O)NC(CCC(=O)O)C(=O)O)OC(C)=NN(C)C(N)CCC(C)O,2.4540381181388886,2.7443133871766667,3.4202823509249995,2.9422033214805556
C-C=N-N-C,CC(O)CCCN,CC=NN(C)C(N)CCC(C)O,C=C(C=CC)CC=NN(C)C(N)CCC(C)O,C=C(C=CC)CC=NN(C)C(N)(CCC(C)O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,C=C(C=CC)CC=NN(C)C(CCC(C)O)NCOC(=O)NCC(=O)O,C=C(C=C(C)COC(=O)NC(CCCNC(=N)N)C(=O)O)CC=NN(C)C(N)CCC(C)O,C=C(C=C(C)COC(=O)NC(CCC(=O)O)C(=O)O)CC=NN(C)C(N)CCC(C)O,3.341892041303889,2.839730549335714,2.489204344183889,2.47748713825
C-O-C:C-C,CNN=CCC(CN)CC(C)O,CNN=CC(C(C)COC)C(CN)CC(C)O,CNN=CC(C(CN)CC(C)O)C(C)(CCOC=O)COC,CNN=CC(C(CN)CC(C)O)C(C)(CCOC=O)C(COC(=O)NC(C(=O)O)C1=CC=CC=C1)OC,CNN=CC(C(CN)CC(O)CCOC(=O)NCC(=O)O)C(C)(CCOC=O)COC,CNN=CC(C(CN)CC(O)CCOC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)(CCOC=O)COC,CNN=CC(C(CN)CC(C)O)C(C)(CCOC=O)C(COC(=O)NC(CCC(=O)O)C(=O)O)OC,3.6288004135266663,3.416424198112381,3.465636172666666,3.1775980702599997
C-O-C:C-C,CNN=CCC(CN)CC(C)O,CNN=CC(C(C)COC)C(CN)CC(C)O,C=CC(O)OC(C)CC(CN)C(C=NNC)C(C)COC,C=CC(O)OC(CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)CC(CN)C(C=NNC)C(C)COC,C=CC(O)OC(CCOC(=O)NCC(=O)O)CC(CN)C(C=NNC)C(C)COC,C=CC(O)OC(C)CC(CN)C(C(COC(=O)NC(CCCNC(=N)N)C(=O)O)=NNC)C(C)COC,C=CC(O)OC(C)CC(CN)C(C(COC(=O)NC(CCC(=O)O)C(=O)O)=NNC)C(C)COC,3.9066350687543254,3.845199563605714,3.2870668759723807,3.2246407481199997
