add_SMILES,starting_SMILES 2,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
O-C-C-C-N,C,CC(O)CCN,CC(O)CC(N)C1(C)CCCCC1C,CC(O)CC(N)C1(C)CCC(COC(=O)NC(C(=O)O)C2=CC=CC=C2)CC1C,CC1CCCCC1(C)C(N)CC(C)(O)COC(=O)NCC(=O)O,CC(O)CC(N)C1(C)C(C)CCCC1COC(=O)NC(CCCNC(=N)N)C(=O)O,CC1CCCCC1(C)C(N)CC(O)CCOC(=O)NC(CCC(=O)O)C(=O)O,3.2233926481809525,2.6694250227766667,3.298618717077647,2.7177410337266665
O-C-C-C-N,C,CC(O)CCN,NCCC(O)CC(N)CO,NCC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(O)CC(N)CO,NCCC(O)CC(N)C(O)COC(=O)NCC(=O)O,N=C(N)NCCCC(NC(=O)OCC(C(N)CO)C(O)CCN)C(=O)O,NCCC(O)CC(N)C(O)COC(=O)NC(CCC(=O)O)C(=O)O,2.7339009128433336,2.8074879158916666,2.9166822938016663,2.4213917638000004
C=N,C,CC=N,CC=NNCCCN,CC=NNC(CCN)COC(=O)NC(C(=O)O)C1=CC=CC=C1,NCCCNN=CCCOC(=O)NCC(=O)O,CC=NNCCCNCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC=NNCCCNCOC(=O)NC(CCC(=O)O)C(=O)O,2.857098277693333,2.4790481970866667,2.7859982776933334,3.1155567647499995
C=N,C,CC=N,CC(C)C(C)(C)CC=N,CC(C)C(C)(CC=N)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(C)C(C)(C)C(C=N)COC(=O)NCC(=O)O,CC(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)(C)CC=N,CC(C)C(C)(C)CC=NCOC(=O)NC(CCC(=O)O)C(=O)O,3.3000269297566667,3.084345577395,2.8979360994,2.5238544978
N-C:C:C-N,CC=N,CC(=N)NCCCN,CCOC(O)NCCCNC(C)=N,CCOC(O)NCCC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)NC(C)=N,CCOC(O)NCCC(COC(=O)NCC(=O)O)NC(C)=N,CCOC(O)NCCCNC(=N)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCOC(O)NC(CCNC(C)=N)COC(=O)NC(CCC(=O)O)C(=O)O,3.7255863964866665,2.339333945170238,2.6676786511933335,2.377432412925
N-C:C:C-N,CC=N,CC(=N)NCCCN,CC(=N)NCCC(N)CC1=CC=C(C)C=C1,CC(=N)NCCC(N)CC1=CC=C(C)C(COC(=O)NC(C(=O)O)C2=CC=CC=C2)=C1,CC(=N)NCCC(N)CC1=CC(COC(=O)NCC(=O)O)=C(C)C=C1,CC1=CC=C(CC(N)CCNC(C)=NCOC(=O)NC(CCCNC(=N)N)C(=O)O)C=C1,CC(=N)NCCC(N)CC1=CC=C(C)C=C1COC(=O)NC(CCC(=O)O)C(=O)O,3.4888691225,3.1134695560607137,3.1129924641200004,3.317599981566667
C-O-C-C:C,CC=N,CC=NCOCCC,CC=NC(OCCC)OCCOC,CC=NC(OCCOC)OCC(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC=NC(OCCC)OCCOCCOC(=O)NCC(=O)O,CCCOC(N=CCCOC(=O)NC(CCCNC(=N)N)C(=O)O)OCCOC,CC=NC(OCCC)OCCOCCOC(=O)NC(CCC(=O)O)C(=O)O,3.57031185352,2.9685724601394443,3.475322689435,2.93820624765
C-O-C-C:C,CC=N,CC=NCOCCC,CC=NCOCC(C)CN(C)C,CC=NCOCC(C)CN(C)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC=NC(COC(=O)NCC(=O)O)OCC(C)CN(C)C,CC=NCOCC(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)CN(C)C,CC=NCOCC(CCOC(=O)NC(CCC(=O)O)C(=O)O)CN(C)C,3.1931060690157143,3.7691146698307145,3.8036307467907142,3.289726155685
O,COCCCCC=N,COCCCCC=NO,COCC(CCC=NO)C1(C)CCCC1C,COCC(CCC=NO)C1(C)CC(COC(=O)NC(C(=O)O)C2=CC=CC=C2)CC1C,COCC(CCC=NO)C1(C)CCC(COC(=O)NCC(=O)O)C1C,COCC(CCC=NO)C1(C)CC(COC(=O)NC(CCCNC(=N)N)C(=O)O)CC1C,COCC(CCC=NOCOC(=O)NC(CCC(=O)O)C(=O)O)C1(C)CCCC1C,3.819853179892727,4.003552223675,3.857452049914047,3.2950082549933333
O,COCCCCC=N,COCCCCC=NO,COCCCCC(=NO)C(O)C=N,COCCCCC(=NO)C(O)C(=N)COC(=O)NC(C(=O)O)C1=CC=CC=C1,COCCCC(COC(=O)NCC(=O)O)C(=NO)C(O)C=N,N=CC(O)C(CCCCOCCOC(=O)NC(CCCNC(=N)N)C(=O)O)=NO,COCCC(COC(=O)NC(CCC(=O)O)C(=O)O)CC(=NO)C(O)C=N,3.126473918925,2.961914730345,2.2323006367750002,2.2503448930833336
