add_SMILES,starting_SMILES 2,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
C=C,C,C=CC,C=CCC1=CC(N)=C(C)C=C1,C=C(COC(=O)NC(C(=O)O)C1=CC=CC=C1)CC1=CC(N)=C(C)C=C1,C=C(COC(=O)NCC(=O)O)CC1=CC(N)=C(C)C=C1,CC1=C(N)C=C(CC=CCOC(=O)NC(CCCNC(=N)N)C(=O)O)C=C1,C=CC(COC(=O)NC(CCC(=O)O)C(=O)O)C1=CC(N)=C(C)C=C1,3.2497176342166667,2.7626348248250006,2.94177728322,3.321927702031818
C=C,C,C=CC,C=C(C)C1CCCC(O)C1N,C=C(C)C1CCC(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C(O)C1N,C=C(C)C1C(COC(=O)NCC(=O)O)CCC(O)C1N,C=C(C)C1CCCC(OCOC(=O)NC(CCCNC(=N)N)C(=O)O)C1N,C=C(C)C1(COC(=O)NC(CCC(=O)O)C(=O)O)CCCC(O)C1N,3.4635062401422223,3.0641459736319048,3.523812005892381,2.9243333148999997
N-C-O-C-C,C,CCCOCN,[H]C(C)(C)CCCOCN,[H]C(C)(C)CCCOCNCOC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(C)(C)C(CCOCN)COC(=O)NCC(=O)O,[H]C(C)(C)CCCOCNCOC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(C)(C)CCC(COC(=O)NC(CCC(=O)O)C(=O)O)OCN,2.9788822844299996,3.1710820579023813,3.11004935566,3.4227140699916667
N-C-O-C-C,C,CCCOCN,CCCOCNNC1=CC=C(O)C=C1,CC(COCNNC1=CC=C(O)C=C1)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCOCNNC1=CC=C(OCOC(=O)NCC(=O)O)C=C1,CCCOCNNC1=C(COC(=O)NC(CCCNC(=N)N)C(=O)O)C=C(O)C=C1,CCCOCNN(COC(=O)NC(CCC(=O)O)C(=O)O)C1=CC=C(O)C=C1,3.6446023349927272,3.0163404512523813,2.5788322408583335,3.022431776150001
O=C-C-C-C-C-O,CCOC(C)N,CCOC(C)NC(CC=O)CCO,[H]C(C)NC(C)(NC(CC=O)CCO)OCC,[H]C(C)NC(C)(NC(CCO)CC(=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1)OCC,[H]C(C)NC(C)(NC(CC=O)CCO)OCCCOC(=O)NCC(=O)O,[H]C(C)NC(C)(NC(CCO)CC(=O)COC(=O)NC(CCCNC(=N)N)C(=O)O)OCC,[H]C(C)NC(CCOC(=O)NC(CCC(=O)O)C(=O)O)(NC(CC=O)CCO)OCC,2.9586505232916664,2.854407556053333,2.903712495238333,2.740607556053333
O=C-C-C-C-C-O,CCOC(C)N,CCOC(C)NC(CC=O)CCO,CCOC(C)NC(CC=O)CC(O)NCCNC,CNCCNC(O)CC(CC=O)NC(C)OC(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCOC(C)NC(CC=O)CC(NCCNC)OCOC(=O)NCC(=O)O,CCOC(C)N(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(CC=O)CC(O)NCCNC,CCOC(C)NC(CC=O)CC(O)N(CCNC)COC(=O)NC(CCC(=O)O)C(=O)O,3.455340692791667,3.7819003505723807,2.967048180025,3.1460524893783335
O=C-C-C-C-N,CCOC(C)N,CCOC(N)CNCCCC=O,CCOC(N)CNCCCC(=O)NCCO,CCOC(N)C(COC(=O)NC(C(=O)O)C1=CC=CC=C1)NCCCC(=O)NCCO,CCOC(CNCCCC(=O)NCCO)NCOC(=O)NCC(=O)O,CCOC(N)CNCCCC(=O)NCCOCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCOC(N)CNC(CCC(=O)NCCO)COC(=O)NC(CCC(=O)O)C(=O)O,2.995882581093333,3.4148713107240476,2.3830545396773806,3.0219594890183332
O=C-C-C-C-N,CCOC(C)N,CCOC(N)CNCCCC=O,CCCNC(=O)CCCNCC(N)OCC,CCCNC(=O)CCCNCC(N)OCCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCNC(=O)CC(CNCC(N)OCC)COC(=O)NCC(=O)O,CCCNC(=O)CCCN(COC(=O)NC(CCCNC(=N)N)C(=O)O)CC(N)OCC,CCOC(N)CNCCCC(=O)NC(CC)COC(=O)NC(CCC(=O)O)C(=O)O,3.622726390626667,2.823889052086905,3.2868527711307136,2.9202182210350003
ClC1CC(Cl)CCC1,CC(N)OCCC(=O)CCCCO,NC(CC1(Cl)CCCC(Cl)C1)OCCC(=O)CCCCO,NC(CC1(Cl)CCCC(Cl)C1)OCC(C(=O)CCCCO)C1=CC=C2C=CC=CC2=C1,NC(CC1(Cl)CCCC(Cl)C1)OCC(C(=O)CC(CCO)COC(=O)NC(C(=O)O)C1=CC=CC=C1)C1=CC=C2C=CC=CC2=C1,NC(COC(=O)NCC(=O)O)(CC1(Cl)CCCC(Cl)C1)OCC(C(=O)CCCCO)C1=CC=C2C=CC=CC2=C1,N=C(N)NCCCC(NC(=O)OCC1(Cl)CCCC(Cl)(CC(N)OCC(C(=O)CCCCO)C2=CC=C3C=CC=CC3=C2)C1)C(=O)O,NC(CC1(Cl)CCCC(Cl)C1)OCC(C(=O)CCCC(O)COC(=O)NC(CCC(=O)O)C(=O)O)C1=CC=C2C=CC=CC2=C1,3.258322256783333,3.054923385506905,3.0893599554833338,2.7642174913633335
ClC1CC(Cl)CCC1,CC(N)OCCC(=O)CCCCO,NC(CC1(Cl)CCCC(Cl)C1)OCCC(=O)CCCCO,[H]C(C)(C)CC(CC(=O)CCCCO)OC(N)CC1(Cl)CCCC(Cl)C1,[H]C(C)(C)CC(CC(=O)CCCCO)OC(CC1(Cl)CCCC(Cl)C1)NCOC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(C)(C)CC(CC(=O)CCCCOCOC(=O)NCC(=O)O)OC(N)CC1(Cl)CCCC(Cl)C1,[H]C(C)(C)CC(CC(=O)CCCCO)OC(N)(COC(=O)NC(CCCNC(=N)N)C(=O)O)CC1(Cl)CCCC(Cl)C1,[H]C(C)(C)CC(OC(N)CC1(Cl)CCCC(Cl)C1)C(COC(=O)NC(CCC(=O)O)C(=O)O)C(=O)CCCCO,3.5168329146616015,3.308812494104103,3.092482865585238,2.75478817319
