add_SMILES,starting_SMILES 2,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
C1CCCC1,C,CC1CCCC1,C=CC(C)C1CCC(C)C1,C=CC(CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C1CCC(C)C1,C=CC(C)C1CCC(C)C1COC(=O)NCC(=O)O,C=CC(C)C1CCC(C)(COC(=O)NC(CCCNC(=N)N)C(=O)O)C1,C=CC(C)C1CCC(CCOC(=O)NC(CCC(=O)O)C(=O)O)C1,3.467062059640001,2.964736093678571,3.189843072439394,3.0034900980833332
C1CCCC1,C,CC1CCCC1,CC1CCC(N(C)CCN)C1,CC1CC(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C(N(C)CCN)C1,CC1CCC(COC(=O)NCC(=O)O)(N(C)CCN)C1,CC1CCC(N(C)CCNCOC(=O)NC(CCCNC(=N)N)C(=O)O)C1,CC1CCC(N(C)CC(N)COC(=O)NC(CCC(=O)O)C(=O)O)C1,3.8033672295184418,3.2629137219123807,3.290987802030714,3.1215121888783335
C-C:C-N-C,C,CCC(C)NC,CC=NNCCNC(C)CC,CC=NNCCNC(C)(CC)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC=NNCCN(COC(=O)NCC(=O)O)C(C)CC,CC=NNCCN(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)CC,CCC(C)NCCNN=C(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.3389244265599998,2.9915237700773814,3.480409489018333,2.7969982776933335
C-C:C-N-C,C,CCC(C)NC,CNC(C)C(C)C(CCO)CC(C)O,CNC(C)C(C)C(CCO)CC(O)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CNC(CCOC(=O)NCC(=O)O)C(C)C(CCO)CC(C)O,CNC(C)C(C)C(CCO)CC(O)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,CNC(C)C(C)C(CCO)CC(O)CCOC(=O)NC(CCC(=O)O)C(=O)O,2.5755172083916666,2.55278979677039,2.401050912843334,2.3422175795099998
C(C)(:N)(:N),CC1CCCC1,CC(N)NC1CCCC1C,CC(NC(O)CCl)NC1CCCC1C,CC1CCCC1N(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)NC(O)CCl,CC1CCCC1NC(C)N(COC(=O)NCC(=O)O)C(O)CCl,CC(NC(CCl)OCOC(=O)NC(CCCNC(=N)N)C(=O)O)NC1CCCC1C,CC(NC(O)CCl)NC1CCCC1CCOC(=O)NC(CCC(=O)O)C(=O)O,3.6627406927916666,2.690044530495714,3.2427254645140473,2.973416392395
C(C)(:N)(:N),CC1CCCC1,CC(N)NC1CCCC1C,CC(N)NC1C(C)CCC1OCCCO,CC(N)NC1C(C)CCC1OCCCOCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC1CCC(OCCCO)C1NC(C)(N)COC(=O)NCC(=O)O,CC(N)NC1(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)CCC1OCCCO,CC(N)NC1C(C)CCC1OCC(CO)COC(=O)NC(CCC(=O)O)C(=O)O,3.832384425545,3.0092452073123814,3.085311668544047,3.2442235574866665
O-H,CC1CCCC1,[H]OC1CCC(C)C1,[H]OC1CCC(CC(=O)CCCC)C1,[H]OC1CC(CC(=O)CCCC)CC1COC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]OC1CCC(C(COC(=O)NCC(=O)O)C(=O)CCCC)C1,[H]OC1CCC(CC(=O)CCCC)C1COC(=O)NC(CCCNC(=N)N)C(=O)O,[H]OC1CCC(CC(=O)C(CCC)COC(=O)NC(CCC(=O)O)C(=O)O)C1,3.441967666426666,2.7348300538433334,3.137175350493333,3.204872600033333
O-H,CC1CCCC1,[H]OC1CCC(C)C1,[H]OC1CCC(C)C1CCCl,[H]OC1(COC(=O)NC(C(=O)O)C2=CC=CC=C2)CCC(C)C1CCCl,[H]OC1CCC(CCOC(=O)NCC(=O)O)C1CCCl,[H]OC1CC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)C1CCCl,[H]OC1CC(COC(=O)NC(CCC(=O)O)C(=O)O)C(C)C1CCCl,3.276195466088889,2.8408827822916667,2.83822568117,2.8600910178700003
C:N:C-C,CC1CCC(NC(C)N)C1,CCN(C)N(C(C)N)C1CCC(C)C1,CCN(C)N(C(C)N)C1CCC(C)C1C(Cl)CNC,CNCC(Cl)C1C(C)CCC1N(C(C)N)N(C)C(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCN(C)N(C(C)N)C1CCC(C)C1C(Cl)CNCCOC(=O)NCC(=O)O,CCN(C)N(C(C)N)C1CCC(C)C1(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(Cl)CNC,CCN(C)N(C(C)N)C1(COC(=O)NC(CCC(=O)O)C(=O)O)CCC(C)C1C(Cl)CNC,3.727546270164445,3.7218138265440475,4.209375965986667,3.74671414298
C:N:C-C,CC1CCC(NC(C)N)C1,CCN(C)N(C(C)N)C1CCC(C)C1,CCN(C)N(C1CCC(C)C1)C(C)NC(O)CO,CCN(C)N(C(C)NC(O)CO)C1CC(C)CC1COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCN(C)N(C1CCC(C)C1)C(C)NC(CO)OCOC(=O)NCC(=O)O,CCN(C)N(C(C)NC(O)CO)C1CC(C)CC1COC(=O)NC(CCCNC(=N)N)C(=O)O,CCN(C)N(C(C)NC(O)CO)C1CCC(C)C1COC(=O)NC(CCC(=O)O)C(=O)O,3.794743215512727,3.6380133005707136,3.139175739292381,3.19274961144
O-C-C-C-C-C(N)-C,CC1CCC(NC(C)N)C1,CC(N)CCC(CO)C1CC(C)CC1NC(C)N,CC(N)CCC(CO)C1CC(C)CC1N(C(C)N)C1CCC(O)C(C)C1,CC(N)CCC(CO)C1CC(C)CC1N(C(C)N)C1CCC(O)C(C)(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C1,CC(N)CCC(CO)C1CC(C)CC1N(C1CCC(O)C(C)C1)C(C)NCOC(=O)NCC(=O)O,CC(N)CCC(CO)C1CC(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)CC1N(C(C)N)C1CCC(O)C(C)C1,CC(N)CCC(CO)C1CC(C)CC1N(C(N)CCOC(=O)NC(CCC(=O)O)C(=O)O)C1CCC(O)C(C)C1,3.8575832729985704,3.8613905197866663,4.011184013015237,3.8031370542985705
O-C-C-C-C-C(N)-C,CC1CCC(NC(C)N)C1,CC(N)CCC(CO)C1CC(C)CC1NC(C)N,CC(N)CCC(CO)C1CC(C)CC1N(CC=CCO)C(C)N,CC(N)CCC(CO)C1CC(C)CC1N(CC=CC(O)COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)N,CC1CC(C(CO)CCC(N)CCOC(=O)NCC(=O)O)C(N(CC=CCO)C(C)N)C1,CC(N)CC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(CO)C1CC(C)CC1N(CC=CCO)C(C)N,CC(N)CCC(CO)C1CC(C)CC1N(CC(=CCO)COC(=O)NC(CCC(=O)O)C(=O)O)C(C)N,3.4021707429327264,3.9894513730507137,3.283116388573333,3.19970407718
C(C)(H)(O),CC(N)NC1CCC(C)C1C(C)(N)CCCCO,[H]C(C)(O)NC(C)NC1CCC(C)C1C(C)(N)CCCCO,[H]C(C)(O)NC(C)NC1CCC(C)C1C(C)(N)CCCC(O)N(N)CN,[H]C(C)(O)NC(C)NC1CCC(C)C1C(C)(N)CC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)CC(O)N(N)CN,[H]C(C)(O)NC(C)NC1CCC(C)C1C(N)(CCCC(O)N(N)CN)CCOC(=O)NCC(=O)O,[H]C(C)(NC(C)NC1CCC(C)C1C(C)(N)CCCC(O)N(N)CN)OCOC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(C)(O)NC(C)NC1C(COC(=O)NC(CCC(=O)O)C(=O)O)CC(C)C1C(C)(N)CCCC(O)N(N)CN,3.3481111655266664,3.8845097132666657,3.769509713266666,3.02202376326
C(C)(H)(O),CC(N)NC1CCC(C)C1C(C)(N)CCCCO,[H]C(C)(O)NC(C)NC1CCC(C)C1C(C)(N)CCCCO,[H]N(C)CN(C(C)NC([H])(C)O)C1CCC(C)C1C(C)(N)CCCCO,[H]N(C)CN(C(C)NC([H])(C)O)C1C(COC(=O)NC(C(=O)O)C2=CC=CC=C2)CC(C)C1C(C)(N)CCCCO,[H]N(C)C(COC(=O)NCC(=O)O)N(C(C)NC([H])(C)O)C1CCC(C)C1C(C)(N)CCCCO,[H]N(C)CN(C(C)NC([H])(C)O)C1CCC(C)C1C(C)(N)CCCCOCOC(=O)NC(CCCNC(=N)N)C(=O)O,[H]N(C)CN(C(C)NC([H])(C)O)C1(COC(=O)NC(CCC(=O)O)C(=O)O)CCC(C)C1C(C)(N)CCCCO,3.6885660841227272,3.7230097132666664,3.7678229932499994,3.2267971275933336
O=C-C:C-O,CC(N)NC1CCC(C)C1C(C)(N)CCCCO,CC(N)NC1CCC(C)C1C(N)(CCCCO)CC(O)CC=O,CC(N)NC1C(NCCN)CC(C)C1C(N)(CCCCO)CC(O)CC=O,CC(N)NC1C(NCCN)CC(C)C1C(N)(CCCCO)C(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(O)CC=O,CC(N)NC1C(NCCN)C(COC(=O)NCC(=O)O)C(C)C1C(N)(CCCCO)CC(O)CC=O,CC(N)NC1C(NCCN)CC(C)C1C(N)(CCCCO)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(O)CC=O,CC(N)NC1(COC(=O)NC(CCC(=O)O)C(=O)O)C(NCCN)CC(C)C1C(N)(CCCCO)CC(O)CC=O,3.14512829776,3.8510705665307134,3.7988487528699992,3.1555902032216663
O=C-C:C-O,CC(N)NC1CCC(C)C1C(C)(N)CCCCO,CC(N)NC1CCC(C)C1C(N)(CCCCO)CC(O)CC=O,CC1CCC(C(CCO)CC(N)(CC(O)CC=O)C2C(C)CCC2NC(C)N)C(N)C1,CC(N)NC1CCC(C)C1C(N)(CC(O)CC=O)CC(CCO)C1CC(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C(C)CC1N,CC1CCC(C(CCO)C(COC(=O)NCC(=O)O)C(N)(CC(O)CC=O)C2C(C)CCC2NC(C)N)C(N)C1,CC1CCC(C(CCO)CC(N)(CC(O)C(C=O)COC(=O)NC(CCCNC(=N)N)C(=O)O)C2C(C)CCC2NC(C)N)C(N)C1,CC1CCC(C(CCO)CC(CC(O)CC=O)(NCOC(=O)NC(CCC(=O)O)C(=O)O)C2C(C)CCC2NC(C)N)C(N)C1,3.5801263638712983,3.5852799354816662,3.6819236823735713,3.511102597840238
C(O)(O),[H]C(C)(O)C1CC(NC(C)N)C(C(C)(N)CCCCO)C1C,[H]C(C)(O)C1CC(NC(C)N)C(C(C)(N)CCC(CO)OCO)C1C,[H]C(C)(O)C1CC(NC(C)(N)OC2=CC=C(Cl)C=C2)C(C(C)(N)CCC(CO)OCO)C1C,[H]C(C)(O)C1C(C)C(C(C)(N)CCC(CO)OCO)C(NC(C)(N)OC2=CC=C(Cl)C=C2)C1COC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(C)(O)C1CC(NC(C)(N)OC2=CC=C(Cl)C=C2)C(C(C)(N)CCC(OCO)C(O)COC(=O)NCC(=O)O)C1C,[H]C(C)(O)C1CC(NC(C)(N)OC2=CC=C(Cl)C=C2)C(C(C)(N)CCC(CO)OCO)C1(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(C)(O)C1CC(NC(C)(N)OC2=CC=C(Cl)C=C2)C(C(C)(N)CC(COC(=O)NC(CCC(=O)O)C(=O)O)C(CO)OCO)C1C,3.0494036349146323,2.4300171158583335,3.104238570763333,3.067841623403333
C(O)(O),[H]C(C)(O)C1CC(NC(C)N)C(C(C)(N)CCCCO)C1C,[H]C(C)(O)C1CC(NC(C)N)C(C(C)(N)CCC(CO)OCO)C1C,[H]CC(CC(C)(N)C1C(NC(C)N)CC(C([H])(C)O)C1C)C(CO)OCO,[H]CC(CC(C)(N)C1C(C)C(C([H])(C)O)C(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C1NC(C)N)C(CO)OCO,[H]CC(CC(C)(N)C1(COC(=O)NCC(=O)O)C(NC(C)N)CC(C([H])(C)O)C1C)C(CO)OCO,[H]CC(CC(C)(N)C1C(C)C(C([H])(C)O)CC1(COC(=O)NC(CCCNC(=N)N)C(=O)O)NC(C)N)C(CO)OCO,[H]CC(CC(C)(N)C1C(NC(C)N)CC(C([H])(C)O)C1C)C(CO)OCOCOC(=O)NC(CCC(=O)O)C(=O)O,2.9973072635077274,3.290509220666666,3.2931644399599995,3.3418332538266666
