add_SMILES,starting_SMILES 2,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
O=C-C=C-C,C,CCC=CC=O,CCC=C(C=O)C(N)CCN,CCC=C(C=O)C(N)CCNCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC=C(C=O)C(N)C(CN)COC(=O)NCC(=O)O,CCC=C(C=O)C(N)CC(N)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC=C(C=O)C(CCN)NCOC(=O)NC(CCC(=O)O)C(=O)O,2.9802890770249997,2.695134824825,2.3161057436916668,2.490989077025
O=C-C=C-C,C,CCC=CC=O,O=CC=CCCCCCl,O=CC=C(CCCCCl)COC(=O)NC(C(=O)O)C1=CC=CC=C1,O=CC=CCCCC(Cl)COC(=O)NCC(=O)O,N=C(N)NCCCC(NC(=O)OCC(CC=CC=O)CCCl)C(=O)O,O=CC=C(CCCCCl)COC(=O)NC(CCC(=O)O)C(=O)O,2.9828934853799995,2.504062629725,3.2800710487683324,2.55290489412
C-C=C-C,C,CC=CCC,CCC=CCCC(=N)N,CCC=CCC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(=N)N,CCC=CC(COC(=O)NCC(=O)O)CC(=N)N,N=C(N)CCC=CCCCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC(C=CCCC(=N)N)COC(=O)NC(CCC(=O)O)C(=O)O,3.6518165952500006,2.5401480082666668,2.3945507860533337,2.1552302040500004
C-C=C-C,C,CC=CCC,[H]C(Cl)CCC=CC,[H]C(Cl)(CCC=CC)COC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(Cl)CCC(=CC)COC(=O)NCC(=O)O,[H]C(Cl)C(CC=CC)COC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(Cl)(CCC=CC)COC(=O)NC(CCC(=O)O)C(=O)O,2.85395369997,2.7777000564742425,2.6128249886000003,2.661716115625
N(C)(:C)(:C),CC=CCC,CC=CC(C)CN(C)C,CC(=CC(C)CN(C)C)C(=O)O,CC(C=C(CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C(=O)O)CN(C)C,CC(=CC(C)C(COC(=O)NCC(=O)O)N(C)C)C(=O)O,CC(=CC(C)CN(C)C)C(=O)OCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC(=CC(C)CN(C)CCOC(=O)NC(CCC(=O)O)C(=O)O)C(=O)O,2.98273627395,3.013162141285,2.288497708763889,2.5951112625499997
N(C)(:C)(:C),CC=CCC,CC=CC(C)CN(C)C,CC=CC(C)CN(C)CC(C)(C)N,CC=CC(C)CN(C)C(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)(C)N,CC=CC(C)CN(C)CC(C)(N)CCOC(=O)NCC(=O)O,CC=CC(C)CN(C)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)(C)N,CC=C(COC(=O)NC(CCC(=O)O)C(=O)O)C(C)CN(C)CC(C)(C)N,3.669399100693334,3.0540508822640478,3.625328247652381,2.9459085121485713
C(-H)(=C),CC=CCC,[H]C=CC(C)=CCC,[H]C=CC(C)=C(CC)OCCCCCOC,[H]C=CC(C)=C(CC)OCCCCC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)OC,[H]C=CC(C)=C(CC)OC(CCCCOC)COC(=O)NCC(=O)O,[H]C=CC(C)=C(CC)OCCC(CCOC)COC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C=CC(CCOC(=O)NC(CCC(=O)O)C(=O)O)=C(CC)OCCCCCOC,3.881699141118441,3.4917390574101588,3.5623855465657144,3.2432563477449996
C(-H)(=C),CC=CCC,[H]C=CC(C)=CCC,[H]C=C(CC([H])N)C(C)=CCC,[H]C=C(CC([H])N)C(C)=C(CC)COC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C=C(CC([H])N)C(=CCC)CCOC(=O)NCC(=O)O,[H]C=C(CC([H])N)C(C)=CC(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C=C(CC([H])N)C(C)=CCCCOC(=O)NC(CCC(=O)O)C(=O)O,3.463748284,2.969207114115238,2.9454361483625324,2.8398749886
N-C:N:N,[H]C=CCCC=CC,[H]C=CCCC(=CC)N(N)CN,[H]C=C(CCC(=CC)N(N)CN)C(CC)CCC(C)C,[H]C=C(CCC(=CC)N(N)CN)C(CC)C(COC(=O)NC(C(=O)O)C1=CC=CC=C1)CC(C)C,[H]C=C(CCC(=CC)N(N)CN)C(CC)CCC(C)CCOC(=O)NCC(=O)O,[H]C(COC(=O)NC(CCCNC(=N)N)C(=O)O)=C(CCC(=CC)N(N)CN)C(CC)CCC(C)C,[H]C(COC(=O)NC(CCC(=O)O)C(=O)O)=C(CCC(=CC)N(N)CN)C(CC)CCC(C)C,3.902896370644514,2.925604712752381,4.484220917976483,3.744939747165
N-C:N:N,[H]C=CCCC=CC,[H]C=CCCC(=CC)N(N)CN,[H]C=CCCC(=CC)N(N)CNCC(=O)O,[H]C=CCCC(=CC)N(N)CN(COC(=O)NC(C(=O)O)C1=CC=CC=C1)CC(=O)O,[H]C(=CCCC(=CC)N(N)CNCC(=O)O)COC(=O)NCC(=O)O,[H]C=CCCC(=C(C)COC(=O)NC(CCCNC(=N)N)C(=O)O)N(N)CNCC(=O)O,[H]C=CCCC(=CC)N(N)CNC(COC(=O)NC(CCC(=O)O)C(=O)O)C(=O)O,2.95457424027,3.1426803355957142,3.22836672522,2.9246958925734847
N(-C)(=O),[H]C=CCCC=CC,[H]C=CCCC=CCN(C)=O,[H]C=CCCC=C(CN(C)=O)C([H])C,[H]C=CCCC=C(CN(C)=O)C([H])CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C=CC(CC=C(CN(C)=O)C([H])C)COC(=O)NCC(=O)O,[H]C=CCCC=C(CN(C)=O)C([H])CCOC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C=CCCC=C(CN(C)=O)C([H])CCOC(=O)NC(CCC(=O)O)C(=O)O,2.96657792172,2.6372987731857145,2.2970412373057143,2.6005492288700003
N(-C)(=O),[H]C=CCCC=CC,[H]C=CCCC=CCN(C)=O,[H]C=C(CCC=CCN(C)=O)C(C=O)CN,[H]C=C(CCC=CCN(C)=O)C(C=O)C(N)COC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(COC(=O)NCC(=O)O)=C(CCC=CCN(C)=O)C(C=O)CN,[H]C=C(CCC=CCN(=O)CCOC(=O)NC(CCCNC(=N)N)C(=O)O)C(C=O)CN,[H]C=C(CC(C=CCN(C)=O)COC(=O)NC(CCC(=O)O)C(=O)O)C(C=O)CN,3.3932995780266664,2.81184672051,2.89128223752,3.2735795769866662
Cl-C:C-O,[H]C=CCC(C=CC)N(N)CN,[H]C=CCC(C(=CC)C(O)CCl)N(N)CN,[H]C=CCC(C(=CC)C(O)CCl)N(CN)NN[H],[H]C=CCC(C(=CC)C(O)C(Cl)COC(=O)NC(C(=O)O)C1=CC=CC=C1)N(CN)NN[H],[H]C=CCC(C(=CC)C(CCl)OCOC(=O)NCC(=O)O)N(CN)NN[H],[H]C=CCC(C(=CC)C(O)CCl)N(NN[H])C(N)COC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C=CCC(C(=CC)C(O)C(Cl)COC(=O)NC(CCC(=O)O)C(=O)O)N(CN)NN[H],3.40944074812,3.756050515665714,2.834344951636667,2.8862856412033335
Cl-C:C-O,[H]C=CCC(C=CC)N(N)CN,[H]C=CCC(C(=CC)C(O)CCl)N(N)CN,[H]C=CCC(C(=CCN(C)CN)C(O)CCl)N(N)CN,[H]C=CCC(C(=CCN(CN)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C(O)CCl)N(N)CN,[H]C=C(COC(=O)NCC(=O)O)CC(C(=CCN(C)CN)C(O)CCl)N(N)CN,[H]C=C(COC(=O)NC(CCCNC(=N)N)C(=O)O)CC(C(=CCN(C)CN)C(O)CCl)N(N)CN,[H]C=CCC(C(=C(COC(=O)NC(CCC(=O)O)C(=O)O)CN(C)CN)C(O)CCl)N(N)CN,3.4375592919999995,3.080210469,3.2438777610033327,3.2075849916033334
O=C-C-C-C-C-O,[H]C=CCC(C=CC)N(N)CN,[H]C=CCC(C(=CC)C(=O)CCCCO)N(N)CN,[H]NCC([H])=CCC(C(=CC)C(=O)CCCCO)N(N)CN,[H]NCC([H])=CCC(C(=CC)C(=O)CCCCOCOC(=O)NC(C(=O)O)C1=CC=CC=C1)N(N)CN,[H]C(=CCC(C(=CC)C(=O)CCCCO)N(N)CN)CN([H])COC(=O)NCC(=O)O,[H]NCC([H])=CCC(C(=CC)C(=O)CCCCOCOC(=O)NC(CCCNC(=N)N)C(=O)O)N(N)CN,[H]NCC([H])=CCC(COC(=O)NC(CCC(=O)O)C(=O)O)(C(=CC)C(=O)CCCCO)N(N)CN,2.90513407077,2.76245655101,2.79125765672,2.8033979177933332
O=C-C-C-C-C-O,[H]C=CCC(C=CC)N(N)CN,[H]C=CCC(C(=CC)C(=O)CCCCO)N(N)CN,[H]C=CCC(C(=CC)C(=O)CCCC(O)C1C(C)CCCC1Cl)N(N)CN,[H]C=CCC(C(=CC)C(=O)CCCC(O)C1C(C)CCCC1(Cl)COC(=O)NC(C(=O)O)C1=CC=CC=C1)N(N)CN,[H]C=CCC(C(=CC)C(=O)CCCC(O)C1C(C)CCC(COC(=O)NCC(=O)O)C1Cl)N(N)CN,[H]C=CCC(C(=CC)C(=O)CCCC(O)(COC(=O)NC(CCCNC(=N)N)C(=O)O)C1C(C)CCCC1Cl)N(N)CN,[H]C=CCC(C(=CC)C(=O)CCCC(O)C1C(C)CCCC1(Cl)COC(=O)NC(CCC(=O)O)C(=O)O)N(N)CN,3.67480224872,3.1858354028890474,3.1502663887700004,2.8820518582366668
C(C)(:C)(:C),[H]C=CCC(C=C(C)C(Cl)CO)N(N)CN,[H]C=CC(CC(C)C)C(C=C(C)C(Cl)CO)N(N)CN,[H]C=CC(CC(C)C)C(C(=C(C)C(Cl)CO)C(N)CCCC)N(N)CN,[H]C=CC(CC(C)C)C(C(=C(C)C(Cl)C(O)COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(N)CCCC)N(N)CN,[H]C=CC(CC(C)(C)COC(=O)NCC(=O)O)C(C(=C(C)C(Cl)CO)C(N)CCCC)N(N)CN,[H]C=CC(CC(C)C)C(C(=C(C)C(Cl)COCOC(=O)NC(CCCNC(=N)N)C(=O)O)C(N)CCCC)N(N)CN,[H]C=CC(CC(C)C)C(C(=C(C)C(Cl)C(O)COC(=O)NC(CCC(=O)O)C(=O)O)C(N)CCCC)N(N)CN,4.1601923222575,3.4029216407666665,3.9309001690127277,3.1874398837499998
C(C)(:C)(:C),[H]C=CCC(C=C(C)C(Cl)CO)N(N)CN,[H]C=CC(CC(C)C)C(C=C(C)C(Cl)CO)N(N)CN,[H]C=CC(C(C(=O)CCCCC)C(C)C)C(C=C(C)C(Cl)CO)N(N)CN,[H]C=CC(C(C(=O)CCCCC)C(C)CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C=C(C)C(Cl)CO)N(N)CN,[H]C(=CC(C(C(=O)CCCCC)C(C)C)C(C=C(C)C(Cl)CO)N(N)CN)COC(=O)NCC(=O)O,[H]C=CC(C(C(=O)CCCCC)C(C)CCOC(=O)NC(CCCNC(=N)N)C(=O)O)C(C=C(C)C(Cl)CO)N(N)CN,[H]C=CC(C(C(=O)CCCCCCOC(=O)NC(CCC(=O)O)C(=O)O)C(C)C)C(C=C(C)C(Cl)CO)N(N)CN,3.591321578837499,3.3590825517940472,3.0649477685560607,3.1535087767083327
O=C-N-C-C,[H]C=CCC(C=C(C)C(Cl)CO)N(N)CN,[H]C=CCC(C=C(C)C(Cl)C(O)N(C=O)CC)N(N)CN,[H]C=CCC(C=C(C)C(Cl)C(O)N(C=O)CCCC1CCCCC1C)N(N)CN,[H]C=CCC(C=C(CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C(Cl)C(O)N(C=O)CCCC1CCCCC1C)N(N)CN,[H]C=CCC(C=C(C)C(Cl)C(O)N(C=O)CCCC1CCCCC1(C)COC(=O)NCC(=O)O)N(N)CN,[H]C=CCC(C=C(C)C(Cl)C(O)N(C=O)CC(COC(=O)NC(CCCNC(=N)N)C(=O)O)CC1CCCCC1C)N(N)CN,[H]C=C(COC(=O)NC(CCC(=O)O)C(=O)O)CC(C=C(C)C(Cl)C(O)N(C=O)CCCC1CCCCC1C)N(N)CN,3.76681423972,4.0407444827533325,3.162847141803333,2.978520672103333
O=C-N-C-C,[H]C=CCC(C=C(C)C(Cl)CO)N(N)CN,[H]C=CCC(C=C(C)C(Cl)C(O)N(C=O)CC)N(N)CN,[H]C=CCC(C=C(C)C(Cl)(NC(C)C)C(O)N(C=O)CC)N(N)CN,[H]C(=CCC(C=C(C)C(Cl)(NC(C)C)C(O)N(C=O)CC)N(N)CN)COC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C=CC(COC(=O)NCC(=O)O)C(C=C(C)C(Cl)(NC(C)C)C(O)N(C=O)CC)N(N)CN,[H]C=CCC(C=C(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)C(Cl)(NC(C)C)C(O)N(C=O)CC)N(N)CN,[H]C=CCC(C=C(C)C(Cl)(NC(C)C)C(O)N(C=O)CC)(COC(=O)NC(CCC(=O)O)C(=O)O)N(N)CN,3.57327550957,3.514611556259047,3.1170004697233336,2.765120672103333
N-C:C-C,[H]C=CCC(C=C(C)C(Cl)CO)N(CN)NC(C)(C)C,[H]C=C(CCCN)CC(C=C(C)C(Cl)CO)N(CN)NC(C)(C)C,[H]C=C(CCCN)CC(C=C(C)C(Cl)CO)N(CNN=N)NC(C)(C)C,[H]C=C(CCCNCOC(=O)NC(C(=O)O)C1=CC=CC=C1)CC(C=C(C)C(Cl)CO)N(CNN=N)NC(C)(C)C,[H]C=C(CCCN)CC(C=C(C)C(Cl)CO)N(NC(C)(C)C)C(COC(=O)NCC(=O)O)NN=N,[H]C(COC(=O)NC(CCCNC(=N)N)C(=O)O)=C(CCCN)CC(C=C(C)C(Cl)CO)N(CNN=N)NC(C)(C)C,[H]C=C(CCCN)CC(C=C(C)C(Cl)CO)(COC(=O)NC(CCC(=O)O)C(=O)O)N(CNN=N)NC(C)(C)C,3.9372340386139393,3.1979779548366665,3.09851306781,3.1206666368566665
N-C:C-C,[H]C=CCC(C=C(C)C(Cl)CO)N(CN)NC(C)(C)C,[H]C=C(CCCN)CC(C=C(C)C(Cl)CO)N(CN)NC(C)(C)C,[H]C=C(CCCN)CC(C=C(C)C(Cl)CO)N(CN)NC(C)(C)CCC=CC,[H]C=C(CCCN)CC(C=C(C)C(Cl)CO)N(CN)NC(C)(C)CCC(=CC)COC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C=C(CCCN)CC(C=C(C)C(Cl)CO)N(CN)NC(C)(C)CCC(=CC)COC(=O)NCC(=O)O,[H]C=C(CCCNCOC(=O)NC(CCCNC(=N)N)C(=O)O)CC(C=C(C)C(Cl)CO)N(CN)NC(C)(C)CCC=CC,[H]C=C(CCCN)CC(C=C(C)C(Cl)CO)(COC(=O)NC(CCC(=O)O)C(=O)O)N(CN)NC(C)(C)CCC=CC,3.888654909449091,4.239711831741213,4.309052448532726,3.158024928883333
