add_SMILES,starting_SMILES 2,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
O=C-O-C:C,C,CC(C)OC=O,CC1CCC(CC(=O)OC(C)C)C1,CC1CCC(CC(=O)OC(C)CCOC(=O)NC(C(=O)O)C2=CC=CC=C2)C1,CC1CCC(CC(=O)OC(C)CCOC(=O)NCC(=O)O)C1,CC1CCC(C(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(=O)OC(C)C)C1,CC1CCC(CC(=O)OC(C)CCOC(=O)NC(CCC(=O)O)C(=O)O)C1,3.7192162250100003,3.1543378750000004,3.17041604006,2.994798164791667
O=C-O-C:C,C,CC(C)OC=O,[H]C(Cl)CCC(C)OC=O,[H]C(Cl)CCC(C)OC(=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(Cl)C(COC(=O)NCC(=O)O)CC(C)OC=O,[H]C(Cl)CCC(C)OC(=O)COC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(Cl)CCC(C)(COC(=O)NC(CCC(=O)O)C(=O)O)OC=O,3.4562068049750003,2.574,2.5700858063683336,2.6791815364000007
O=N-C:C-N,C,CNCCN=O,CCC=NN(C)CCN=O,CC(C=NN(C)CCN=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC=NN(CCN=O)CCOC(=O)NCC(=O)O,CC(C=NN(C)CCN=O)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC=NN(C)CC(COC(=O)NC(CCC(=O)O)C(=O)O)N=O,3.1582997862599997,2.5090265871897435,2.12577650411,2.4357797179083334
O=N-C:C-N,C,CNCCN=O,[H]N(N)N(C)CCN=O,[H]N(N)N(C)C(CN=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]N(N)N(CCN=O)CCOC(=O)NCC(=O)O,[H]N(N)N(CCN=O)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,[H]N(N)N(CCN=O)CCOC(=O)NC(CCC(=O)O)C(=O)O,2.517383333333333,2.4084894008818183,2.751028054641818,2.9037575590401516
Cc1c(N)cccc1,CC(C)OC=O,CC(CCC1=C(N)C=CC=C1)OC=O,CC(CCC1=C(N)C=CC=C1CCl)OC=O,CC(CCC1=C(NCOC(=O)NC(C(=O)O)C2=CC=CC=C2)C=CC=C1CCl)OC=O,CC(CCC1=C(N)C=CC=C1CCl)OC(=O)COC(=O)NCC(=O)O,CC(CCC1=C(N)C=CC=C1CCl)OC(=O)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(CCC1=C(N)C(COC(=O)NC(CCC(=O)O)C(=O)O)=CC=C1CCl)OC=O,3.0423242402699997,3.5317441031849994,2.9794716241633332,2.9151199034851514
Cc1c(N)cccc1,CC(C)OC=O,CC(CCC1=C(N)C=CC=C1)OC=O,CC(CCC1=C(N)C=CC(C(C)CN)=C1)OC=O,CC(CN)C1=CC(CCC(C)(COC(=O)NC(C(=O)O)C2=CC=CC=C2)OC=O)=C(N)C=C1,CC(CN)C1=CC(CCC(C)(COC(=O)NCC(=O)O)OC=O)=C(N)C=C1,CC(CCC1=C(N)C=CC(C(C)CN)=C1)OC(=O)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC(CCC1=C(NCOC(=O)NC(CCC(=O)O)C(=O)O)C=CC(C(C)CN)=C1)OC=O,3.6729479287893936,3.2571132009200006,2.9381371507000003,2.90414160665
C(-H)(-N)(=C),CC(C)OC=O,[H]C(=C)NC(=O)OC(C)C,[H]C(=C)NC(=O)OC(C)CC(C)NC=N,[H]C(=C)NC(=O)OC(C)(COC(=O)NC(C(=O)O)C1=CC=CC=C1)CC(C)NC=N,[H]C(=C)NC(=O)OC(C)CC(CCOC(=O)NCC(=O)O)NC=N,[H]C(=C)NC(=O)OC(C)(COC(=O)NC(CCCNC(=N)N)C(=O)O)CC(C)NC=N,[H]C(=C)NC(=O)OC(C)CC(C)N(C=N)COC(=O)NC(CCC(=O)O)C(=O)O,3.6356430913866666,3.179851817642857,3.0469283938449996,2.8068506697533335
C(-H)(-N)(=C),CC(C)OC=O,[H]C(=C)NC(=O)OC(C)C,[H]C(=C)NC(=O)OC(C)CC(C=C)CC,[H]C(=C)NC(=O)OC(C)C(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C=C)CC,[H]C(=C)NC(=O)OC(C)C(COC(=O)NCC(=O)O)C(C=C)CC,[H]C(=CCOC(=O)NC(CCCNC(=N)N)C(=O)O)NC(=O)OC(C)CC(C=C)CC,[H]C(=C)NC(=O)OC(C)CC(C=C)(CC)COC(=O)NC(CCC(=O)O)C(=O)O,3.7036647256241664,3.32444074812,3.271369068486666,3.2094311574949996
O=C-C-C-C-C-C-C,[H]C(=C)NC(C)(C)OC=O,[H]C(=C)NC(C)(CC(=O)CCCCCC)OC=O,[H]C(=C)NC(C)(OC=O)C(NC=NC)C(=O)CCCCCC,[H]C(=C)NC(C)(OC=O)C(NC=NCCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C(=O)CCCCCC,[H]C(=C)NC(C)(OC=O)C(NC(COC(=O)NCC(=O)O)=NC)C(=O)CCCCCC,[H]C(=C)NC(C)(OC=O)C(NC=NC)C(=O)CCCCCCCOC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(=C)NC(C)(OC=O)C(NC=NC)C(=O)C(CCCCC)COC(=O)NC(CCC(=O)O)C(=O)O,3.425299578026666,3.0745290552307694,3.3011295769866664,3.400329576986666
O=C-C-C-C-C-C-C,[H]C(=C)NC(C)(C)OC=O,[H]C(=C)NC(C)(CC(=O)CCCCCC)OC=O,[H]C(=CC(O)CO)NC(C)(CC(=O)CCCCCC)OC=O,[H]C(=CC(O)CO)N(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)(CC(=O)CCCCCC)OC=O,[H]C(=CC(O)CO)NC(C)(CC(=O)CC(CCCC)COC(=O)NCC(=O)O)OC=O,[H]C(=CC(O)CO)NC(C)(CC(=O)CC(CCCC)COC(=O)NC(CCCNC(=N)N)C(=O)O)OC=O,[H]C(=CC(O)CO)NC(C)(OC=O)C(COC(=O)NC(CCC(=O)O)C(=O)O)C(=O)CCCCCC,3.2333592919999994,2.486110427343333,3.3501358589933323,3.16951040196
CC1C(N)CCCC1,[H]C(=C)NC(C)(C)OC=O,[H]C(=CC1CCCC(N)C1C)NC(C)(C)OC=O,[H]C(=CC1CCCC(N)C1C)NC(C)(CC(CC)CCC)OC=O,[H]C(=CC1CCCC(N)C1CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)NC(C)(CC(CC)CCC)OC=O,[H]C(=CC1CCCC(NCOC(=O)NCC(=O)O)C1C)NC(C)(CC(CC)CCC)OC=O,[H]C(=CC1CCCC(N)C1C)NC(C)(OC=O)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(CC)CCC,[H]C(=CC1CCCC(N)C1(C)COC(=O)NC(CCC(=O)O)C(=O)O)NC(C)(CC(CC)CCC)OC=O,3.903316997475585,4.579640537036667,3.57785462714,3.1057645010333332
CC1C(N)CCCC1,[H]C(=C)NC(C)(C)OC=O,[H]C(=CC1CCCC(N)C1C)NC(C)(C)OC=O,[H]C(=CC1CCCC(N)(C(C)CCCCC)C1C)NC(C)(C)OC=O,[H]C(NC(C)(C)OC=O)=C(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C1CCCC(N)(C(C)CCCCC)C1C,[H]C(=CC1CCCC(N)(C(C)CC(CCC)COC(=O)NCC(=O)O)C1C)NC(C)(C)OC=O,[H]C(=CC1CCCC(N)(C(C)CCC(CC)COC(=O)NC(CCCNC(=N)N)C(=O)O)C1C)NC(C)(C)OC=O,[H]C(=CC1(COC(=O)NC(CCC(=O)O)C(=O)O)CCCC(N)(C(C)CCCCC)C1C)NC(C)(C)OC=O,3.9841939781605844,3.8240134457509525,3.929920271165238,3.4871409907485704
O-C-C=O,[H]C(=C)NC(C)(C)OC(=O)C1(C)CCCCC1N,[H]C(=C)NC(C)(C)OC(=O)C1(C)C(N)CCCC1OCC=O,[H]C(=C)NC(C)(C)OC(=O)C1(C)C(N)CCCC1OCC(=O)CC(C)N,[H]C(=C)NC(C)(C)OC(=O)C1(C)C(N)CCCC1OCC(=O)C(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)N,[H]C(=C)NC(C)(C)OC(=O)C1(C)C(N)CCCC1OCC(=O)CC(C)NCOC(=O)NCC(=O)O,[H]C(=C)NC(C)(C)OC(=O)C1(C)C(OCC(=O)CC(C)N)CCCC1(N)COC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(=C)NC(C)(C)OC(=O)C1(C)C(N)CCCC1OCC(=O)CC(C)NCOC(=O)NC(CCC(=O)O)C(=O)O,3.2907149729460605,3.338816188394999,2.930547374528333,3.2571473745283335
O-C-C=O,[H]C(=C)NC(C)(C)OC(=O)C1(C)CCCCC1N,[H]C(=C)NC(C)(C)OC(=O)C1(C)C(N)CCCC1OCC=O,[H]C(=C)NC(C)(C)OC(=O)C1(C)C(OCC=O)CCC(C(O)CN)C1N,[H]C(=C)NC(C)(C)OC(=O)C1(C)C(OCC=O)CCC(C(O)CN)C1NCOC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C(=C)NC(C)(C)OC(=O)C1(C)C(OCC=O)CCC(C(CN)OCOC(=O)NCC(=O)O)C1N,[H]C(=CCOC(=O)NC(CCCNC(=N)N)C(=O)O)NC(C)(C)OC(=O)C1(C)C(OCC=O)CCC(C(O)CN)C1N,[H]C(=C)NC(C)(CCOC(=O)NC(CCC(=O)O)C(=O)O)OC(=O)C1(C)C(OCC=O)CCC(C(O)CN)C1N,3.2236236607616666,3.373147374528334,3.1963948661683332,2.9160757790200003
O=C-C-C-C-C-O,[H]C(=C)NC(C)(C)OC(=O)C1(C)CCCCC1N,[H]C(=C)NC(C)(C)OC(=O)C1(C)CCCCC1(N)C(=O)CCCCO,[H]C(=C)NC(C)(C)OC(=O)C1(C)CCCCC1(N)C(=O)CC(CCO)CC(C)(C)C,[H]C(=C)NC(C)(CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)OC(=O)C1(C)CCCCC1(N)C(=O)CC(CCO)CC(C)(C)C,[H]C(=C)NC(C)(C)OC(=O)C1(C)CCCCC1(N)C(=O)CC(CCOCOC(=O)NCC(=O)O)CC(C)(C)C,[H]C(=C)NC(C)(C)OC(=O)C1(C)CCCCC1(N)C(=O)CC(CCO)CC(C)(C)CCOC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(=C)NC(C)(C)OC(=O)C1(C)CCCCC1(N)C(=O)CC(CC(C)(C)C)C(CO)COC(=O)NC(CCC(=O)O)C(=O)O,3.5534767892260604,2.896513729981905,2.814093538353333,2.196973569981905
O=C-C-C-C-C-O,[H]C(=C)NC(C)(C)OC(=O)C1(C)CCCCC1N,[H]C(=C)NC(C)(C)OC(=O)C1(C)CCCCC1(N)C(=O)CCCCO,[H]C(=C)NC(C)(C)OC(=O)C1(CCNCCC)CCCCC1(N)C(=O)CCCCO,[H]C(=C)NC(C)(C)OC(=O)C1(CC(COC(=O)NC(C(=O)O)C2=CC=CC=C2)NCCC)CCCCC1(N)C(=O)CCCCO,[H]C(=C)NC(C)(CCOC(=O)NCC(=O)O)OC(=O)C1(CCNCCC)CCCCC1(N)C(=O)CCCCO,[H]C(=C)NC(C)(C)OC(=O)C1(CCNCCC)CCCCC1(N)C(=O)CCCC(O)COC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C(=C)NC(C)(C)OC(=O)C1(CCNCCC)CCCCC1(NCOC(=O)NC(CCC(=O)O)C(=O)O)C(=O)CCCCO,3.383965214086666,3.142722202581905,3.2494964215485718,3.073194096453333
C(H)(:C)(:C),[H]C(=C)NC(C)(CC(O)C=O)OC(=O)C1(C)CCCCC1N,[H]C(=C)N(C([H])(C)C)C(C)(CC(O)C=O)OC(=O)C1(C)CCCCC1N,[H]C(=C)N(C([H])(C)C)C(C)(CC(O)C=O)OC(=O)C1(C)CC(C(=O)CC=O)CCC1N,[H]C(=C)N(C([H])(C)C)C(C)(CC(O)(C=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1)OC(=O)C1(C)CC(C(=O)CC=O)CCC1N,[H]C(=C)N(C([H])(C)C)C(C)(CC(O)C(=O)COC(=O)NCC(=O)O)OC(=O)C1(C)CC(C(=O)CC=O)CCC1N,[H]C(=C)N(C([H])(C)C)C(C)(CC(O)C=O)OC(=O)C1(C)CC(C(=O)CC(=O)COC(=O)NC(CCCNC(=N)N)C(=O)O)CCC1N,[H]C(=C)N(C([H])(C)C)C(C)(CC(O)C(=O)COC(=O)NC(CCC(=O)O)C(=O)O)OC(=O)C1(C)CC(C(=O)CC=O)CCC1N,3.349555132946061,3.14798085594,3.2907149729460605,2.7625406959400003
C(H)(:C)(:C),[H]C(=C)NC(C)(CC(O)C=O)OC(=O)C1(C)CCCCC1N,[H]C(=C)N(C([H])(C)C)C(C)(CC(O)C=O)OC(=O)C1(C)CCCCC1N,[H]C(=C)N(C([H])(C)C)C(CC(O)C=O)(CC(N)CCN)OC(=O)C1(C)CCCCC1N,[H]C(=C)N(C([H])(C)C)C(CC(N)CCN)(CC(O)C(=O)COC(=O)NC(C(=O)O)C1=CC=CC=C1)OC(=O)C1(C)CCCCC1N,[H]C(=C)N(C([H])(C)C)C(CC(O)C=O)(CC(CCN)NCOC(=O)NCC(=O)O)OC(=O)C1(C)CCCCC1N,[H]C(=C)N(C([H])(C)C)C(CC(N)CCN)(CC(O)C(=O)COC(=O)NC(CCCNC(=N)N)C(=O)O)OC(=O)C1(C)CCCCC1N,[H]C(=C)N(C([H])(C)C)C(CC(O)C=O)(CC(CCN)NCOC(=O)NC(CCC(=O)O)C(=O)O)OC(=O)C1(C)CCCCC1N,3.099150056026061,3.1589069651533337,3.0749069651533336,3.1509069651533337
N:C:C-C,[H]C(=C)NC(C)(CC(O)C=O)OC(=O)C1(C)CCCCC1N,[H]C(=CNCCC)NC(C)(CC(O)C=O)OC(=O)C1(C)CCCCC1N,[H]C(=CNCCC)NC(C)(CC(O)C=O)OC(=O)C1(CC2(O)CCCC(C)C2)CCCCC1N,[H]C(=CNCCC)NC(C)(CC(C=O)OCOC(=O)NC(C(=O)O)C1=CC=CC=C1)OC(=O)C1(CC2(O)CCCC(C)C2)CCCCC1N,[H]C(=CNCCC)NC(C)(CC(O)C=O)OC(=O)C1(CC2(O)CCC(COC(=O)NCC(=O)O)C(C)C2)CCCCC1N,[H]C(=CNCCC)NC(C)(CC(O)C=O)OC(=O)C1(CC2(O)CCCC(C)C2)CCC(COC(=O)NC(CCCNC(=N)N)C(=O)O)CC1N,[H]C(=CNCCC)NC(C)(CC(O)C=O)OC(=O)C1(CC2(OCOC(=O)NC(CCC(=O)O)C(=O)O)CCCC(C)C2)CCCCC1N,3.546204329632727,3.0019454146885716,3.16555444478,3.2622352633133334
N:C:C-C,[H]C(=C)NC(C)(CC(O)C=O)OC(=O)C1(C)CCCCC1N,[H]C(=CNCCC)NC(C)(CC(O)C=O)OC(=O)C1(C)CCCCC1N,[H]C(=CNCCC)NC(C)(CC(O)C=O)OC(=O)C1(C)CCCCC1NC1(O)CCC(C)CC1,[H]C(=CNCCC)NC(C)(OC(=O)C1(C)CCCCC1NC1(O)CCC(C)CC1)C(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(O)C=O,[H]C(=CNCCC)NC(C)(CC(O)C=O)OC(=O)C1(C)CCCCC1NC1(OCOC(=O)NCC(=O)O)CCC(C)CC1,[H]C(=CNCCC)NC(C)(CC(O)C=O)OC(=O)C1(C)CCCCC1NC1(O)CCC(C)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)C1,[H]C(=CNCCC)NC(C)(CC(O)C=O)OC(=O)C1(C)CCCCC1NC1(O)CCC(C)C(COC(=O)NC(CCC(=O)O)C(=O)O)C1,3.2201624645860605,3.291265129083571,3.1202019484133334,3.1939927253883336
