add_SMILES,starting_SMILES 2,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
C=C-C-C,C,CC=CCC,CC=CC(C)C1C=CCC1,CC(C=CCCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C1C=CCC1,CC=CC(C)(COC(=O)NCC(=O)O)C1C=CCC1,CC=CC(C)C1C=CCC1COC(=O)NC(CCCNC(=N)N)C(=O)O,CC=CC(C)C1(COC(=O)NC(CCC(=O)O)C(=O)O)C=CCC1,2.7079978262199997,2.934623013455714,3.606052858932381,2.9612583220666666
C=C-C-C,C,CC=CCC,[H]C=CC(C)=CCC,[H]C=CC(C)=CC(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,[H]C=CC(C)=C(CC)COC(=O)NCC(=O)O,[H]C=CC(C)=CC(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,[H]C=CC(C)=CC(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.40721745272,2.457290554533333,3.1453319902768184,2.525674528761667
Cc1c(C)cccc1,C,CC1=CC=CC(C)=C1C,CC1=C(C)C(CCC(C)(C)C)=CC=C1,CC1=C(C)C(COC(=O)NC(C(=O)O)C2=CC=CC=C2)=CC=C1CCC(C)(C)C,CC1=C(C)C(CCC(C)(C)C)=CC(COC(=O)NCC(=O)O)=C1,CC1=C(C)C(CCC(C)(C)CCOC(=O)NC(CCCNC(=N)N)C(=O)O)=CC=C1,CC1=C(C)C(CCC(C)(C)CCOC(=O)NC(CCC(=O)O)C(=O)O)=CC=C1,3.6344548872309526,2.8698344256119044,3.5311321600670134,3.106505378475
Cc1c(C)cccc1,C,CC1=CC=CC(C)=C1C,C=NNCC1=CC=C(C)C(C)=C1C,CC1=CC=C(CNN=CCOC(=O)NC(C(=O)O)C2=CC=CC=C2)C(C)=C1C,C=NN(COC(=O)NCC(=O)O)CC1=CC=C(C)C(C)=C1C,C=NNC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C1=CC=C(C)C(C)=C1C,C=NN(COC(=O)NC(CCC(=O)O)C(=O)O)CC1=CC=C(C)C(C)=C1C,3.039502045516666,3.156915109483333,3.2360999815666665,2.6618737427083334
C1CCNC1,CC1=CC(C)=C(C)C=C1,CC1=CC(C)=C(C)C=C1C1CCCN1,CCC(C)CC1=CC(C)=C(C)C=C1C1CCCN1,CCC(CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)CC1=CC(C)=C(C)C=C1C1CCCN1,CCC(C)CC1=CC(C)=C(C)C=C1C1CC(COC(=O)NCC(=O)O)CN1,CCC(C)CC1=CC(C)=C(C)C=C1C1CC(COC(=O)NC(CCCNC(=N)N)C(=O)O)CN1,CCC(C)CC1=CC(C)=C(C)C=C1C1CCCN1COC(=O)NC(CCC(=O)O)C(=O)O,4.071568137511785,2.6845108391800006,3.5640815333142855,3.8557104730666665
C1CCNC1,CC1=CC(C)=C(C)C=C1,CC1=CC(C)=C(C)C=C1C1CCCN1,CC1=CC(C)=C(CC2=C(Cl)C=C(N)C=C2)C=C1C1CCCN1,CC1=CC(C)=C(CC2=C(Cl)C=C(N)C(COC(=O)NC(C(=O)O)C3=CC=CC=C3)=C2)C=C1C1CCCN1,CC1=CC(C)=C(CC2=C(Cl)C=C(N)C=C2)C=C1C1(COC(=O)NCC(=O)O)CCCN1,CC1=CC(C)=C(CC2=C(Cl)C=C(N)C=C2)C=C1C1NCCC1COC(=O)NC(CCCNC(=N)N)C(=O)O,CC1=CC(C)=C(CC2=C(Cl)C=C(N)C=C2)C=C1C1CCCN1COC(=O)NC(CCC(=O)O)C(=O)O,3.8987791853809526,3.4999148518250003,3.634180458486667,3.56771593902
C(C)(C)(H)(N),CC1=CC(C)=C(C)C=C1,[H]C(C)(C)NC1=C(C)C=CC(C)=C1C,[H]C(C)(COC1=C(O)C=CC=C1)NC1=C(C)C=CC(C)=C1C,[H]C(C)(COC1=C(O)C=CC=C1COC(=O)NC(C(=O)O)C1=CC=CC=C1)NC1=C(C)C=CC(C)=C1C,[H]C(C)(COC1=C(O)C=CC(COC(=O)NCC(=O)O)=C1)NC1=C(C)C=CC(C)=C1C,[H]C(C)(COC1=C(O)C=C(COC(=O)NC(CCCNC(=N)N)C(=O)O)C=C1)NC1=C(C)C=CC(C)=C1C,[H]C(C)(COC1=C(O)C=CC=C1COC(=O)NC(CCC(=O)O)C(=O)O)NC1=C(C)C=CC(C)=C1C,3.827496851372728,3.410041109116667,3.4854537349060606,2.990532605686666
C(C)(C)(H)(N),CC1=CC(C)=C(C)C=C1,[H]C(C)(C)NC1=C(C)C=CC(C)=C1C,[H]C(C)(C)NC1=C(C)C(N(C)CCCl)=CC(C)=C1C,[H]C(C)(CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)NC1=C(C)C(N(C)CCCl)=CC(C)=C1C,[H]C(C)(C)NC1=C(C)C(N(C)CCCl)=CC(CCOC(=O)NCC(=O)O)=C1C,[H]C(C)(C)NC1=C(C)C(N(C)CC(Cl)COC(=O)NC(CCCNC(=N)N)C(=O)O)=CC(C)=C1C,[H]C(C)(CCOC(=O)NC(CCC(=O)O)C(=O)O)NC1=C(C)C(N(C)CCCl)=CC(C)=C1C,3.7530265298801195,3.8624183721273058,3.5766880271283332,3.454671317495
CC1CCC(C)CC1,CC1=CC(C)=C(C)C(C2CCNC2)=C1,CC1=CC(C)=C(C)C(C2CCN(C3(C)CCC(C)CC3)C2)=C1,C=C(C)CC1=C(C)C(C2CCN(C3(C)CCC(C)CC3)C2)=CC(C)=C1,C=C(C)CC1=C(C)C(C2CCN(C3(C)CCC(CCOC(=O)NC(C(=O)O)C4=CC=CC=C4)CC3)C2)=CC(C)=C1,C=C(C)CC1=C(C)C(C2CCN(C3(C)CCC(CCOC(=O)NCC(=O)O)CC3)C2)=CC(C)=C1,C=C(C)CC1=C(C)C(C2CCN(C3(C)CCC(C)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)C3)C2)=CC(C)=C1,C=C(C)CC1=C(C)C(C2CCN(C3(CCOC(=O)NC(CCC(=O)O)C(=O)O)CCC(C)CC3)C2)=CC(C)=C1,4.558995254639286,4.406500109464287,4.336138207164285,4.121571461692857
CC1CCC(C)CC1,CC1=CC(C)=C(C)C(C2CCNC2)=C1,CC1=CC(C)=C(C)C(C2CCN(C3(C)CCC(C)CC3)C2)=C1,CNC(N)C1CC(C)(N2CCC(C3=CC(C)=CC(C)=C3C)C2)CCC1C,CNC(N)C1CC(C)(N2CCC(C3=CC(C)=CC(CCOC(=O)NC(C(=O)O)C4=CC=CC=C4)=C3C)C2)CCC1C,CNC(N)C1CC(C)(N2CCC(C3=CC(C)=C(COC(=O)NCC(=O)O)C(C)=C3C)C2)CCC1C,CNC(N)C1CC(C)(N2CCC(C3=CC(C)=CC(C)=C3C)C2)CCC1(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CNC(N)C1CC(C)(N2CCC(C3=CC(C)=CC(C)=C3C)C2)CC(COC(=O)NC(CCC(=O)O)C(=O)O)C1C,4.355641752404286,4.078513859564286,4.295138207164285,4.001949810264286
