SMILES_added,SMILES_got
OC1C(N)CCCC1,CC1CCCC(O)C1N
C=N,C=NC1(N)C(C)CCCC1O
CC1C(O)CCCC1,C=NC1(N)C(C)CC(C2CCCC(O)C2C)CC1O
Cc1c(N)cccc1,C=NC1(N)C(C)CC(C2CCCC(O)C2C)CC1(O)C1=CC(N)=C(C)C=C1
O-C-C-C-C-C-C-C,CCCCCCC(O)C=NC1(N)C(C)CC(C2CCCC(O)C2C)CC1(O)C1=CC(N)=C(C)C=C1
Oc1ccc(O)cc1,CCCCCCC(O)C=NC1(NC2=CC(O)=CC=C2O)C(C)CC(C2CCCC(O)C2C)CC1(O)C1=CC(N)=C(C)C=C1
