SMILES_added,SMILES_got
Cc1ccc(O)cc1,CC1=CC(C)=C(O)C=C1
CC1CCC(C)CC1,CC1=CC(C)=C(OC2(C)CCC(C)CC2)C=C1
OC1C(Cl)CCCC1,CC1=CC(C)=C(OC2(C)CCC(C)C(C3(Cl)CCCCC3O)C2)C=C1
C=N-N-C,CNN=CC1CCC(Cl)(C2CC(C)(OC3=C(C)C=C(C)C=C3)CCC2C)C(O)C1
O-C:C-O-C,CNN=CC1CCC(Cl)(C2CC(C)(OC3=C(C)C=C(C)C=C3)CCC2CC(O)COC)C(O)C1
C-C-C-C-C-C,CCCCC(C)C1(C2(Cl)CCC(C=NNC)CC2O)CC(C)(OC2=C(C)C=C(C)C=C2)CCC1CC(O)COC
