SMILES_added,SMILES_got
O-C-C-C-C-N,CC(O)CCCN
C-C=N-N-C,CNN=CCC(CN)CC(C)O
C-O-C:C-C,CNN=CCC(CN)CC(C)OCCCOC
C:C-C-C-C,CCC(CC)C(CN)(CC=NNC)CC(C)OCCCOC
C-I,CCC(CC)C(CN)(CC(C)OCCCOC)C(C=NNC)CI
O-C:C:N,CCC(CCOCCN)C(CN)(CC(C)OCCCOC)C(C=NNC)CI
