SMILES_added,SMILES_got
C:C-N-C:C,CCCNCC
Cc1c(Cl)cccc1,CCCN(CC)C1=CC(C)=C(Cl)C=C1
C(C)(:C)(:N),CCCN(CC)C1=C(CC(C)N)C(C)=C(Cl)C=C1
C1CC=CC=C1,CCCN(CC)C1=C(CC(C)N)C(CC2=CC=CCC2)=C(Cl)C=C1
N-C-C-C:C,CCCCNC(C)(N)CC1=C(N(CC)CCC)C=CC(Cl)=C1CC1=CC=CCC1
C(H)(:C)(:C),[H]C(C)(C)C(C1=C(N(CC)CCC)C=CC(Cl)=C1CC1=CC=CCC1)C(C)(N)NCCCC
C1CC=CC1,[H]C(C)(C)C(C1=C(N(CC)CCC)C=CC(Cl)=C1CC1=CC(C2CC=CC2)=CCC1)C(C)(N)NCCCC
