SMILES_added,SMILES_got
O-C-C-N-C,CCNCCO
O=C-C-C-C-C-C,CCCC(CC=O)C(C)NCCO
C-C-C-C-C-C(C)-C,CCCCC(OCCNC(C)C(CC=O)CCC)C(C)C
O(:C)(:C),CCCCC(OCCNC(C)C(CC=O)CCC)C(C)(C)COC
O-C-C-C=C,C=CCCOC(OC)C(C)(C)C(CCCC)OCCNC(C)C(CC=O)CCC
C=C-C-C,C=CCCOC(OC)C(C)(C)C(CCC(C)C(C)C=C)OCCNC(C)C(CC=O)CCC
C-C-C-C-C-C(C)-C,C=CCCOC(OC)C(C)(C)C(CCC(C)C(C)C=C)OCCNC(C)C(CCC)CC(=O)C(C)(C)CCCCC
