SMILES_added,SMILES_got
C=N,CC=N
C-O-C-C:C,COCCCCC=N
CC1C(C)CCC1,COCCCCC(=N)C1CC(C)C(C)C1
N:C:C:N,COCCC(CC(=N)C1CC(C)C(C)C1)NCCN
N-C:C:C-C,COCCC(CC(=N)C1(C(C)CCN)CC(C)C(C)C1)NCCN
O=C-C-C-C-O,COCCC(CC(=N)C1(C(C)C(CN)OCCCC=O)CC(C)C(C)C1)NCCN
C-O-C-C=C,COCC=CN(CCN)C(CCOC)CC(=N)C1(C(C)C(CN)OCCCC=O)CC(C)C(C)C1
N-C:C-N,COCC=CN(CCN)C(CCOC)CC(=N)C1(C(C)C(CN)OCCCC=O)CC(C)C(CNCCN)C1
