SMILES_added,SMILES_got
Nc1cc(Cl)ccc1,CC1=C(Cl)C=C(N)C=C1
C=C-C-C,C=CCCNC1=CC(Cl)=C(C)C=C1
C-C-C-C-C-C,CCCCCCC=CCCNC1=CC(Cl)=C(C)C=C1
C,CCCCCCC=CC(C)CNC1=CC(Cl)=C(C)C=C1
O-C-C-C-C-C-C-C,CCCCCCC=CC(C)(CNC1=CC(Cl)=C(C)C=C1)C(CCC)CCCO
N-C-C-O-C,CCCCCCC=CC(C)(CNC1=CC(Cl)=C(C)C(COCCN)=C1)C(CCC)CCCO
O-C-C-C-C-C-N-C,CCCCCCC=CC(C)(CNC1=CC(Cl)=C(C)C(C(OCCN)C(CCO)CCNC)=C1)C(CCC)CCCO
