SMILES_added,SMILES_got
C1CCCCC1,CC1CCCCC1
N-N-C:C,CC1CCCCC1C(C)NN
N=N,CC1CCCCC1(N=N)C(C)NN
C(-C)(-H)(=C),[H]C(=C)CCC1CCCCC1(N=N)C(C)NN
CC1CC(C)CCC1,[H]C(=C)CCC1C(C2(C)CCCC(C)C2)CCCC1(N=N)C(C)NN
C(H)(:N),[H]CNN=NC1(C(C)NN)CCCC(C2(C)CCCC(C)C2)C1CCC([H])=C
C-C(C)-C(C)-C,[H]CNN=NC1(C(C)NN)CCC(CC(C)C(C)C)C(C2(C)CCCC(C)C2)C1CCC([H])=C
C(-C)(-C)(=O),[H]CNN=NC1(C(C)NN)CCC(CC(C)C(C)C)C(C2(C)CC(C)CC(CC(C)=O)C2)C1CCC([H])=C
