SMILES_added,SMILES_got
O=C-O-C:C,CC(C)OC=O
C(-H)(-N)(=C),[H]C(=C)NC(C)(C)OC=O
CC1C(N)CCCC1,[H]C(=C)NC(C)(C)OC(=O)C1(C)CCCCC1N
O-C-C=O,[H]C(=C)NC(C)(CC(O)C=O)OC(=O)C1(C)CCCCC1N
C(H)(:C)(:C),[H]C(=C)NC(C)(CC(O)C=O)OC(=O)C1(C)CCCCC1NCC([H])C
N-C:C-C-C,[H]C(=C)NC(C)(CC(O)C=O)OC(=O)C1(C)CCCCC1NCC([H])CC(C)CCN
Cc1c(Cl)cccc1,[H]C(=C)NC(C)(CC(O)C=O)OC(=O)C1(C)C(NCC([H])CC(C)CCN)CCCC1C1=CC(C)=C(Cl)C=C1
