SMILES_added,SMILES_got
C-C-N-C-C,CCNC(C)C
CC1CC(O)CCC1,CCN(C(C)C)C1C(C)CCCC1O
C-C-O-C:C,CCOCCCCN(C(C)C)C1C(C)CCCC1O
CC1C(Cl)CCCC1,CCOCCCCN(C(C)C)C1C(O)CCCC1(C)C1CCC(Cl)C(C)C1
C=C-C-O-C,C=C(COC)C1(N(CCCCOCC)C(C)C)C(O)CCCC1(C)C1CCC(Cl)C(C)C1
O-C-C-C-C-C-N-C,C=C(COC)C1(N(CCCCOCC)C(C)C)C(O)CCCC1(C)C1CCC(Cl)(CNCCCCCO)C(C)C1
