add_SMILES,starting_SMILES 3,starting_SMILES 2,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
O-C-C-C=O,C,CC(=O)CCO,CC=CCCOCCC(C)=O,CC=CCCOC(CCC=O)CC(C)=O,CC(=O)CC(CCC=O)OCCC=CCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC=CCCOC(CCC=O)CC(=O)CCOC(=O)NCC(=O)O,CC=CCCOC(CCC(=O)COC(=O)NC(CCCNC(=N)N)C(=O)O)CC(C)=O,CC(=O)CC(CCC=O)OCCC=CCCOC(=O)NC(CCC(=O)O)C(=O)O,3.526449568526666,3.23501929786,3.395104356019999,3.1033342669599997
O-C-C-C=O,C,CC(=O)CCO,CC=CCCOCCC(C)=O,CC=CCCOCC(C(C)=O)C(=O)CCO,CC=CCCOC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C(C)=O)C(=O)CCO,CC=CCCOCC(C(C)=O)C(=O)CC(O)COC(=O)NCC(=O)O,CC=CCCOCC(COC(=O)NC(CCCNC(=N)N)C(=O)O)(C(C)=O)C(=O)CCO,CC=CCCOCC(C(C)=O)C(=O)C(CO)COC(=O)NC(CCC(=O)O)C(=O)O,3.6734198757366663,3.486754938596666,3.12087189776,3.0225446001000003
O-C-C-C=O,C,CC(=O)CCO,CC=CCCOCCC(C)=O,CC=CCCOCCC(=O)CC(Cl)CNC,CC=CCCOCCC(=O)CC(Cl)CNCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CC=CCCOCC(COC(=O)NCC(=O)O)C(=O)CC(Cl)CNC,CC=CCCOC(COC(=O)NC(CCCNC(=N)N)C(=O)O)CC(=O)CC(Cl)CNC,CC=CCCOCCC(=O)CC(Cl)CN(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.6977250350599995,3.9691052439000005,3.351824514089999,3.156689418603333
O-C-C-C=O,C,CC(=O)CCO,CC(=O)CC(O)C1C=CC=CC1,CC(=O)CC(OC(Cl)CO)C1C=CC=CC1,CC(=O)CC(OC(Cl)(CO)COC(=O)NC(C(=O)O)C1=CC=CC=C1)C1C=CC=CC1,O=C(O)CNC(=O)OCCC(=O)CC(OC(Cl)CO)C1C=CC=CC1,CC(=O)CC(OC(Cl)COCOC(=O)NC(CCCNC(=N)N)C(=O)O)C1C=CC=CC1,CC(=O)CC(COC(=O)NC(CCC(=O)O)C(=O)O)(OC(Cl)CO)C1C=CC=CC1,3.62385174662,2.863725801203333,3.1631466492033327,3.105768553845
O-C-C-C=O,C,CC(=O)CCO,CC(=O)CC(O)C1C=CC=CC1,[H]C(O)(O)CCC(=O)CC(O)C1C=CC=CC1,[H]C(O)(O)CCC(=O)CC(O)C1C=C(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C=CC1,[H]C(O)(O)CCC(=O)CC(O)(COC(=O)NCC(=O)O)C1C=CC=CC1,[H]C(O)(O)CCC(=O)CC(O)C1(COC(=O)NC(CCCNC(=N)N)C(=O)O)C=CC=CC1,[H]C(O)(O)CCC(=O)C(COC(=O)NC(CCC(=O)O)C(=O)O)C(O)C1C=CC=CC1,3.379744676066666,2.7239732222778565,3.0319415917350003,2.896066605075
O-C-C-C=O,C,CC(=O)CCO,CC(=O)CC(O)C1C=CC=CC1,CC(=O)CC(O)(C(N)=CC=O)C1C=CC=CC1,CC(=O)CC(O)(C(=CC=O)NCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C1C=CC=CC1,CC(=O)CC(OCOC(=O)NCC(=O)O)(C(N)=CC=O)C1C=CC=CC1,CC(=O)CC(O)(C(N)=C(C=O)COC(=O)NC(CCCNC(=N)N)C(=O)O)C1C=CC=CC1,CC(=O)CC(OCOC(=O)NC(CCC(=O)O)C(=O)O)(C(N)=CC=O)C1C=CC=CC1,3.092731562409999,3.3967172637199994,3.1970089041016663,3.0084453342349997
O-C-C-C=O,C,CC(=O)CCO,CCCCC(O)CC(C)=O,CCC(CC(O)CC(C)=O)C(C)(C)C,CC(=O)CC(O)CC(CCCOC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)(C)C,CC(=O)CC(O)CC(CCCOC(=O)NCC(=O)O)C(C)(C)C,CCC(CC(O)CC(=O)CCOC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)(C)C,CCC(CC(O)C(COC(=O)NC(CCC(=O)O)C(=O)O)C(C)=O)C(C)(C)C,3.3636268876624995,2.7172395381061905,2.25496888428,2.7708209738766665
O-C-C-C=O,C,CC(=O)CCO,CCCCC(O)CC(C)=O,CCCCC(O)(CC(C)=O)C(C)CC,CCCC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(O)(CC(C)=O)C(C)CC,CCCCC(O)(CC(=O)CCOC(=O)NCC(=O)O)C(C)CC,CCCCC(CC(C)=O)(OCOC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)CC,CCCCC(O)(CC(C)=O)C(CC)CCOC(=O)NC(CCC(=O)O)C(=O)O,3.2969765099291664,2.637178900689524,3.5623380086907686,3.2836072496933335
O-C-C-C=O,C,CC(=O)CCO,CCCCC(O)CC(C)=O,CCC(CC(O)CC(C)=O)C(C)COC,CCC(CC(O)CC(C)=O)C(C)COCCOC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(CC(O)(COC(=O)NCC(=O)O)CC(C)=O)C(C)COC,CCC(C(C)COC)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(O)CC(C)=O,CCC(CC(O)CC(C)=O)C(C)(COC)COC(=O)NC(CCC(=O)O)C(=O)O,3.2772517379116666,2.791150926787056,3.2008519547066663,3.12006773401
O-C-C-O,C,COCCO,COCCON1CCCC1,CCCCCC1CCCN1OCCOC,CCCCCC1(COC(=O)NC(C(=O)O)C2=CC=CC=C2)CCCN1OCCOC,CCCCCC1CC(COC(=O)NCC(=O)O)CN1OCCOC,CCCCCC1CCC(COC(=O)NC(CCCNC(=N)N)C(=O)O)N1OCCOC,COCCON1CCCC1CCCC(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.825358590135213,3.3799340319849995,3.297199975758333,3.3303753504933327
