add_SMILES,starting_SMILES 3,starting_SMILES 2,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
C1CCCC1,C,CC1CCCC1,CC1CCC(CC(C)(C)N)C1,CCOC(C)C1(C)CCC(CC(C)(C)N)C1,CCOC(C)C1(C)CC(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C(CC(C)(C)N)C1,CC(OCCCOC(=O)NCC(=O)O)C1(C)CCC(CC(C)(C)N)C1,CCOC(C)C1(C)CCC(CC(C)(C)N)C1COC(=O)NC(CCCNC(=N)N)C(=O)O,CCOC(C)C1(C)CC(COC(=O)NC(CCC(=O)O)C(=O)O)C(CC(C)(C)N)C1,3.437685371349437,3.283633580828572,3.94869455662,2.9348502371085714
C1CCCC1,C,CC1CCCC1,CC1CCC(CC(C)(C)N)C1,CC(C)(N)CC1CCC(CC(C)(C)N)C1,CC(C)(N)CC1CCC(CC(C)(N)CCOC(=O)NC(C(=O)O)C2=CC=CC=C2)C1,CC(C)(N)CC1CCC(CC(C)(N)CCOC(=O)NCC(=O)O)C1,CC(C)(N)CC1CCC(C(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(C)(C)N)C1,CC(C)(N)CC1CCC(CC(C)(C)NCOC(=O)NC(CCC(=O)O)C(=O)O)C1,2.361039570645347,2.6170935772037227,1.7446072151135712,1.831203320721905
C1CCCC1,C,CC1CCCC1,CC1CCC(CC(C)(C)N)C1,CC1CCC(CC(C)(C)N)C1CF,CC1CCC(COC(=O)NC(C(=O)O)C2=CC=CC=C2)(CC(C)(C)N)C1CF,CC1CCC(C(COC(=O)NCC(=O)O)C(C)(C)N)C1CF,CC1CCC(COC(=O)NC(CCCNC(=N)N)C(=O)O)(CC(C)(C)N)C1CF,CC1CCC(CC(C)(C)N)C1(CF)COC(=O)NC(CCC(=O)O)C(=O)O,3.0469604120643945,2.8694812627266666,3.344570743846667,2.3584694305885714
C1CCCC1,C,CC1CCCC1,O=CCC1CCCC1,CCCCOC1CCC(CC=O)C1,CCCCOC1CC(CC=O)CC1COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(CCOC1CCC(CC=O)C1)COC(=O)NCC(=O)O,CCC(COC(=O)NC(CCCNC(=N)N)C(=O)O)COC1CCC(CC=O)C1,CCCCOC1CCC(CC=O)C1COC(=O)NC(CCC(=O)O)C(=O)O,3.905183604932727,3.287487118506666,3.2939618918999996,2.8705489198333334
C1CCCC1,C,CC1CCCC1,O=CCC1CCCC1,CCC=CC(=O)CC1CCCC1,CCC=CC(=O)CC1CCC(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C1,CCC=CC(=O)CC1CCC(COC(=O)NCC(=O)O)C1,CCC=CC(=O)CC1CCCC1COC(=O)NC(CCCNC(=N)N)C(=O)O,CCC=CC(=O)CC1CCC(COC(=O)NC(CCC(=O)O)C(=O)O)C1,3.7946566333070124,3.1850097813900002,3.2058333425600005,2.6029520614000003
C1CCCC1,C,CC1CCCC1,O=CCC1CCCC1,NCCCCCC1CCC(CC=O)C1,NCC(CCCC1CCC(CC=O)C1)COC(=O)NC(C(=O)O)C1=CC=CC=C1,NCCCCCC1CCC(CC=O)C1COC(=O)NCC(=O)O,N=C(N)NCCCC(NC(=O)OCC1CC(CC=O)CC1CCCCCN)C(=O)O,NCCCCCC1(COC(=O)NC(CCC(=O)O)C(=O)O)CCC(CC=O)C1,3.6203413683670127,3.327902023019999,3.513467690599999,3.3035907008333325
C1CCCC1,C,CC1CCCC1,CC(C)CC1CCC(C)C1,CC(C)CC1(C=N)CCC(C)C1,CC1CCC(C=N)(C(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C(C)C)C1,CC1CCC(C=N)(C(COC(=O)NCC(=O)O)C(C)C)C1,CC(C)CC1(C=N)CC(C)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)C1,CC(CCOC(=O)NC(CCC(=O)O)C(=O)O)CC1(C=N)CCC(C)C1,3.428979039018453,3.401274037820714,3.038431485001667,2.275313698468333
C1CCCC1,C,CC1CCCC1,CC(C)CC1CCC(C)C1,CC(C)CC1CCC(CC2(O)CCC(N)CC2)C1,CC(C)CC1CC(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C(CC2(O)CCC(N)CC2)C1,CC(C)CC1(COC(=O)NCC(=O)O)CCC(CC2(O)CCC(N)CC2)C1,CC(C)CC1CCC(C(COC(=O)NC(CCCNC(=N)N)C(=O)O)C2(O)CCC(N)CC2)C1,CC(C)CC1CCC(COC(=O)NC(CCC(=O)O)C(=O)O)(CC2(O)CCC(N)CC2)C1,3.6175828530505845,3.6857625099799995,3.4738178830085706,3.0369065996066666
C1CCCC1,C,CC1CCCC1,CC(C)CC1CCC(C)C1,CC(C)CC1CCC(CC2C(C)CCCC2O)C1,CC(C)CC1CC(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C(CC2C(C)CCCC2O)C1,CC(C)CC1CCC(CC2C(C)CCCC2(O)COC(=O)NCC(=O)O)C1,CC(C)CC1CCC(CC2C(O)CCCC2(C)COC(=O)NC(CCCNC(=N)N)C(=O)O)C1,CC(C)CC1CCC(CC2C(C)CCC(COC(=O)NC(CCC(=O)O)C(=O)O)C2O)C1,4.085761228902857,3.7183544472124175,4.188024840732737,3.0533164396066668
C-N-C-C-C,C,CCCN(C)C,CC1CCCCC1(Cl)CCCN(C)C,CC1CCCCC1(Cl)C(CI)CCN(C)C,CC1CCCC(COC(=O)NC(C(=O)O)C2=CC=CC=C2)C1(Cl)C(CI)CCN(C)C,CC1CC(COC(=O)NCC(=O)O)CCC1(Cl)C(CI)CCN(C)C,CN(C)CCC(CI)C1(Cl)CCCCC1(C)COC(=O)NC(CCCNC(=N)N)C(=O)O,CC1CCCCC1(Cl)C(CI)CCN(C)CCOC(=O)NC(CCC(=O)O)C(=O)O,3.749269138853849,3.84860261964718,3.7555792003610717,3.1558609364099994
