add_SMILES,starting_SMILES 3,starting_SMILES 2,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
C-C=C-C:C,C,CC=C(C)CC,CC=C(C)CCC(C)O,CC=C(CCC(C)O)CC(N)N,CC=C(CC(N)N)C(COC(=O)NC(C(=O)O)C1=CC=CC=C1)CC(C)O,CC=C(CCC(C)O)C(COC(=O)NCC(=O)O)C(N)N,CC=C(CCC(C)O)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(N)N,CC=C(CCC(C)O)CC(N)(N)COC(=O)NC(CCC(=O)O)C(=O)O,3.574965677586667,3.1683871298849993,3.1970089041016663,2.362328625981818
C-C=C-C:C,C,CC=C(C)CC,CC=C(C)CCC(C)O,CCCCCCC=C(C)CCC(C)O,CCCCCCC=C(C)CCC(C)(O)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCCCCCC=C(C)CCC(C)(O)COC(=O)NCC(=O)O,CCCCC(CC=C(C)CCC(C)O)COC(=O)NC(CCCNC(=N)N)C(=O)O,CCCCCCC(COC(=O)NC(CCC(=O)O)C(=O)O)=C(C)CCC(C)O,3.8555554809936794,2.5375904512523806,3.2903830765857136,3.2955475921241018
C-C=C-C:C,C,CC=C(C)CC,CC=C(C)CCC(C)O,CC=C(C)CCC(C)OC=N,CC=C(C)CCC(C)OC(=N)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC=C(CCOC(=O)NCC(=O)O)CCC(C)OC=N,CC=C(C)CCC(C)(COC(=O)NC(CCCNC(=N)N)C(=O)O)OC=N,CC=C(C)CCC(C)OC(=N)COC(=O)NC(CCC(=O)O)C(=O)O,3.4600866102266665,3.0791592421857144,3.2002583220666665,3.4806232911666655
C-C=C-C:C,C,CC=C(C)CC,[H]NCC(=CC)CC,[H]NCC(=CC)C(C)NN[H],[H]NCC(=CC)C(C)(COC(=O)NC(C(=O)O)C1=CC=CC=C1)NN[H],[H]NCC(=C(C)COC(=O)NCC(=O)O)C(C)NN[H],[H]NCC(=CC)C(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)NN[H],[H]NNC(C)C(=CC)C(COC(=O)NC(CCC(=O)O)C(=O)O)N[H],3.3409722029249997,2.6692454697333337,2.731402783858333,2.7616284779068185
C-C=C-C:C,C,CC=C(C)CC,[H]NCC(=CC)CC,[H]NCCC=C(CC)CN[H],[H]NCCC=C(CC)C(COC(=O)NC(C(=O)O)C1=CC=CC=C1)N[H],[H]NCCC=C(CC)CN([H])COC(=O)NCC(=O)O,[H]NCCC=C(CC)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)N[H],[H]NCCC=C(CN[H])C(C)COC(=O)NC(CCC(=O)O)C(=O)O,2.9265272832199996,2.432248008266667,2.938831159553333,2.89301745272
C-C=C-C:C,C,CC=C(C)CC,[H]NCC(=CC)CC,[H]NCC(=CCC(=C)C)CC,[H]NCC(CC)=C(COC(=O)NC(C(=O)O)C1=CC=CC=C1)CC(=C)C,[H]NCC(=CCC(=C)C)C(C)COC(=O)NCC(=O)O,[H]NC(COC(=O)NC(CCCNC(=N)N)C(=O)O)C(=CCC(=C)C)CC,[H]N(COC(=O)NC(CCC(=O)O)C(=O)O)CC(=CCC(=C)C)CC,3.613643091386667,2.882502286710714,3.0493728333866668,2.7311249886
C-C=C-C:C,C,CC=C(C)CC,CCC(C)=C(C)C(N)NC,CCC(C)=C(CC1=CC(C)=CC(C)=C1)C(N)NC,CCC(C)=C(CC1=CC(C)=CC(C)=C1)C(N)N(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CCC(C)=C(CC1=CC(C)=CC(CCOC(=O)NCC(=O)O)=C1)C(N)NC,CNC(N)C(CC1=CC(C)=CC(C)=C1)=C(C)CCCOC(=O)NC(CCCNC(=N)N)C(=O)O,CCC(C)=C(CC1=CC(C)=CC(C)=C1COC(=O)NC(CCC(=O)O)C(=O)O)C(N)NC,4.011379769746785,2.6673216108057143,3.7717101394677277,3.4485315387349997
C-C=C-C:C,C,CC=C(C)CC,CCC(C)=C(C)C(N)NC,CCC(CN(C)CNC)=C(C)C(N)NC,CCC(CN(C)CN(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1)=C(C)C(N)NC,CCC(CN(C)CNC)=C(C)C(N)(COC(=O)NCC(=O)O)NC,CCC(CN(C)CNCCOC(=O)NC(CCCNC(=N)N)C(=O)O)=C(C)C(N)NC,CCC(CN(C)CNC)=C(C)C(N)NCCOC(=O)NC(CCC(=O)O)C(=O)O,3.759883703525,3.3446137219123813,3.743940577290714,3.41940877857
C-C=C-C:C,C,CC=C(C)CC,CCC(C)=C(C)C(N)NC,[H]N(C)CCC(C)=C(C)C(N)NC,[H]N(C)CC(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)=C(C)C(N)NC,[H]N(C)CCC(C)=C(C)C(N)N(C)COC(=O)NCC(=O)O,[H]N(C)CCC(C)=C(C)C(NC)NCOC(=O)NC(CCCNC(=N)N)C(=O)O,[H]N(C)CCC(C)=C(CCOC(=O)NC(CCC(=O)O)C(=O)O)C(N)NC,3.3346432167850004,2.892572381394127,2.714347703510714,2.8143890770250004
N-C:C:C-C,C,CCC(C)CN,CC(CN)CCO,CC(CCO)C(N)OCCCCN,CC(CCO)C(N)OC(CCCN)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC(CCO)C(N)OCCC(CN)COC(=O)NCC(=O)O,N=C(N)NCCCC(NC(=O)OCCC(CCO)C(N)OCCCCN)C(=O)O,CC(CCO)(COC(=O)NC(CCC(=O)O)C(=O)O)C(N)OCCCCN,3.542386396486667,3.1011640801240477,3.2056129878383333,3.259056962205
