add_SMILES,starting_SMILES 3,starting_SMILES 2,starting_SMILES 1,starting_SMILES 0,SMILES_with_Phe,SMILES_with_Gly,SMILES_with_Arg,SMILES_with_Glu,IE_Phe,IE_Gly,IE_Arg,IE_Glu
C=C-C-O-C,C,C=CC(C)OC,C=CC(C)(OC)OCCN,C=CC(C)(OC)OCC(N)C=N,C=C(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(C)(OC)OCC(N)C=N,C=CC(C)(OC)OCC(N)C=NCOC(=O)NCC(=O)O,COC(C)(C=CCOC(=O)NC(CCCNC(=N)N)C(=O)O)OCC(N)C=N,C=CC(C)(OC)OCC(C=N)NCOC(=O)NC(CCC(=O)O)C(=O)O,3.0973386933750002,2.74385095206,3.0720932484683336,3.213288693375
C=C-C-O-C,C,C=CC(C)OC,C=CC(C)(OC)OCCN,COC(C)(C=CCCI)OCCN,COC(C)(C=CCCI)OC(CN)COC(=O)NC(C(=O)O)C1=CC=CC=C1,COC(C)(C=CCCI)OCC(N)COC(=O)NCC(=O)O,COC(C=CCCI)(CCOC(=O)NC(CCCNC(=N)N)C(=O)O)OCCN,COC(C=CCCI)(CCOC(=O)NC(CCC(=O)O)C(=O)O)OCCN,3.2336468131783334,3.2777010399623814,3.2198272745050005,3.1417093028050003
C=C-C-O-C,C,C=CC(C)OC,C=CC(C)(OC)OCCN,C=CC(C)(OCCN)OCC(=O)CCCCCC,C=CC(CCOC(=O)NC(C(=O)O)C1=CC=CC=C1)(OCCN)OCC(=O)CCCCCC,C=CC(C)(OCCN)OC(COC(=O)NCC(=O)O)C(=O)CCCCCC,C=CC(C)(OCCN)OCC(=O)C(CCCCC)COC(=O)NC(CCCNC(=N)N)C(=O)O,C=CC(C)(OCCN)OCC(=O)CCC(CCC)COC(=O)NC(CCC(=O)O)C(=O)O,3.3329949306399995,2.9714,3.1908742611000003,2.971092625333333
C=C-C-O-C,C,C=CC(C)OC,CCN(C)C=CC(C)OC,COC(C)C=CN(C)CCNCN,COC(C)C=C(COC(=O)NC(C(=O)O)C1=CC=CC=C1)N(C)CCNCN,CC(C=CN(C)CCNCN)OCCOC(=O)NCC(=O)O,COC(C)C=C(COC(=O)NC(CCCNC(=N)N)C(=O)O)N(C)CCNCN,COC(C)C=CN(C)C(CNCN)COC(=O)NC(CCC(=O)O)C(=O)O,3.38193310116,3.6907543009101587,3.632688992405,3.3417081858849995
C=C-C-O-C,C,C=CC(C)OC,CCN(C)C=CC(C)OC,COC(C)C=CN(C)C(C)CCCCN,COC(C)C=CN(C)C(C)(CCCCN)COC(=O)NC(C(=O)O)C1=CC=CC=C1,COC(C)C=C(COC(=O)NCC(=O)O)N(C)C(C)CCCCN,COC(C)C=CN(C)C(C)CC(CCN)COC(=O)NC(CCCNC(=N)N)C(=O)O,COC(C)C=C(COC(=O)NC(CCC(=O)O)C(=O)O)N(C)C(C)CCCCN,3.711685182584444,3.5023734943901585,3.671738682705714,3.5977340915999996
C=C-C-O-C,C,C=CC(C)OC,CCN(C)C=CC(C)OC,CCN(C=CC(C)OC)CC1=CCCC1,CCN(C=CC(C)OCCOC(=O)NC(C(=O)O)C1=CC=CC=C1)CC1=CCCC1,CCN(C=CC(C)OC)CC1=CC(COC(=O)NCC(=O)O)CC1,CCN(C=CC(C)OC)C(COC(=O)NC(CCCNC(=N)N)C(=O)O)C1=CCCC1,COC(C)C=CN(CCCOC(=O)NC(CCC(=O)O)C(=O)O)CC1=CCCC1,3.513383076585714,3.509248045685714,3.560357194905714,3.5196766043666665
C=C-C-O-C,C,C=CC(C)OC,C=CC(=O)COC(C)C=C,C=CC(=O)COC(C)C=CC,CC=CC(C)OCC(=O)C=CCOC(=O)NC(C(=O)O)C1=CC=CC=C1,C=CC(=O)COC(C)(C=CC)COC(=O)NCC(=O)O,CC=CC(C)OCC(=O)C=CCOC(=O)NC(CCCNC(=N)N)C(=O)O,C=CC(=O)COC(C)C=C(C)COC(=O)NC(CCC(=O)O)C(=O)O,3.2845815624099997,2.5664002456000006,2.512425946125,2.919525624461666
C=C-C-O-C,C,C=CC(C)OC,C=CC(=O)COC(C)C=C,C=CC(=O)COC(C)C=CC(N)CCCC=O,C=CC(=O)COC(C)C=CC(CCCC=O)NCOC(=O)NC(C(=O)O)C1=CC=CC=C1,C=CC(=O)COC(C)C=CC(N)CC(CC=O)COC(=O)NCC(=O)O,C=CC(=O)COC(C)C=CC(N)CC(CC=O)COC(=O)NC(CCCNC(=N)N)C(=O)O,C=CC(=O)COC(C)C(=CC(N)CCCC=O)COC(=O)NC(CCC(=O)O)C(=O)O,3.49448980154,3.3210866102266663,3.3742290743466663,3.0489575944333334
C=C-C-O-C,C,C=CC(C)OC,C=CC(=O)COC(C)C=C,[H]C(Cl)C(OC(C)C=C)C(=O)C=C,[H]C(Cl)(COC(=O)NC(C(=O)O)C1=CC=CC=C1)C(OC(C)C=C)C(=O)C=C,[H]C(Cl)C(OC(C)C(=C)COC(=O)NCC(=O)O)C(=O)C=C,[H]C(Cl)C(OC(C=C)CCOC(=O)NC(CCCNC(=N)N)C(=O)O)C(=O)C=C,[H]C(Cl)C(OC(C)(C=C)COC(=O)NC(CCC(=O)O)C(=O)O)C(=O)C=C,3.6314159390200005,2.1659368436,3.72444074812,2.6557835864583335
N-N-C-C,C,CCCNN,CC=COCCCNN,CC=COCCCN(N)C(C)(C)CCC,CCCC(C)(C)N(N)CCCOC=C(C)COC(=O)NC(C(=O)O)C1=CC=CC=C1,CC=COCCCN(NCOC(=O)NCC(=O)O)C(C)(C)CCC,CC=COCCCN(N)C(C)(C)CCCCOC(=O)NC(CCCNC(=N)N)C(=O)O,CC=COCCCN(N)C(C)(CCC)CCOC(=O)NC(CCC(=O)O)C(=O)O,4.072454565781213,3.891469058407381,3.597308923129103,3.3220716828583337
